prompt,response,domain
"Ăn gì trước khi ngủ để dễ ngủ hơn?","Ăn nhẹ giàu triptophan sẽ hỗ trợ: chuối, sữa ấm, yến mạch, hạnh nhân, hoặc một lát bánh mì với mật ong. Quan trọng là ăn nhẹ và ăn trước khi ngủ 2 tiếng, ăn no hay đồ cay nóng, dầu mỡ trước giờ ngủ khiến khó ngủ và trào ngược. Một mẹo nhỏ: ghi nhật ký ăn vài ngày xem món nào khiến bạn ngủ tệ để loại ra. Đói quá hay no quá đều hại giấc ngủ.",casual
"Tập thể dục buổi tối muộn có làm khó ngủ không?","Tập cường độ cao trong vòng 1–2 tiếng trước giờ ngủ làm tăng adrenaline và nhiệt độ cơ thể, dễ khiến khó vào giấc. Còn tập nhẹ như đi bộ, yoga, giãn cơ buổi tối lại giúp ngủ ngon. Nếu chỉ có thời gian tập muộn, hãy tập xong ít nhất 2 tiếng trước khi lên giường và tắm nước ấm để hạ nhiệt. Ngược lại tập đều đặn ban ngày là một trong những cách cải thiện giấc ngủ tốt nhất.",casual
"Uống cà phê lúc mấy giờ thì không ảnh hưởng giấc ngủ?","Caffeine có nửa đời khoảng 5–6 tiếng, tức uống lúc 15h thì tối vẫn còn trong máu. Nguyên tắc an toàn: cốc cà phê cuối trước 14h, hoặc trước giờ ngủ tối thiểu 8 tiếng. Nhưng độ nhạy từng người khác nhau — người 'uống cà phê tối vẫn ngủ ngon' là gen chuyển hóa caffeine nhanh, đừng bắt chước. Cà phê đã khử caffeine vẫn còn ít caffeine, đừng lầm tưởng bằng không.",casual
"Ăn khuya thường xuyên có hại gì ngoài tăng cân?","Ăn khuya khiến dạ dày vẫn phải làm việc lúc cơ thể cần nghỉ, gây trào ngược, ợ chua và giấc ngủ nông. Đường huyết tăng muộn cũng kích thích insulin, lâu dài tăng nguy cơ kháng insulin và tiểu đường. Với người đang ăn kiêng, ăn khuya là kẻ thù số một vì rất dễ vượt ngưỡng calo. Nếu đói buổi tối thật sự, ăn chút trái cây hoặc sữa chua, tránh mì gói và đồ ngọt.",casual
"Ăn gì giúp cải thiện trí nhớ và tập trung khi làm việc?","Não cần chất béo lành và đường huyết ổn định: cá béo (cá hồi, cá thu) giàu omega-3, trứng, quả óc chó, việt quất. Bữa sáng đủ đạm ít tinh bột nhanh giúp tránh 'cú sốc đường' buổi trưa. Uống đủ nước cũng rất quan trọng — mất nước 2% đã làm giảm tập trung. Đừng quên giấc ngủ đủ, thiếu ngủ thì ăn gì cũng không cứu được trí nhớ đâu.",casual
"Tôi muốn bắt đầu tập thể dục nhưng lười quá, bắt đầu từ đâu?","Đừng đặt mục tiêu cao ngất rồi bỏ cuộc trong tuần đầu. Bắt đầu bằng đi bộ 20–30 phút mỗi ngày — đơn giản nhất, dễ duy trì nhất. Chọn giờ cố định gắn vào thói quen sẵn có, ví dụ đi bộ ngay sau bữa tối. Mục tiêu nhỏ liên tục tốt hơn kế hoạch hoành tráng: tuần đầu đi 3 buổi, sau nâng dần. Khi thấy cơ thể khỏe hơn bạn sẽ tự muốn nâng cấp, không cần ép.",casual
"Uống nước cam, nước ép trái cây buổi tối có ảnh hưởng gì không?","Nước ép trái cây giàu đường tự nhiên khiến đường huyết tăng nhanh vào buổi tối, kích thích insulin và dễ tích mỡ — cũng có thể làm tỉnh ngủ với người nhạy cảm. Nếu thích vị ngọt buổi tối, ăn trái cây nguyên quả thay vì ép, vì chất xơ giúp đường hấp thu chậm hơn. Và tránh nước ép đóng chai bán sẵn, thường thêm đường rất nhiều. Uống nhiều nước ép cũng dễ vượt calo mà không no.",casual
"Nhịn ăn tối để giảm cân có tốt không?","Nhịn ăn hoàn toàn buổi tối thường phản tác dụng: đói quá mức khiến ngày hôm sau ăn bù nhiều hơn, và ăn quá ít vào tối làm giấc ngủ kém — mà ngủ kém lại thúc đẩy cơn đói do rối loạn hormone ghrelin. Giảm cân bền vững là ăn đủ ba bữa, ưu tiên đạm và rau, giảm tinh bột và đồ ngọt. Ăn tối nhẹ trước 19–20h là hợp lý, chứ không phải nhịn hẳn.",casual
"Sau khi ăn no nằm nghỉ ngay có hại không?","Nằm ngay sau khi ăn no làm tăng trào ngược axit, ợ chua, nhất là với người hay bị dạ dày. Tốt nhất là đi lại nhẹ nhàng 15–30 phút sau bữa ăn để tiêu hóa và ổn định đường huyết. Người có bệnh trào ngược nên đợi ít nhất 3 tiếng sau ăn mới nằm ngủ. Đồng thời đừng ăn no quá mức cần thiết, cơ thể no nhưng miệng vẫn thèm là thói quen khó bỏ nhất.",casual
"Làm việc căng thẳng kéo dài thì cân bằng công việc và nghỉ ngơi thế nào?","Nguyên tắc là nghỉ ngơi phải có chủ đích, không phải 'rảnh rồi ngồi nghịch điện thoại'. Áp dụng kỹ thuật pomodoro: 25 phút làm việc, 5 phút nghỉ thật sự — đứng dậy, nhìn xa, thở. Cắt ranh giới công việc: sau giờ làm không check email, không mang việc lên giường. Ngủ đủ 7–8 tiếng, tập thể dục 3 buổi/tuần. Căng thẳng kéo dài với mất ngủ, chán ăn, dễ cáu là lúc nên đi khám tâm lý sớm.",casual
