prompt,response,domain
SQL injection là gì và cách phòng tránh?,"SQL injection là kỹ thuật chèn câu lệnh SQL vào dữ liệu đầu vào để truy cập hoặc sửa database trái phép. Phòng tránh bằng cách dùng truy vấn có tham số hóa thay vì nối chuỗi SQL với dữ liệu người dùng. Các framework như SQLAlchemy, PDO đều hỗ trợ tham số an toàn. Validate đầu vào và giới hạn quyền database của ứng dụng. Kiểm tra bằng công cụ quét tự động trong môi trường phát triển để phát hiện sớm.",tech
HTTPS đã đủ an toàn cho website bán hàng chưa?,"HTTPS bảo vệ đường truyền nhưng không bảo vệ được lỗ hổng trong code ứng dụng hay hành vi của người dùng. Kẻ tấn công vẫn có thể đánh cắp dữ liệu qua lỗ hổng như SQL injection, XSS, hoặc lừa người dùng nhập thông tin trên trang giả. Website bán hàng cần kết hợp HTTPS, xác thực chặt, mã hóa dữ liệu nhạy cảm, kiểm tra bảo mật định kỳ và cập nhật framework. HTTPS là nền tảng, không phải tất cả.",tech
XSS là gì? Làm sao ngăn chặn lỗ hổng này?,"XSS là chèn mã script độc hại vào trang web để đánh cắp phiên đăng nhập hoặc giả mạo nội dung. Nguyên nhân do không kiểm tra dữ liệu đầu vào khi hiển thị. Phòng tránh bằng cách escape mọi dữ liệu khi render vào HTML, không dùng innerHTML trực tiếp, dùng thư viện auto-escape như React. Validate và lọc dữ liệu từ người dùng ở server. Cài bảo mật header CSP để giảm tác hại nếu bị lỗ hổng.",tech
Tôi muốn tìm hiểu về bảo mật nhưng không biết bắt đầu từ đâu?,"Học kiến thức nền tảng về mạng, HTTP, hệ điều hành trước, rồi làm quen khái niệm như mã hóa, xác thực, lỗ hổng OWASP Top 10. Thực hành trên nền tảng hợp pháp như TryHackMe, HackTheBox, hoặc tự dựng lab với DVWA trên máy ảo. Đọc thêm sách về bảo mật web và an ninh mạng. Quan trọng nhất là chỉ thực hành trên hệ thống bạn sở hữu hoặc được phép, tránh dính pháp lý. Bắt đầu từ từ, mỗi tuần một chủ đề.",tech
Có cách nào biết máy tính có bị keylogger hay không?,"Keylogger thường bị cài kèm phần mềm lạ, nên rà soát chương trình khởi động cùng Windows qua Task Manager và mục Startup. Dùng Windows Defender hoặc Malwarebytes quét toàn bộ. Cập nhật Windows và phần mềm để vá lỗ hổng. Kiểm tra tiến trình nền có tên lạ hay không, và tránh tải phần mềm crack từ web. Nếu dữ liệu quan trọng, đổi mật khẩu từ thiết bị tin cậy và bật 2FA. Phòng bệnh bằng thói quen tải phần mềm chính chủ là quan trọng nhất.",tech
"Khi cần hỗ trợ kỹ thuật từ xa, làm sao tránh bị lừa?","Chỉ cho phép điều khiển từ xa qua công cụ chính thống như AnyDesk, TeamViewer khi bạn chủ động gọi cho hãng, không bao giờ cài khi người lạ tự gọi đến. Kẻ lừa đảo thường giả danh nhân viên hỗ trợ kỹ thuật để cài phần mềm đánh cắp dữ liệu. Kiểm tra số điện thoại trên trang chính thức của hãng thay vì tin cuộc gọi đến. Luôn tắt kết nối từ xa ngay sau khi xong việc.",tech
Mã QR bị dán đè ở quán ăn có nguy hiểm không?,"Có, đây là chiêu dán mã QR giả lên mã QR gốc để chuyển tiền hoặc cài phần mềm độc hại. Trước khi quét, kiểm tra mã có bị dán chồng, lệch mép hay bong tróc không. Sau khi quét, xem kỹ địa chỉ web và tên tài khoản nhận tiền có khớp không. Với app chuyển tiền, luôn đối chiếu tên người nhận trước khi xác nhận. Nếu nghi ngờ, hỏi nhân viên hoặc dùng mã của người quen đưa trực tiếp.",tech
Tại sao phải cập nhật phần mềm thường xuyên?,"Vì các bản cập nhật vá lỗ hổng bảo mật mà kẻ tấn công có thể khai thác ngay sau khi công bố. Máy cài phần mềm cũ rất dễ bị nhiễm mã độc qua lỗ hổng đã biết. Cập nhật cũng sửa lỗi, cải thiện hiệu năng và tương thích. Bật cập nhật tự động cho Windows, trình duyệt và phần mềm quan trọng. Riêng phần mềm crack thường bị tắt cập nhật và chính là nguồn lây mã độc, nên hạn chế dùng.",tech
Điểm yếu thường gặp nhất khiến tài khoản người Việt bị hack?,"Thường là mật khẩu yếu hoặc dùng lại nhiều nơi, khi một trang bị lộ dữ liệu thì mọi tài khoản khác đều rủi ro. Thêm nữa là nhận link lừa đảo giả mạo ngân hàng, shop online. Thiếu 2FA khiến mật khẩu lộ là mất luôn tài khoản. Nên đặt mật khẩu riêng dài cho từng trang, bật 2FA và cẩn trọng với link trong tin nhắn. Kiểm tra định kỳ xem email có nằm trong danh sách lộ dữ liệu không.",tech
"Khi mua điện thoại cũ, làm sao kiểm tra máy không bị dính phần mềm độc hại?","Yêu cầu người bán khôi phục cài đặt gốc ngay trước mặt rồi tự thiết lập lại, vì máy cũ có thể bị cài app đánh cắp dữ liệu. Sau khi thiết lập, rà soát danh sách ứng dụng xem có phần mềm lạ nào không. Kiểm tra IMEI có khớp nhãn máy và không bị khóa mạng. Mua tại cửa hàng có bảo hành rõ ràng. Với máy dùng lại, thay mật khẩu và đăng xuất tài khoản cũ trước khi sử dụng.",tech
