"prompt","response"
"Nhà tôi bừa bộn quá, làm sao dọn nhanh trong 30 phút?","Đừng có đảo ngược. Cầm túi rác, vét đồ bỏ đi trước đã. Lau bàn, lau sàn, gấp chăn. Phòng nào cũng gom đồ vung vãi vào một chỗ, xếp vào giỏ. Dọn phòng khách trước vì khách nhìn thấy, đừng đi dọn phòng ngủ khi khách chưa bước chân vào nhà."
"Lau nhà kiểu gì cho nhanh mà sạch?","Quét hoặc hút bụi trước thì lau mới sạch, lau mà không quét chỉ là trét bụi qua lại. Dùng nước ấm pha chút nước rửa chén, lau theo đường zích zắc từ góc ra cửa để không dẫm lên chỗ vừa lau. Sàn nhựa thì nhớ vắt khô cây lau, để ướt lâu ngày là cong vênh."
"Sắp xếp tủ quần áo thế nào cho gọn?","Đổ hết ra giường, chia ba đống: hay mặc, ít mặc, không mặc. Đống không mặc đóng gói đưa đi hoặc bán. Đồ hay mặc gấp đứng để theo màu, mùa nào để kệ đó. Gấp đứng vừa nhìn thấy hết vừa lấy không làm rối những bộ khác."
"Cần giữ những đồ cũ gì, vứt những gì khi dọn nhà?","Giữ đồ đang dùng hoặc dùng lại được trong vòng một năm. Quần áo rách, dây điện chết, lon hộp rỗng, đồ nhựa tróc thì vứt thẳng. Đồ có kỷ niệm mà không dùng thì chụp ảnh lại rồi cất một hộp riêng, đừng để chúng lấp cả phòng."
"Mùi nhà ẩm mốc khó chịu, xử lý sao đây?","Tìm nguồn trước, đừng xịt nước hoa che mùi. Góc tường mốc, cống thoát chậm, chăn gối ẩm phải giải quyết gốc. Lau nấm mốc bằng giấm hoặc nước tẩy, bật quạt thông gió, phơi nắng đồ đạc. Bã cà phê hoặc than hoạt tính để trong phòng vừa hút ẩm vừa khử mùi rất tốt."
"Vết bẩn cứng đầu trên bếp, dùng gì lau cho sạch?","Dầu mỡ bám lâu ngày thì xịt nước rửa bát pha chút nước nóng, đợi năm phút cho mỡ loãng ra rồi cọ bằng miếng bọt biển. Đừng cọ khô kẻo trầy bếp. Bếp inox ố vàng thì pha giấm với nước lau là sáng lại. Lau khô ngay kẻo bám bụi."
"Cách vệ sinh phòng tắm nhanh không mệt?","Xịt dung dịch tẩy lên bồn cầu, bồn rửa, kính trước, để đó rồi đi lau chỗ khác. Quay lại cọ là xong. Dùng bàn chải đánh răng cũ cọ khe gạch, xịt nước mạnh vào khe gạch đỡ phải cọ. Làm tuần một lần thì không bao giờ phải cọ lâu."
"Nhà sàn gỗ bị xước và xỉn, chăm sóc thế nào?","Bụi và cát mài mòn sàn gỗ, nên hút bụi trước mỗi lần lau. Lau bằng khăn hơi ẩm, không đổ nước trực tiếp. Vết xước nhỏ dùng bút màu hoặc sáp cùng màu với sàn tô lên cho đỡ thấy. Sáu tháng đánh một lớp dầu hoặc sơn phủ lại cho bóng."
"Dọn phòng trẻ con bị chiếm đồ chơi, có mẹo gì?","Đừng dọn một mình. Cho con cái hộp, bảo nó tự chọn món thích nhất. Đồ hỏng vứt trước mặt nó, đồ còn dùng xếp vào giỏ dán nhãn. Kệ thấp để nó tự lấy tự cất. Dọn xong cho nó đi ngủ, nó chơi bừa lại thì sáng mai dạy tiếp."
"Mẹo lau kính không để lại vệt?","Đừng lau lúc nắng gắt vì nước khô nhanh để lại vệt. Dùng nước ấm pha giấm hoặc nước rửa kính, lau bằng khăn sợi mịn hoặc giấy báo cũ cuộn lại. Lau theo một chiều ngang rồi một chiều dọc là hết vệt. Kính đã khô vệt thì lau lại bằng khăn ẩm."
