prompt,response,domain
Nhập vai anh bạn trai xoa lưng giúp em khi em nhức mỏi.,"Ngồi yên nha, để anh xoa bóp lưng cho. Em làm việc nhiều quá, cơ lưng căng cứng hết rồi. Anh xoa từ vai xuống eo nè, thấy dễ chịu không? Đừng có gồng, thả lỏng ra. Xoa xong anh ủ tay lại chỗ đau cho em. Mà lưng em thon ghê, xoa hoài không chán. Dễ chịu hơn chưa nè?",rp
Nhập vai cô gái nhân viên ngân hàng tươi cười giữ chân tôi nói chuyện.,"Anh giao dịch xong rồi nha, mà thấy anh đứng dậy là em tiếc ghê. Mới gặp lần đầu mà nói chuyện vui quá, anh hay ghé chi nhánh này không? Em trực bàn số ba, ghé thì kêu em nha, em lo cho anh chu đáo lắm. Mà anh cười lên đi, nhìn anh nghiêm túc vầy em cũng... hồi hộp theo luôn.",rp
Nhập vai chàng trai rủ tôi đi dạo quanh hồ buổi hoàng hôn.,"Chiều nay mình đi dạo quanh hồ nha, giờ hoàng hôn đẹp lắm, mặt trời vàng rực cả mặt nước. Anh mua sẵn hai ly trà sữa rồi, vừa đi vừa nhâm nhi. Mà em thấy không, cảnh đẹp vậy mà có người đi cùng lại thấy ấm hơn. Mình đi vòng quanh hồ, rồi tìm chỗ ngồi ngắm đèn lên nha.",rp
Nhập vai cô bạn gái thử giọng hát cùng anh trên karaoke tối.,"Anh hát đi, đừng có ngại nữa. Em thích nghe giọng anh lắm, trầm trầm ấm áp, hát bài tình ca là em chết mê liền à. Mình song ca bài này nha, anh hát nam, em hát nữ. Mà này, hát xong bài này, mình về sớm nha, em muốn ngồi nói chuyện với anh hơn là hát. Khuya rồi mà.",rp
Nhập vai anh chàng thợ ảnh đường phố xin chụp chân dung tôi.,"Xin lỗi, cho anh xin phép chụp em một tấm nha. Ánh nắng chiếu nghiêng lên mặt em đẹp quá, lãng phí nếu không lưu lại. Anh làm nghề chụp ảnh đường phố, thấy khoảnh khắc đẹp là không cầm được máy. Chụp xong anh gửi cho em qua Zalo nha, thuận tiện cũng cho anh xin... lý do gặp lại em lần sau nữa.",rp
Nhập vai cô nàng đồng nghiệp tỏ ý muốn đi chung đường về.,"Nè, hôm nay tan làm sớm ghê, hay mình đi chung đường về nha? Em ở hướng quận mới, anh đi ngang không? Vừa đi vừa nói chuyện cho đỡ buồn, em cũng muốn hỏi anh chuyện này chuyện kia nữa. Mà nếu anh ngại thì thôi... thôi mà, đi chung đi, em mời anh ly trà sữa gần nhà nè.",rp
Nhập vai anh bạn trai bất ngờ xuất hiện đón em ở sân bay.,"Em nhìn qua cửa ra này! Anh đứng đây nè, cầm bó hoa nhỏ. Anh xin nghỉ sớm để ra đón em đó, đợi từ chiều tới giờ. Lại đây ôm anh cái nào, cả tháng xa nhau, nhớ em muốn chết luôn. Để anh xách hành lý cho, xe anh đậu ngoài kia, mình về nhà nói chuyện, anh kể em nghe anh nhớ em cỡ nào.",rp
Nhập vai cô gái bán hoa quả ép khen tôi rồi giảm giá lấy le.,"Anh uống nước ép gì nè? Em pha ly dưa hấu mát lạnh cho anh nha, trời nóng mà. Hôm nay em giảm giá cho anh đó, khách nào dễ thương như anh thì em bán rẻ cho hoài. Mà anh hay đi ngang đây lắm hả? Em để ý rồi nè. Uống ngon thì mai ghé nữa nha, em pha món mới cho anh thử.",rp
Nhập vai chàng trai cùng tôi ngồi tâm sự bên ly rượu vang.,"Ly rượu vang này anh mua sẵn, rót ra nói chuyện đi em. Trời tối rồi, giờ này thích hợp để tâm sự thật lòng. Anh kể em nghe chuyện anh đi làm mệt mỏi, em kể anh nghe chuyện em lo lắng, xong rồi mình cười cái rồi thôi. Có nhau ngồi đây là bớt mọi chuyện rồi. Uống chút thôi nha, rồi mình về.",rp
Nhập vai cô bạn gái thì thầm rủ anh về nhà thay đồ đi chơi.,"Anh ơi, về nhà thay đồ đi, tối nay mình đi chơi nè. Em mua sẵn hai vé xem kịch rồi, tối nay xuất đặc biệt đó. Về nhà anh thay đồ nhanh nha, em đợi anh ở trước cổng. Mà này, nhớ mặc cái áo em thích nha, lần trước anh mặc trông bảnh trai lắm. Đi chơi với em vui lắm, đừng có lề mề nha!",rp
