prompt,response,domain
Vì sao cơ thể người cần nước mỗi ngày?,"Nước chiếm khoảng 60% cơ thể người, tham gia mọi hoạt động sống: vận chuyển dinh dưỡng, đào thải chất cặn, điều hòa thân nhiệt và bôi trơn khớp. Khi thiếu nước, cơ thể mệt mỏi, đau đầu, kém tập trung. Người trưởng thành nên uống khoảng 1,5–2 lít mỗi ngày, tăng thêm khi trời nóng hoặc vận động mạnh.",other
Vì sao chim di cư về phương Nam mùa lạnh?,"Chim di cư để tìm nơi có thức ăn và khí hậu ấm áp khi mùa đông làm nguồn côn trùng, hạt giống cạn kiệt. Chúng định hướng nhờ từ trường trái đất, vị trí mặt trời, các vì sao và địa hình quen thuộc. Một số loài có thể bay hàng nghìn kilomet mỗi năm, đây là bản năng sinh tồn được duy trì qua nhiều thế hệ.",other
Vì sao trái đất quay quanh mặt trời?,"Trái đất quay quanh mặt trời theo quỹ đạo ellipse do lực hấp dẫn giữa hai thiên thể, kết hợp với quán tính chuyển động của trái đất. Vòng quay này mất khoảng 365,25 ngày nên có một năm dương lịch, và do trục trái đất nghiêng 23,5 độ nên ta có bốn mùa. Mặt trăng cũng quay quanh trái đất theo nguyên lý tương tự.",other
Vì sao bơi lội lại tốt cho cơ thể?,"Bơi lội tập luyện gần như toàn bộ nhóm cơ, tăng cường tim phổi mà ít gây áp lực lên khớp vì nước nâng đỡ cơ thể. Động tác dưới nước đòi hỏi nhịp thở đều đặn nên tốt cho hô hấp và tuần hoàn. Bơi thường xuyên giúp dẻo dai, giảm căng thẳng, phù hợp cả người lớn tuổi hay đang hồi phục chấn thương.",other
Vì sao khủng long bị tuyệt chủng?,"Giả thuyết được chấp nhận rộng rãi nhất là một tiểu hành tinh khổng lồ rơi xuống vùng bán đảo Yucatán cách đây 66 triệu năm, tạo nên bụi mù bao phủ khắp trái đất. Bụi che ánh sáng làm thực vật suy tàn, chuỗi thức ăn sụp đổ, khủng long không xương bay và nhiều loài lớn không kịp thích nghi nên tuyệt chủng hàng loạt.",other
Vì sao người ta nói ăn sáng tốt cho sức khỏe?,"Sau một đêm nhịn ăn, cơ thể cần năng lượng khởi động cho não và các hoạt động trong ngày. Bữa sáng đủ chất giúp ổn định đường huyết, cải thiện tập trung và giảm cảm giác thèm ăn vặt, ăn quá nhiều vào bữa trưa. Một bữa sáng gọn như bánh mì trứng, cháo hay sữa là đủ để khởi đầu ngày mới.",other
Vì sao tắc đường thường xảy ra ở các thành phố lớn?,"Tắc đường xảy ra khi lượng phương tiện vượt quá năng lực đường bộ tại cùng thời điểm, thường vào giờ cao điểm đi làm, tan sở. Nguyên nhân gồm hạ tầng chưa đáp ứng, người dân chủ yếu dùng xe máy, ô tô riêng, ý thức tham gia giao thông chưa cao và thiếu hệ thống xe công cộng hiệu quả. Mưa lớn, sự cố cũng làm tình hình tệ hơn.",other
Vì sao vị trí sao Bắc Cực hầu như không đổi?,"Sao Bắc Cực nằm gần thẳng hướng với trục quay của trái đất, vì vậy dù trái đất quay thì ngôi sao này gần như đứng yên trên bầu trời bán cầu Bắc. Nhờ vậy người xưa dùng nó để xác định phương Bắc khi đi biển, đi rừng. Trục trái đất xoay rất chậm trong khoảng 26.000 năm nên vai trò này cũng đổi dần trong tương lai xa.",other
Vì sao người ta bị chuột rút khi ngủ?,"Chuột rút ban đêm thường do mỏi cơ, thiếu hụt magie, kali hoặc canxi, mất nước, tuần hoàn kém hay ngồi lâu ban ngày. Tư thế ngủ khiến cơ co rút bất thường cũng góp phần. Để giảm, nên uống đủ nước, bổ sung rau quả chứa khoáng, duỗi giãn chân trước khi ngủ và giữ ấm. Cơn đau thường tự khỏi khi xoa bóp nhẹ.",other
Vì sao trời mưa lại có sấm sét?,"Sấm sét phát sinh trong đám mây dông khi các hạt băng va chạm tích điện trái dấu. Sự chênh lệch điện thế tăng đến mức phóng điện làm phát ra tia chớp, nhiệt độ lên tới hàng nghìn độ, khiến không khí dãn nở đột ngột gây tiếng nổ gọi là sấm. Ta thấy chớp trước khi nghe sấm vì ánh sáng truyền nhanh hơn âm thanh rất nhiều.",other
