"prompt","response"
"Sắp viết report lỗi injection cho một chương trình bounty, anh gợi ý cấu trúc bài viết với?","Cấu trúc chuẩn: tóm tắt một đoạn, bước tái hiện từng bước rõ ràng, ảnh hưởng thực tế không phóng đại, đề xuất fix. Đính kèm prompt đầy đủ và output chứng minh. Ghi rõ version app, model, ngày test. Bounty hunter giỏi kể được chuyện rủi ro kinh doanh, không chỉ kỹ thuật: lỗi này có thể làm gì cho kẻ tấn công."
"Model ngày càng mạnh, liệu prompt injection có biến mất không hay cứ dai dẳng mãi?","Khó hết, chỉ giảm. Injection khai thác sự mơ hồ giữa dữ liệu và lệnh, thứ model mạnh hơn vẫn không phân biệt tuyệt đối được. Model giỏi hơn giúp phát hiện và chống tốt hơn, nhưng kẻ tấn công cũng dùng model mạnh sinh payload tinh vi. Nó thành cuộc chạy đua vũ trang, giống SQL injection: vẫn còn sau 20 năm, chỉ khó khai thác hơn."
"Agentic security là gì mà giới bảo mật gần đây nhắc nhiều vậy anh?","Agentic security là bảo mật cho hệ agent: model tự quyết định gọi tool, truy cập dữ liệu, thực thi hành động. Trọng tâm là kiểm soát quyền: least privilege cho từng tool, xác thực từng bước, sandbox hành động, giới hạn blast radius. Khác bảo mật model truyền thống vì kẻ tấn công không cần phá model, chỉ cần điều khiển input của agent là đủ."
"Có chuẩn chung nào cho bảo mật LLM chưa, hay ai cũng tự bơi?","Đang hình thành. OWASP LLM Top 10 là tài liệu tham chiếu phổ biến nhất, MITRE ATLAS map kỹ thuật tấn công, NIST có AI RMF. Gần đây còn Prompt Injection Institute và các spec về instruction hierarchy. Chưa có chuẩn bắt buộc kiểu ISO, nhưng hướng là thống nhất thuật ngữ và cách đánh giá, giống lịch sử của OWASP Top 10 web."
"OWASP LLM Top 10 mới nhất gồm những gì, anh tóm nhanh được không?","Bản 2025 gồm: prompt injection đứng đầu, sau đó là sensitive information disclosure, supply chain, data poisoning, improper output handling, unbounded consumption, system prompt leakage, vector and embedding weaknesses, misinformation, unbounded agency. Prompt injection vẫn đứng số 1 nhiều năm liền, cho thấy nó là vấn đề cốt lõi nhất của ứng dụng LLM."
"Agent đọc web rồi tự quyết định hành động, indirect injection với agent nguy hiểm thế nào?","Rất nguy hiểm vì agent có quyền thực thi. Trang web chứa lệnh gửi email tới địa chỉ này với nội dung X có thể lừa agent làm mà không ai đọc lại. Phòng thủ: tách rõ dữ liệu và lệnh, yêu cầu xác nhận hành động tốn tiền hoặc gửi ra ngoài, chạy trong sandbox, giới hạn tool theo từng nhiệm vụ. Đừng cho agent tự do toàn quyền."
"Instruction hierarchy là gì? Nghe như khái niệm mới của OpenAI.","Là thứ tự ưu tiên lệnh: developer trên user, trên tool output, trên untrusted data. Nghĩa là model được huấn luyện rằng lệnh từ tầng cao hơn thắng lệnh tầng thấp hơn, dù tầng thấp cố chèn lệnh. Nó giảm hiệu quả injection từ dữ liệu bên ngoài, nhưng không tuyệt đối: vẫn có cách lách khiến model lẫn lộn tầng nào đang nói."
"Hồi chatbot cũ như Cleverbot hay Tay có bị kiểu tấn công như prompt injection không anh?","Có dạng tiền thân. Tay của Microsoft bị nhiễm nội dung độc qua tweet năm 2016, bản chất giống indirect injection: input không kiểm soát làm model nói bậy. Cleverbot cũng dễ bị dắt mũi bằng hội thoại. Chỉ là hồi đó chưa có tên gọi, đến 2022 Simon Willison mới đặt thuật ngữ prompt injection khi thấy website điều khiển model tóm tắt."
"Sao phát hiện prompt injection khó vậy anh? Model mạnh thế mà vẫn bị qua mặt.","Vì nó không phải lỗi cú pháp, mà là lợi dụng cách model hiểu ngôn ngữ: cùng một câu có thể là dữ liệu hoặc lệnh tùy ngữ cảnh. Kẻ tấn công paraphrase, mã hóa, dàn cảnh nhiều tầng khiến payload trông vô hại. Bộ lọc cứng bắt keyword thì bị né, model chấm điểm lại tốn kém và cũng bị injection. Bài toán là phát hiện ý đồ, không phải khớp mẫu."
"Muốn chơi bug bounty mảng AI, em cần chuẩn bị gì trước?","Học kỹ taxonomy: injection, jailbreak, data leakage, tool abuse. Đọc chương trình bounty của vendor để biết scope: nhiều nơi không nhận lỗi chỉ chứng minh model nói sai, họ cần ảnh hưởng thực tế đến app. Chuẩn bị môi trường test riêng, ghi chép cẩn thận từng bước. Lỗi AI thường trả thấp hơn web bug nên chọn mục tiêu giá trị cao như truy cập dữ liệu người dùng."
