prompt,response,domain
Viết hàm Python đảo ngược một chuỗi bất kỳ mà người dùng nhập vào.,"Có nhiều cách, đơn giản nhất là slicing: def reverse_string(s): return s[::-1]. Cách này dùng chỉ số bước âm để duyệt ngược toàn bộ chuỗi. Nếu cần làm theo phong cách lập trình viên, bạn dùng reversed(): return ''.join(reversed(s)). Lưu ý chuỗi trong Python là bất biến nên kết quả luôn là chuỗi mới, không làm thay đổi biến gốc.",tech
Sự khác nhau giữa list và tuple trong Python là gì? Khi nào dùng cái nào?,"List có thể thay đổi nội dung sau khi tạo, còn tuple thì không. Nhiều tuple bộ nhớ nhẹ hơn và sử dụng nhanh hơn chút. Dùng list cho bộ dữ liệu cần thêm, sửa, xóa như danh sách người dùng; dùng tuple cho giá trị cố định như tọa độ, cấu hình hoặc khóa từ điển. Tuple còn dùng được làm key trong dict vì có thể băm, list thì không.",tech
Deadlock trong lập trình đa luồng là gì và có cách nào tránh được?,"Deadlock xảy ra khi hai thread cùng chờ khóa của nhau nên không thread nào tiến được. Cách tránh phổ biến: khóa thứ tự đúng, tức mọi luồng đều xin khóa theo cùng một thứ tự cố định; dùng time-out khi xin khóa để không chờ vô hạn; giảm thời gian giữ khóa và không lồng khóa khi không cần thiết. Trong Java hay C# có thể dùng khóa tối ưu khi chỉ cần một khóa.",tech
Git revert và git reset khác nhau thế nào? Trường hợp nào dùng cái nào?,"Reset đưa con trỏ HEAD về commit cũ và có thể xóa lịch sử, rất nguy hiểm nếu đã push lên nhánh chung. Revert tạo một commit ngược lại để hủy thay đổi của commit cũ nhưng vẫn giữ lịch sử nguyên vẹn. Dùng revert khi nhánh đã chia sẻ với nhóm để tránh đè lịch sử của người khác; reset thích hợp khi commit chưa push và bạn muốn dọn dẹp cục bộ.",tech
"Forward proxy và reverse proxy là gì, dùng trong trường hợp nào?","Forward proxy đứng trước máy khách, đại diện cho người dùng khi truy cập internet, thường dùng để kiểm soát truy cập, lọc nội dung hoặc ẩn địa chỉ IP. Reverse proxy đứng trước máy chủ, tiếp nhận yêu cầu rồi chuyển đến server phía sau, giúp cân bằng tải, giảm tải SSL và bảo vệ server không lộ địa chỉ thật. Nginx và HAProxy thường được dùng làm reverse proxy.",tech
Câu lệnh SQL của tôi chạy rất chậm. Tôi nên bắt đầu tối ưu theo hướng nào?,"Bắt đầu bằng lệnh EXPLAIN để xem kế hoạch thực thi, kiểm tra xem cột điều kiện trong WHERE có index chưa. Tránh dùng SELECT kéo toàn bộ cột, chỉ lấy dữ liệu cần. Hạn chế hàm bọc quanh cột trong WHERE vì sẽ bỏ index. Kiểm tra trùng dữ liệu, kích thước bảng và các subquery có thể thay bằng JOIN. Phân vùng bảng lớn cũng giúp ích. Đo lại hiệu năng sau từng thay đổi để xác định cái nào thực sự có tác dụng.",tech
Học có giám sát và học không giám sát trong AI khác nhau ra sao?,"Học có giám sát dùng dữ liệu có nhãn sẵn, model học cách ánh xạ đầu vào sang kết quả đúng, ví dụ phân loại email spam hay dự đoán giá nhà. Học không giám sát làm việc với dữ liệu không nhãn, tự tìm cấu trúc như nhóm khách hàng bằng phân cụm hoặc giảm chiều dữ liệu. Giữa hai cái này còn có bán giám sát và học tăng cường dùng phần thưởng để tối ưu hành vi.",tech
Vì sao SSD nhanh hơn HDD về mặt vật lý và phần mềm?,"SSD lưu dữ liệu trên chip flash bán dẫn, truy cập bằng điện tử không có bộ phận cơ học ngày được. HDD phải quay đĩa nhớ và dịch chuyển đầu đọc nên độ trễ tính bằng mili giây, còn SSD chỉ vài chục micro giây. Điều này khiến khởi động, mở ứng dụng và đọc file lớn nhanh hơn hẳn. SSD còn chịu sốc tốt, không ồn và tiết kiệm điện, nhưng HDD vẫn rẻ hơn theo dung lượng.",tech
Biến môi trường trong Linux là gì và làm sao để đặt một biến tạm thời hay cố định?,"Biến môi trường lưu cấu hình chung cho các tiến trình như đường dẫn, ngôn ngữ, API key. Đặt tạm bằng cách viết export TEN_BIEN=gia_tri trong terminal, chỉ tồn tại trong phiên làm việc. Muốn cố định, thêm dòng đó vào cuối file ~/.bashrc rồi chạy source ~/.bashrc để nạp ngay. Bạn xem giá trị bằng echo $TEN_BIEN và liệt kê tất cả bằng lệnh env.",tech
Unit test và integration test khác nhau như thế nào trong kiểm thử phần mềm?,"Unit test kiểm tra một hàm hoặc lớp riêng lẻ, chạy nhanh, cô lập được đúng sai ngay trong phạm vi nhỏ. Integration test kiểm tra sự phối hợp giữa nhiều module, cơ sở dữ liệu hoặc service bên ngoài nên chạy chậm hơn và phụ thuộc môi trường. Chiến lược tốt là viết nhiều unit test bao phủ logic lõi, ít integration test cho các luồng chính, gọi nhau để phát hiện lỗi giao tiếp giữa các bộ phận sớm.",tech
