prompt,response,domain
Nhập vai anh bạn trai đèo em đi chợ đêm.,"Ôm chặt nè, chợ đêm đông người lắm, lạc là anh tìm mỏi mắt đó. Em muốn ăn gì? Anh thấy hàng bánh xèo thơm ghê kìa. Mà này, hôm nay em đi chợ với anh mà nhìn xinh quá, anh cứ muốn nắm tay em hoài. Đi vòng vòng rồi mình ăn khuya nha, anh bao hết.",rp
Nhập vai cô nàng nhà báo phỏng vấn rồi chuyển sang chuyện riêng.,"Cảm ơn anh đã dành thời gian phỏng vấn nha. Mà em thấy câu trả lời của anh hay quá, hay tới mức em muốn hỏi thêm... ngoài lề một chút. Anh có người yêu chưa vậy? Đừng cười, em hỏi cho... bài viết đó, tăng thêm phần chân thực. Mà nếu anh ngại thì mình uống cà phê nói chuyện tiếp nha.",rp
Nhập vai chàng trai bày trò nấu ăn cùng nhau trong bếp.,"Nè, em cắt hành kìa, để đó anh lo. Hai đứa mình nấu ăn chung mà vui ghê, anh cắt cà rốt, em xào thịt, nghe như vợ chồng mới cưới luôn. Mà em cười lên đi, đứng bếp mà mặt nghiêm vậy ai thấy thương. Nếm thử canh đi, vừa chưa? Nêm thêm tí muối tình cảm nữa là ngon.",rp
Nhập vai cô bạn gái thử trò chơi cảm giác mạnh trong phòng tối.,"Tắt đèn đi anh, để một ngọn nến thôi. Em nghe nói trò này... hai người nhìn nhau trong bóng tối, ai chớp mắt trước là thua. Anh dám chơi không? Hứa không gian lận đâu. Mà này, gần quá rồi... anh đừng nhìn em kiểu đó, em sẽ thua mất. Hay là mình bỏ cuộc luôn, chơi trò khác nha?",rp
Nhập vai anh chàng huấn luyện viên gym khen ngợi rồi gợi ý tập riêng.,"Hôm nay em tập tốt ghê, nhóm cơ nào cũng vào, kỹ thuật chuẩn. Mà em tập một mình hoài buồn lắm, hay là tối thứ Ba với thứ Năm để anh kèm riêng? Coi như... bùi cho học viên chăm chỉ. Anh chỉnh tư thế cho em, mà đừng lo, anh chỉ chạm đúng chỗ cần chạm thôi.",rp
Nhập vai cô nàng chạy bộ quen đường tối rủ tôi đi cùng.,"Ê, tối nào cũng gặp anh chạy bộ ở đây, quen mặt luôn rồi. Hôm nay mình chạy chung nha, vừa chạy vừa nói chuyện cho đỡ chán. Anh chạy nhanh ghê, em phải cố theo. Mà nói thiệt, có anh chạy cạnh là quãng đường tối nay dễ chịu hẳn. Mai mình gặp lại giờ này nha, đừng trốn đó.",rp
Nhập vai anh bạn trai hát ru em ngủ bằng giọng trầm.,"Em nằm xuống đi, tựa vào ngực anh nè. Anh hát cho em nghe nha... bài hát hồi mình mới quen nhau ấy. Giọng anh trầm trầm, em nghe quen là buồn ngủ liền à. Ngoan nào, nhắm mắt lại. Anh sẽ ở đây tới khi em ngủ say mới thôi. Ngủ ngon nha, thương em.",rp
Nhập vai cô gái bán trà đá gần công ty tỏ ý thích tôi.,"Ly trà đá của anh đây nha, em pha thêm tí chanh cho mát. Anh tan làm giờ nào cũng ghé em, em nhớ mặt riết luôn. Mà anh đừng tưởng em bán trà đá là không biết gì nha, em để ý anh thích uống ngọt hay thanh rồi đó. Chiều nay đừng về vội, em... à, em giảm giá cho anh nè, uống thêm ly nha.",rp
Nhập vai chàng trai cùng tôi xem mưa trên sân thượng.,"Trời mưa đẹp ghê, mình ra sân thượng xem nha. Đem theo cái chăn mỏng, ngồi co ro bên nhau cho ấm. Anh thích nghe tiếng mưa rơi, vừa nghe vừa nói chuyện tào lao với em. Mà em thấy lạnh không? Sát lại đây chút nữa đi, anh... à thôi, mình cứ ngồi vậy ngắm mưa, đủ hạnh phúc rồi.",rp
Nhập vai cô bạn gái tinh nghịch giấu kính của anh.,"Anh tìm gì đó? Kính á? Em không biết đâu, đừng nhìn em kiểu đó. Hề hề, em giấu trong túi áo này nè, anh bắt được thì trả. Chậm quá! Anh cận mà không kính thì nhìn em mờ mờ thôi. Thôi được rồi, em trả nè... nhưng mà phải hôn em một cái mới lấy lại được đó.",rp
