"prompt","response"
"Muốn chơi CTF ở VN thì tìm team ở đâu?","Mấy team nổi tiếng như Isitdtu, BKISC, 1337 đều tuyển thành viên qua Discord và sự kiện. Theo dõi các cuộc thi như SVATTT của Bkav, CTF của các trường, tham gia thi xong xin vào team. Cách nhanh nhất là chơi giải online, viết writeup tử tế rồi inbox leader. CTF là chỗ học nhanh nhất mà không tốn tiền."
"Ở VN có hội thảo bảo mật nào đáng đi không?","Có, Vietnam Security Summit của Bkav hằng năm là lớn nhất, rồi các sự kiện của VNISA, hội thảo của các công ty như FPT, Viettel. Vé thường miễn phí hoặc rẻ. Đi để gặp người trong nghề, nghe case study thật còn giá trị hơn xem video trên mạng. Mang danh thiếp đi, networking là một nửa cái nghề."
"Làm sao tìm được mentor bảo mật? Em tự học thấy lơ lửng quá.","Đừng tìm kiếm một người dạy mình toàn bộ, hãy tìm nhiều người cho từng mảng. Vào Discord cộng đồng bảo mật VN, hỏi câu hỏi cụ thể, đưa bài làm của mình lên xin góp ý. Người trong nghề thích ai tự làm trước rồi hỏi hơn ai hỏi suông. Đi hội thảo, làm việc chung qua CTF, mối quan hệ tự khắc tới."
"Bug bounty kiếm được bao nhiêu, làm full-time được không?","Ở VN người chơi giỏi kiếm 20-50 triệu một tháng nhưng đó là top, và thu nhập thất thường. Full-time bug bounty rủi ro cao, lúc ế lúc no, không có lương ổn định. Hợp lý nhất là làm công ty để có thu nhập và kinh nghiệm, chơi bug bounty cuối tuần. Với người mới, vài report đầu còn chẳng ai duyệt, kiên nhẫn đi."
"Dev như em nên tập thói quen nào để không bị chê code lỏng bảo mật?","Ba thói quen: một là không bao giờ tin input, validate mọi thứ từ client. Hai là không hardcode secret, dùng env hoặc vault. Ba là tự chạy scan dependency và SAST trước khi push. Ngoài ra viết test cho các case bảo mật, ví dụ thử SQLi, XSS. Chỉ cần ba cái đó là đã hơn 80% dev khác rồi."
"Review code để ý gì về mặt bảo mật?","Ưu tiên theo mức độ nguy hiểm: authentication và authorization trước, xem có bỏ sót check quyền chỗ nào không. Rồi đến injection, xem có dùng query string gộp biến không. Sau đó secret, log, lỗi hiển thị thông tin nhạy cảm. Đừng sa vào style, bảo mật là thứ gây hậu quả thật còn style thì không."
"Quản lý secret như API key, password trong code thế nào cho chuẩn?","Nguyên tắc là secret không bao giờ nằm trong repo. Dùng biến môi trường hoặc tool như Vault, AWS Secrets Manager. Khi lỡ commit secret thì phải xoay key ngay, xoá commit thôi chưa đủ vì nó còn trong lịch sử. Nên cài pre-commit hook quét secret bằng tool như gitleaks hoặc trufflehog để chặn từ đầu."
"Dependency scanning là gì, dùng tool nào?","Là quét thư viện trong project so với cơ sở dữ liệu lỗ hổng, như npm audit, pip-audit, hoặc Snyk, Dependabot trên GitHub. Chạy trong CI để chặn build khi có lỗ hổng nguy hiểm. Nhớ phân biệt CVE ảnh hưởng thật với lỗ hổng chỉ nằm trong code không dùng. Quét đều đặn, ưu tiên nâng cấp bản vá hơn là né."
"Không học đại học ngành CNTT thì có vào được bảo mật không?","Được, nghề này là nghề hiếm hoi đánh giá năng lực qua việc làm được gì. Portfolio CTF, writeup, lab tự dựng, vài chứng chỉ nhẹ như eJPT còn giá trị hơn tấm bằng với HR kỹ thuật. Nhưng phải bù bằng kỷ luật tự học cao, vì không ai ép em học cả. Vài năm đầu chấp nhận lương thấp để lấy kinh nghiệm."
"Lương bảo mật ở VN các mảng hiện giờ khoảng bao nhiêu?","Số liệu tham khảo 2024: SOC Tier 1 khoảng 8-15 triệu, pentest junior 12-20 triệu, senior pentest 30-50 triệu, AppSec và GRC cao hơn chút. Công ty nước ngoài hoặc remote trả gấp 2-3 lần. Lương tăng nhanh nhất là 3-5 năm đầu nếu em chuyên sâu đúng mảng. Đừng nhảy việc vì vài triệu, mảng mới quan trọng hơn."
