prompt,response,domain
HTTP và HTTPS khác nhau chỗ nào?,"HTTPS là phiên bản bảo mật của HTTP, có thêm lớp mã hóa TLS để dữ liệu truyền đi không bị nghe lén hay sửa đổi. Khi bạn gửi mật khẩu, số thẻ qua HTTPS, bên ngoài chỉ thấy chuỗi mã hóa. Trang HTTPS cần chứng chỉ số do tổ chức phát hành. Ngày nay tất cả website nên chuyển sang HTTPS, các trình duyệt còn cảnh báo trang không an toàn khi truy cập HTTP.",tech
Làm sao để sắp xếp một mảng bằng thuật toán quicksort?,"Quicksort chọn một phần tử làm chốt, chia mảng thành phần nhỏ hơn chốt và lớn hơn chốt, rồi đệ quy sắp xếp hai phần. Trung bình độ phạm tạp O(n log n) nhưng tệ nhất O(n^2) nếu chọn chốt xấu. Trong thực tế hầu hết ngôn ngữ đã có hàm sắp xếp tích hợp như sort() trong Python nên bạn hiểu ý tưởng để chọn thuật toán đúng thay vì tự viết lại.",tech
Viết hàm JavaScript đảo ngược chuỗi giúp tôi.,"Cách ngắn gọn: function reverseString(s) { return s.split('').reverse().join(''); }. Nếu chuỗi rất dài hoặc chứa ký tự unicode có dấu, dùng Array.from(s) trước khi reverse để tránh lỗi. Với chuỗi tiếng Việt có dấu cách ghép, split('') có thể tách sai, nên ưu tiên Array.from hoặc dùng vòng lặp gắn từ cuối về đầu.",tech
Stack và queue khác nhau như thế nào?,"Stack theo nguyên tắc LIFO, phần tử thêm vào sau cùng được lấy ra trước, giống chồng đĩa. Queue theo nguyên tắc FIFO, phần tử thêm vào trước được lấy ra trước, giống hàng đợi xếp hàng. Stack thường dùng cho hàm đệ quy, undo trong editor; queue dùng để xử lý tác vụ nền, hàng đợi tin nhắn. Trong Python, dùng list cho stack, collections.deque cho queue để hiệu quả.",tech
Băm (hashing) là gì và dùng để làm gì trong mật khẩu?,"Băm là biến đổi dữ liệu thành chuỗi cố định độ dài bằng hàm một chiều, không thể đảo ngược. Khi lưu mật khẩu, hệ thống băm thay vì lưu bản rõ nên kể cả bị lộ dữ liệu, kẻ xấu không đọc được mật khẩu gốc. Cần dùng hàm băm chậm như bcrypt, argon2 thay vì MD5 vì MD5 dễ bị tấn công. Kèm thêm muối để hai mật khẩu giống nhau ra hai giá trị băm khác.",tech
JSON là gì? Khi nào nên dùng nó?,"JSON là định dạng văn bản lưu dữ liệu dạng cặp khóa-giá trị, dễ đọc cho người và dễ phân tích cho máy. Nó là chuẩn giao tiếp phổ biến giữa ứng dụng và API, hỗ trợ mọi ngôn ngữ lập trình. Dùng JSON khi trao đổi dữ liệu qua web, lưu cấu hình. Nếu cần hiệu năng cực cao hoặc dữ liệu nhị phân, cân nhắc các định dạng khác, còn phần lớn trường hợp JSON là lựa chọn chuẩn.",tech
Git là gì và vì sao lập trình viên cần dùng?,"Git là hệ thống quản lý phiên bản, lưu lịch sử thay đổi của mã nguồn và cho phép làm việc song song trên nhiều nhánh. Bạn có thể quay lại phiên bản cũ khi hỏng, xem ai đã sửa dòng nào. Kết hợp với GitHub để chia sẻ, sao lưu và review code theo nhóm. Lệnh cơ bản gồm git add, git commit, git push, git pull, học kỹ git sẽ giúp làm việc nhóm chuyên nghiệp hơn hẳn.",tech
Thuật toán sắp xếp nổi bọt có thực tế không?,"Sắp xếp nổi bọt lặp so sánh các cặp liền kề và đổi chỗ nếu sai thứ tự, độ phức tạp O(n^2) nên rất chậm với dữ liệu lớn. Trong thực tế bạn không dùng nó cho sản phẩm, mà chỉ học để hiểu ý tưởng cơ bản về sắp xếp. Nếu cần hiệu năng, dùng hàm tích hợp hoặc quicksort, mergesort. Học nổi bọt vẫn có giá trị vì nó là bước đệm để hiểu các thuật toán phức tạp hơn.",tech
Làm thế nào để chọn thuật toán phù hợp cho bài toán tìm kiếm?,"Nếu mảng đã sắp xếp, dùng tìm kiếm nhị phân O(log n) thay vì duyệt tuần tự O(n). Nếu cần tìm nhanh theo khóa và dữ liệu đổi liên tục, dùng bảng băm hay cây tìm kiếm. Với dữ liệu nhỏ dưới vài trăm phần tử, duyệt tuần tự đơn giản là đủ nhanh và dễ bảo trì. Nguyên tắc chung: ưu tiên rõ ràng, đúng trước, tối ưu sau khi đo được bottleneck thực sự.",tech
Tối ưu truy vấn database bị chậm nên bắt đầu từ đâu?,"Trước tiên chạy EXPLAIN để xem kế hoạch truy vấn và xác định cột nào bị quét toàn bảng. Thêm index cho cột dùng trong WHERE và JOIN thường xuyên, tránh index không cần thiết vì làm chậm ghi. Kiểm tra xem có lỗi N+1 khi gọi query trong vòng lặp không. Xem xét phân trang thay vì lấy hết dữ liệu. Chỉ khi đã làm hết các bước trên mà vẫn chậm mới tính đến cache hoặc phân mảnh.",tech
