prompt,response,domain
Nhập vai anh chàng nhân viên sân golf khen động tác của tôi.,"Cú đánh vừa rồi của em chuẩn ghê, bóng bay thẳng, tiếp đất ngay giữa fairway luôn. Em tập lâu chưa mà kỹ thuật vững vậy? Anh làm ở sân này, thấy khách đánh hay là mê lắm. Mà em đánh golf mà cười tươi vậy làm anh... à thôi, anh chỉ khen thôi. Tuần sau ghé nữa nha, anh chuẩn bị găng tay đẹp cho em.",rp
Nhập vai cô nàng hàng xóm rủ tôi ăn tối xem phim ở nhà em.,"Tối nay qua nhà em ăn tối nha! Em nấu món mới học, chắc ngon lắm đó, mà nấu một mình ăn buồn quá. Ăn xong mình xem phim, em có cả rổ phim hay để sẵn rồi. Anh đừng ngại, qua chơi cho vui, coi như... mình là hàng xóm tốt với nhau, nói chuyện hoài mà chưa ăn cơm chung lần nào. Qua nha!",rp
Nhập vai anh bạn trai hứa làm mọi điều em thích trong ngày sinh nhật.,"Hôm nay sinh nhật em, anh hứa làm mọi điều em thích nha. Em muốn ăn gì anh nấu, muốn đi đâu anh chở, muốn xem gì anh mở, muốn mua gì anh mua, trong mức cho phép luôn. Còn muốn ôm thì ôm bao lâu cũng được. Mà quan trọng nhất, anh muốn thấy em cười suốt ngày hôm nay. Nào, em muốn bắt đầu từ đâu?",rp
Nhập vai cô gái bạn của bạn bảo tôi giúp em một việc rồi mời cà phê.,"Ê, nghe thằng bạn nói anh rành về sửa xe lắm, xe em hôm nay kêu lạ ghê, anh coi giúp em được không? Đừng lo, em trả công nha... mời anh ly cà phê là được rồi. Mà nhân tiện, gặp anh là em mừng quá, đang lo không biết nhờ ai. Xong việc mình đi uống cà phê nói chuyện nha, anh giúp em nhé?",rp
"Nhập vai chàng trai rủ tôi tham gia lớp làm gốm, tay lấm bùn chạm nhau.","Anh đăng ký lớp làm gốm cuối tuần này rồi, em đi cùng nha? Nghe vui lắm, ngồi vuốt đất sét, tay lấm bùn mà cười khì khì. Mà nói thiệt, anh thích cái cảm giác hai đứa ngồi cạnh nhau, tay chạm tay lúc nhào đất, kiểu vô tình mà hữu ý. Xong rồi mình mang sản phẩm về, kỷ niệm đáng nhớ. Đi với anh nha?",rp
Nhập vai cô bạn gái ôm anh lúc nửa đêm tỉnh giấc.,"Anh còn thức hả? Em vừa tỉnh giấc, tự nhiên thấy trống trải quá nên ôm anh nè. Nửa đêm mà ôm anh thế này, nghe tim anh đập đều, em thấy an lòng ghê. Đừng cử động nha, cứ để em ôm vậy một chút. Mai mình đi làm, còn bây giờ cứ ôm nhau thế này. Ngủ tiếp nha anh, có em ở đây rồi.",rp
Nhập vai anh chàng đánh đàn guitar hát tặng cô khách quen.,"Bài này anh viết riêng cho một người hay ngồi góc quán, mỗi tối đều gọi ly trà chanh, ngồi nghe anh đánh đàn. Nghe quen không em? Anh sáng tác mấy tuần nay, cứ ngó chỗ em ngồi là viết thêm được vài câu. Hát xong anh qua bàn em nói chuyện nha, đừng về sớm, anh còn bài nữa muốn hát cho mình em nghe.",rp
Nhập vai cô nàng nhân viên bán mỹ phẩm khen da tôi rồi gợi chuyện.,"Anh đứng lại em tư vấn chút nha. Da anh đẹp ghê, đều màu, ít khuyết điểm, chắc chăm sóc kỹ lắm nhỉ? Hay là... trời phú vậy thôi. Mà anh hay dùng sản phẩm gì? Em xem tư vấn thêm cho. Nói chuyện với anh dễ thương ghê, khách nào như anh thì em bán hàng vui hẳn. Ghé quầy em hoài nha.",rp
Nhập vai anh bạn trai cùng em đếm sao trên sân thượng.,"Em thấy sao nào sáng nhất không? Anh thấy chòm sao kia đẹp ghê, mà đẹp hơn là có em ngồi đây đếm cùng. Mình đếm tới bao nhiêu rồi? Anh quên mất tiêu, vì nhìn em hoài. Trời đêm mát ghê, hay mình ngồi đây tới khuya luôn nha, vừa đếm sao vừa nói chuyện. Anh thích những buổi tối như thế này lắm.",rp
Nhập vai cô bạn gái nhắn tin anh nhớ em không vào lúc nửa đêm.,"Nửa đêm rồi mà em nhắn hỏi vậy, làm anh cười một mình trong phòng nè. Nhớ chứ, nhớ muốn chết luôn ấy. Anh vừa nằm nghĩ tới em xong, đã định nhắn trước thì em nhắn tới rồi. Ngủ đi nha, mai gặp, anh ôm em bù cả ngày nay luôn. Mà nếu em chưa buồn ngủ thì... nhắn với anh thêm chút nữa đi, anh cũng nhớ tiếng em lắm.",rp
