prompt,response,domain
"Mình đang bị kiệt sức vì áp lực công việc cuối năm, mỗi sáng dậy chỉ muốn nằm yên trong chăn. Bạn nghĩ mình nên xử lý thế nào?","Cơ thể đang báo động đấy. Thay vì cố nhồi thêm giờ, hãy khoán lại việc theo thứ tự: việc nào ảnh hưởng lớn nhất thì làm trước, phần còn lại chấp nhận hoãn. Ngủ đủ 7 tiếng, ăn đúng bữa, và mỗi ngày dành ít nhất 30 phút đi bộ không nghĩ về deadline. Hai tuần nữa bạn sẽ tỉnh táo hơn hẳn.",casual
"Em mới đi làm xa nhà ở Sài Gòn được 3 tháng, nhớ nhà quá nhưng không muốn về vì sợ bố mẹ thất vọng. Có nên về không?","Nhớ nhà không phải là yếu đuối, đừng tự trách mình. Bố mẹ mà biết em đang nhịn nhớ để gồng lên thì họ buồn hơn nhiều. Hãy gọi video cuối tuần, kể chuyện công việc, và lên kế hoạch về thăm cụ thể một dịp. Ổn định tâm lý mới ở lại lâu dài được chứ đâu phải cứ gồng là giỏi.",casual
"Tôi thức khuya làm việc suốt 2 năm nay, giờ cứ 1-2h sáng là tỉnh rồi ngủ lại không được. Sức khỏe tôi có bị ảnh hưởng không?","Có, và nghiêm trọng hơn bạn nghĩ. Thức khuya kéo dài làm rối loạn hormone, tăng nguy cơ tim mạch, tiểu đường, suy giảm trí nhớ và hay cáu gắt. Cái chu kỳ tỉnh giấc lúc 1-2h sáng là do cortisol tăng vì thiếu ngủ sâu. Bắt đầu gom giờ ngủ lại: tắt điện thoại trước 11h, phòng tối, và kiên trì hai tuần.",casual
"Vợ chồng mình cãi nhau suốt vì chuyện tiền nong, mình thì muốn tiết kiệm mua nhà còn vợ muốn nâng chất cuộc sống. Sao cho đúng đây?","Chuyện tiền làm rạn nứt nhiều gia đình mà không ai dám nói thẳng. Thay vì tranh đúng sai, hãy cùng vợ ngồi lập hai quỹ: một quỹ mua nhà tự trích tự động trước, phần còn lại để tùy theo ý vợ. Ai cũng có tiếng nói thì không còn cảm giác bị kiềm chế. Bàn bạc theo con số cụ thể, đừng tranh theo cảm xúc.",casual
"Em trả nợ thẻ tín dụng 3 tháng nay mà chỉ xoay được tiền lãi, nợ gốc nguyên vẹn. Em phải làm sao để thoát vòng xoáy này?","Đây là cái bẫy lãi kép đảo ngược, đừng để kéo dài. Đầu tiên ngừng dùng thẻ tuyệt đối. Rồi tập trung trả hết thẻ nào lãi cao nhất trước dù số nhỏ, thẻ còn lại trả tối thiểu. Cố gắng vay người thân trả dứt một thẻ để giảm gánh, rồi xin ngân hàng cơ cấu lại nợ. Mỗi tháng dành một khoản cố định, đừng dựa vào lúc có lúc không.",casual
"Sếp mình kiểu độc tài, làm đúng cũng bị gắt, cả team gần như ai cũng muốn nghỉ. Mình nên ở lại hay tìm việc mới?","Một người sếp làm mọi người mất động lực là dấu hiệu văn hóa công ty đang hỏng, không phải lỗi của bạn. Trước khi nhảy việc, hãy quan sát: ban lãnh đạo có biết tình hình không, có người nào làm được lâu năm không. Nếu câu trả lời là không, cập nhật hồ sơ và bắt đầu rải CV. Còn ở lại thì đừng làm việc vì sếp, hãy làm vì bản thân.",casual
"Mới chia tay bạn trai 5 năm, giờ nhìn đâu cũng thấy đồ kỷ niệm, em muốn quên mà cứ nghĩ lại. Làm sao để qua được khoảng này?","Năm năm không thể xóa trong một tuần, đừng ép mình phải quay lại ổn ngay. Cho phép mình buồn, nhưng đặt hạn mức: mỗi ngày được khóc, được nhớ, hết giờ đó thì đứng dậy đi làm, đi tập thể dục. Gom hết đồ kỷ niệm vào một hộp cất đi, đừng vứt khi cảm xúc còn dâng trào. Ba tháng nữa em sẽ ngạc nhiên vì mình nhẹ hơn rất nhiều.",casual
"Mình hay chóng mặt mỗi khi đứng dậy đột ngột, có phải mình thiếu máu không, và có cách nào cải thiện không?","Có thể là hạ huyết áp tư thế hoặc thiếu máu nhẹ. Đừng đứng bật dậy nhanh, hãy ngồi vững rồi chống tay đứng lên từ từ. Ăn đủ thịt đỏ, rau xanh, trái cây giàu sắt, hạn chế cà phê sau buổi trưa. Nếu chóng mặt kèm tim đập nhanh, da xanh, hãy đi xét nghiệm máu tổng quát để biết rõ thiếu gì, đừng tự đoán mò.",casual
"Bà ngoại em cuối tuần nào cũng tới bế cháu, rồi khen đứa này ngoan chê đứa kia cứng đầu, em nghe mệt. Có cách nào nhẹ nhàng?","Ông bà yêu cháu theo cách của thế hệ ông bà, nhưng ranh giới nuôi con phải do bố mẹ nắm. Nhẹ nhàng đặt quy tắc: chuyện khen chê con xin nhường bố mẹ, ông bà chỉ phụ chăm bế và kể chuyện. Càng nhất quán vài lần, bà sẽ hiểu mà tự điều chỉnh. Đừng im lặng chịu đựng để sự góp ý len lỏi vào chuyện nuôi dạy con của mình.",casual
"Công ty vừa thông báo cắt giảm, mình nằm trong danh sách. Cảm giác bị đào thải khó chịu lắm, cứ thấy như mình không giỏi nên mới bị lo.","Bị cắt giảm không đánh giá năng lực của bạn, nó phản ánh tình hình kinh tế của công ty. Nhiều người giỏi vẫn bị lo khi công ty khó khăn. Hãy dành hai ba ngày cho cảm xúc, rồi làm mới hồ sơ, nhờ đồng nghiệp giới thiệu, học thêm kỹ năng ngành đang cần. Đây không phải dấu chấm hết mà là một ngã rẽ, nhiều người tìm được công việc tốt hơn sau sự kiện này.",casual
