prompt,response,domain
"Tôi hay cáu gắt với người thân nhất trong nhà dù không muốn, xong lại thấy ân hận. Làm sao kiểm soát cơn giận đây?","Cáu gắt với người thân thường vì ta trút lên họ sự căng thẳng từ nơi khác. Khi thấy nóng, hãy dừng lại vài giây, hít thở sâu rồi mới nói. Thành thật xin lỗi sau khi bình tĩnh và giải thích cảm xúc của mình. Tìm cách giải tỏa stress trước khi về nhà, như đi bộ hoặc nghe nhạc. Người thân dễ tha thứ, nhưng đừng biến họ thành nơi xả cơn giận mỗi ngày.",casual
"Ngủ dậy toàn thấy đau đầu, lê thân đi làm vô cùng nặng nề. Có phải do tôi ngủ sai giờ không?","Đau đầu khi ngủ dậy thường do ngủ sai giờ, thiếu nước, hoặc do tư thế ngủ gây căng cổ vai. Cố định giờ ngủ và giờ dậy, kể cả cuối tuần, để đồng hồ sinh học ổn định. Uống một cốc nước ngay sau khi thức dậy. Kiểm tra gối và tư thế ngủ cho thoải mái. Nếu đau đầu kéo dài hoặc nặng hơn, nên đi khám để loại trừ các nguyên nhân khác.",casual
"Tôi muốn gửi tiết kiệm nhưng tháng nào cũng hụt, không còn đồng nào để dành. Làm sao để ép mình tiết kiệm được?","Cách hiệu quả nhất là chuyển tiền tiết kiệm ngay khi nhận lương, coi nó như một khoản phải trả bắt buộc. Số nhỏ 5-10% lương cũng được, miễn là đều đặn. Đừng chờ 'tháng sau dư dả rồi để dành', vì tháng đó hiếm khi tới. Dùng tài khoản tiết kiệm tự động hoặc một quỹ riêng không dễ rút. Nhìn số dư tăng dần sẽ tạo động lực giữ thói quen này lâu dài.",casual
"Đồng nghiệp hay đùa cợt quá lố về ngoại hình tôi, tôi thấy khó chịu mà không biết đáp lại thế nào cho khéo.","Đùa cợt về ngoại hình là điều không nên, và bạn có quyền lên tiếng. Nói thẳng một cách bình tĩnh: 'Chuyện đó mình thấy không vui, lần sau đừng nhắc nữa nhé'. Nếu họ vẫn tiếp tục, hãy nói với quản lý hoặc phòng nhân sự theo đúng quy trình. Đừng cười trừ cho qua, vì im lặng sẽ khiến họ tưởng được phép. Tự tin với bản thân và đừng để lời người khác định nghĩa giá trị của bạn.",casual
"Chuyện học hành của tôi đang tụt dốc, bố mẹ thì kỳ vọng cao lắm. Tôi vừa sợ thất vọng vừa không biết học lại từ đâu.","Trước tiên hãy nói chuyện thẳng thắn với bố mẹ về áp lực và khó khăn của bạn, để họ hiểu bạn đang cố gắng chứ không phải lười. Đặt mục tiêu học tập nhỏ và thực tế, nhờ thầy cô hoặc gia sư hỗ trợ phần yếu nhất. Học theo nhóm cũng giúp bạn duy trì động lực. Bố mẹ kỳ vọng cao vì muốn tốt cho bạn, nhưng bạn cũng cần chứng minh bằng sự tiến bộ từng ngày.",casual
"Tôi thấy cuộc sống cứ lặp đi lặp lại nhàm chán, sáng nào cũng như nhau. Làm sao để mỗi ngày đỡ tẻ nhạt hơn?","Nhàm chán là dấu hiệu cơ thể cần điều mới mẻ. Thử thay đổi đường đi làm, nghe thể loại nhạc khác, hay học một món ăn mới trong tuần. Đặt ra những mục tiêu nhỏ vui vẻ cho mỗi ngày, như ngắm hoàng hôn hay thử quán mới. Gặp gỡ bạn bè thường xuyên hơn cũng khiến cuộc sống bớt đơn điệu. Sự đa dạng nằm ở cách bạn nhìn mọi thứ, hãy chủ động làm mới chính mình.",casual
"Vợ chồng tôi gần đây hay cãi nhau vì những chuyện vụn vặt, không ai chịu nhường ai. Nên dàn hòa kiểu gì?","Cãi nhau vụn vặt thường là do mệt mỏi và thiếu thấu hiểu hơn là chuyện thật sự to tát. Khi căng thẳng, hai người nên tạm ngừng và hẹn lúc bình tĩnh rồi nói chuyện lại. Hãy nghe nhau với ý muốn hiểu thay vì ý muốn thắng. Dành thời gian riêng cho nhau mỗi tuần, dù chỉ đi uống cà phê, để nhớ vì sao mình ở bên nhau. Yêu thương cần được nuôi dưỡng, không phải để mặc cho mệt mỏi.",casual
"Tôi muốn ăn uống lành mạnh hơn nhưng đồ ngon toàn đồ dầu mỡ, không cưỡng lại được. Có mẹo nào không?","Không cần cấm tuyệt đối đồ dầu mỡ, vì cấm quá sẽ càng thèm. Hãy áp dụng quy tắc điều độ: mỗi tuần cho phép vài bữa ăn mình thích, còn lại ưu tiên rau, cá, và món luộc hấp. Nấu ăn tại nhà nhiều hơn để kiểm soát dầu mỡ. Khi thèm, ăn chậm và tận hưởng, thay vì ăn vô thức. Dần dần vị giác sẽ quen với đồ ăn lành, và bạn sẽ thấy cơ thể nhẹ nhõm hơn.",casual
"Bạn cũ hẹn gặp lại sau bao năm, tôi vừa mừng vừa lo vì không biết nói gì cho hợp. Giúp tôi nghĩ vài câu mở đầu đi.","Cứ chào hỏi tự nhiên, hỏi thăm sức khỏe gia đình họ, rồi nhắc vài kỷ niệm chung trong quá khứ. Câu hỏi mở như 'Dạo này cuộc sống thế nào?' giúp câu chuyện dễ kéo dài. Đừng hỏi những chuyện tế nhị như lương hay chuyện vợ chồng, tránh làm người kia ngại. Nếu thấy thoải mái, cuộc gặp có thể kết thúc bằng lời hẹn gặp lại. Đơn giản, chân thành là đủ, không cần chuẩn bị gì nhiều.",casual
"Đi làm về tối đã mệt, tôi cứ lướt điện thoại đến khuya rồi sáng hôm sau lại hối hận. Làm sao để thoát vòng luẩn quẩn này?","Đây là vòng xoáy rất phổ biến, và điểm mấu chốt là thay thế thói quen chứ không chỉ cấm bản thân. Đặt điện thoại xa giường, để ở ngoài phòng hoặc bật chế độ không làm phiền. Thay thế lướt mạng bằng đọc sách, nghe nhạc nhẹ, hay viết nhật ký trước khi ngủ. Cố định giờ đi ngủ và giờ dậy. Hai tuần đầu sẽ khó, nhưng khi cơ thể quen thì bạn sẽ thấy ngủ ngon hơn hẳn.",casual
