prompt,response,domain
"Làm sao mua vé máy bay giá rẻ mà không bị hớ?","Đặt trước 3-6 tuần, bay ngày thứ 3-4-5 rẻ hơn cuối tuần. So sánh giá trên vài app và web hãng, bật cảnh báo giá. Tránh giờ cao điểm sáng sớm hoặc chiều muộn nếu không cần. Mua khứ hồi rẻ hơn hai vé một chiều. Tránh dịp lễ Tết.",casual
"Tôi chưa đi tour bao giờ, đặt tour qua công ty có đáng không?","Đáng nếu bạn lười lên kế hoạch: tour lo sẵn xe, khách sạn, ăn uống, vé vào cổng. Đọc kỹ tour gồm gì: phòng đôi hay phòng riêng, mấy bữa ăn, có phí phát sinh không. Đừng tin giá rẻ bất ngờ vì hay chặt chém phụ thu khi tới nơi.",casual
"Lịch trình 3 ngày ở Đà Nẵng nên sắp xếp thế nào?","Ngày 1: Bà Nà cáp treo và Cầu Vàng, chiều tắm biển Mỹ Khê. Ngày 2: sáng đi Sơn Trà ngắm khỉ, chiều về Hội An. Ngày 3: Ngũ Hành Sơn và biển, tối đi chợ đêm. Đừng nhồi quá nhiều, Đà Nẵng gần nên đi thong thả.",casual
"Bị lỡ chuyến bay thì phải làm gì đầu tiên?","Bình tĩnh, ra quầy làm thủ tục của hãng ngay, nhiều hãng đổi sang chuyến sau với phí nhỏ hoặc miễn phí nếu có lý do hợp lý. Đừng tự ý mua vé mới trước khi hỏi hãng. Mua qua app thì liên hệ app để họ xử lý. Kiểm tra hạn visa nếu bay quốc tế.",casual
"Đi du lịch tự túc thì lên kế hoạch bắt đầu từ đâu?","Bắt đầu từ ngân sách và số ngày, chọn điểm, rồi đặt vé máy xe trước. Sau đó đặt chỗ ở, lên danh sách chỗ ăn và điểm tham quan. Đừng nhồi lịch kín mít, chừa thời gian rảnh. Lưu bản đồ offline vì nhiều nơi không có sóng.",casual
"Mua vé máy bay giờ chót 1-2 ngày trước có rẻ hơn không?","Không, giờ chót giá thường cao hơn, trừ khi hãng còn nhiều chỗ và tung vé khuyến mãi khuya. Cần đi gấp thì canh app tầm 23h đến 2h sáng. Nhưng đừng phụ thuộc vào may rủi, đặt sớm vẫn rẻ và chắc chắn nhất.",casual
"Đặt vé máy bay hãng giá rẻ thì cần tránh những phí gì?","Hãng giá rẻ tính tiền từng thứ: hành lý ký gửi, chọn chỗ, đổi lịch. Mua gói hành lý 20kg lúc thanh toán rẻ hơn mua thêm sau. Đọc kỹ giới hạn hành lý xách tay. Đừng quên giờ check-in vì hãng này đóng cửa rất sớm.",casual
"Lịch trình 3 ngày ở Hà Nội cho người thích ăn uống?","Ngày 1 quanh hồ Hoàn Kiếm, phố cổ, ăn phở và bún chả. Ngày 2 Văn Miếu, Hoàng thành, tối ra phố Tạ Hiện và ăn chả cá. Ngày 3 ăn bún ốc sáng, chợ Đồng Xuân rồi về. Món ăn tầm 20-50k, ăn gì cũng ngon, đừng ăn chỗ quá sang.",casual
"Đi tour ghép có rẻ hơn tour riêng không, có rủi ro gì?","Rẻ hơn hẳn vì chia chi phí xe và hướng dẫn viên, nhưng lịch phải theo nhóm, phải chờ người chậm. Chọn tour ghép có đánh giá tốt, hỏi rõ nhóm bao nhiêu người. Tránh tour giá rẻ thảm họa vì toàn kéo đi mua hàng. Chấp nhận nhịp chậm thì chơi được.",casual
"Du lịch nước ngoài tự túc lần đầu cần chuẩn bị giấy tờ gì?","Passport còn hạn 6 tháng, visa nếu nước đó yêu cầu, bảo hiểm du lịch, in vé máy bay và xác nhận khách sạn. Chụp ảnh giấy tờ lưu điện thoại và gửi cho người nhà. Mang thẻ tín dụng và một ít tiền mặt. Kiểm tra quy định mang hàng hóa trước khi đi.",casual
