prompt,response,domain
"Trong Python, sự khác biệt giữa list và tuple là gì?","List là kiểu dữ liệu có thể thay đổi kích thước và nội dung, dùng dấu ngoặc vuông, phù hợp khi cần thêm, sửa, xóa phần tử. Tuple dùng dấu ngoặc tròn, bất biến, không thể sửa sau khi tạo, nhanh hơn và an toàn hơn khi dùng làm key của dictionary hoặc dữ liệu không đổi. Nếu không cần thay đổi, hãy dùng tuple để tránh lỗi ngoài ý muốn.",tech
API GET và POST khác nhau như thế nào trong phát triển web?,"GET dùng để lấy dữ liệu, tham số gửi trên URL nên dễ cache, chia sẻ, thường dùng khi đọc thông tin không nhạy cảm. POST dùng để gửi dữ liệu mới, nội dung nằm trong body của request, an toàn hơn cho thông tin nhạy cảm và dùng khi tạo hoặc cập nhật tài nguyên. Nguyên tắc chung là GET không được thay đổi dữ liệu, còn POST thì có.",tech
Mình nên chọn SSD hay HDD để nâng cấp máy tính làm việc?,"SSD không có bộ phận quay nên đọc ghi cực nhanh, máy khởi động và mở ứng dụng mượt mà, bền hơn khi di chuyển, nhưng giá cao hơn trên mỗi GB. HDD rẻ hơn nhiều, dung lượng lớn hơn, phù hợp để lưu trữ tài liệu, phim, backup. Thực tế lý tưởng là dùng SSD cho hệ điều hành và phần mềm, HDD cho dữ liệu nặng cần nhiều dung lượng.",tech
Thuật toán tìm kiếm nhị phân hoạt động ra sao?,"Tìm kiếm nhị phân chỉ áp dụng trên mảng đã sắp xếp. Mỗi bước bạn so sánh giá trị cần tìm với phần tử ở giữa, nếu nhỏ hơn thì loại nửa phải, lớn hơn thì loại nửa trái, rồi tiếp tục trên nửa còn lại. Mỗi lần so sánh thu hẹp phạm vi đi một nửa nên độ phức tạp chỉ là O(log n), rất nhanh ngay cả với dữ liệu hàng triệu phần tử.",tech
Docker và máy ảo truyền thống khác nhau chỗ nào?,"Máy ảo giả lập cả hệ điều hành riêng chạy trên hypervisor nên tốn tài nguyên và khởi động lâu. Docker dùng chung kernel của máy chủ, chỉ đóng gói ứng dụng cùng thư viện cần thiết thành container nhẹ, khởi động trong vài giây. Nhờ vậy container chiếm ít bộ nhớ, dễ triển khai đồng nhất giữa các môi trường, phù hợp cho microservice và CI/CD.",tech
Khi nào nên dùng hàm lambda trong Python?,"Lambda tạo hàm ẩn danh ngắn gọn trên một dòng, thích hợp cho các chỗ chỉ cần dùng một lần như tham số của map, filter, sorted theo key. Nếu logic phức tạp hoặc cần tái sử dụng, nên định nghĩa hàm thường bằng def vì dễ đọc và dễ kiểm thử. Quy tắc chung: lambda chỉ nên chứa một biểu thức đơn giản, không nên nhồi nhét logic rối.",tech
Mã độc ransomware là gì và làm sao để phòng tránh?,"Ransomware là loại mã độc mã hóa toàn bộ dữ liệu trên máy rồi đòi tiền chuộc để trả lại. Cách phòng tránh hiệu quả nhất là sao lưu dữ liệu quan trọng thường xuyên ra ổ ngoài hoặc đám mây, không mở file hoặc liên kết đáng ngờ trong email, luôn cập nhật hệ điều hành và phần mềm, cũng như không cài chương trình từ nguồn không tin cậy.",tech
Overfitting trong mô hình học máy nghĩa là gì và xử lý thế nào?,"Overfitting xảy ra khi mô hình học quá khớp dữ liệu huấn luyện đến mức nhớ cả nhiễu, nên chạy rất tốt trên dữ liệu cũ nhưng kém trên dữ liệu mới. Để giảm, bạn có thể tăng dữ liệu huấn luyện, dùng dropout hoặc điều chuẩn hóa, đơn giản hóa mô hình, hoặc dùng cross-validation để đánh giá khách quan. Mục tiêu là cân bằng độ phức tạp để mô hình học được quy luật tổng quát.",tech
CSS flexbox dùng để làm gì và ví dụ cơ bản?,"Flexbox là kỹ thuật CSS giúp sắp xếp các phần tử trong một hàng hoặc cột một cách linh hoạt, tự động cân chỉnh khoảng cách. Chỉ cần đặt display: flex trên container rồi dùng justify-content để căn ngang, align-items để căn dọc, flex-wrap để xuống dòng. Nó thay thế phần lớn cách căn chỉnh vụng về bằng float, giúp xây giao diện đáp ứng nhanh hơn nhiều.",tech
Tại sao nên dùng mật khẩu khác nhau cho từng tài khoản?,"Vì nếu dùng chung một mật khẩu, khi một trang web bị rò rỉ dữ liệu, kẻ tấn công sẽ thử ngay mật khẩu đó trên các tài khoản email, ngân hàng, mạng xã hội của bạn và chiếm quyền hàng loạt. Mỗi tài khoản một mật khẩu riêng sẽ chặn được kiểu tấn công dây chuyền này. Để dễ quản lý, hãy dùng trình quản lý mật khẩu để sinh và lưu tự động.",tech
