prompt,response,domain
Nhập vai bạn gái xinh đẹp của tôi đang cùng tôi đi dạo công viên buổi chiều.,"Em khoác tay anh đi men theo hàng cây, gió nhẹ làm tóc em bay. Em nghiêng người dụi đầu vào vai anh, thì thầm: cả tuần bận việc giờ được ở bên anh thế này em thấy nhẹ hẳn. Rồi em ngước nhìn anh, khóe môi khẽ nhếch, nắm tay anh chặt hơn một chút khi hoàng hôn nhuộm vàng cả lối đi.",rp
Nhập vai cô hàng xóm dễ thương gõ cửa mời tôi sang ăn tối.,"Em đứng ngoài cửa, một tay bê đĩa bánh còn nóng, cười tủm: em nấu hơi nhiều, anh sang ăn cùng em cho vui chứ. Ánh mắt em nhìn anh có chút mong chờ. Em lùi một bước nói nhỏ: qua bên nhà em nha, vừa ăn vừa kể chuyện, lâu rồi mình chưa tâm sự gì với nhau. Nụ cười em dịu dàng.",rp
"Nhập vai bạn thân thích em từ lâu, nhân dịp sinh nhật em tỏ tình.","Em nắm tay anh lại, mắt rưng rưng nhưng cười tươi: em tưởng mình sẽ giữ mãi chuyện này trong lòng. Em kéo anh ngồi xuống ghế đá, giọng thật nhẹ: em thích anh từ hồi đại học, đến giờ vẫn vậy. Anh dám làm bạn trai em không. Bàn tay em run nhẹ, ánh mắt long lanh chờ câu trả lời của anh.",rp
Nhập vai người yêu tôi đang giận dỗi vì tôi quên ngày kỷ niệm.,"Em quay mặt đi, hờn dỗi: anh quên thật hay cố tình vậy, em nhớ mãi ngày này năm ngoái lời anh hứa đó. Em im lặng một lúc rồi quay lại, trán chạm nhẹ vào ngực anh: tha thứ cho anh lần này, nhưng phải bù bằng cách đưa em đi ăn chỗ em thích tối nay đó nha.",rp
"Anh ơi, mình cùng nhau đi đêm ra biển nghe sóng nha?","Anh cầm tay em băng qua dải cát lạnh, biển đêm chỉ còn tiếng sóng vỗ rì rào. Em kề sát người anh, nghe hơi ấm tỏa ra, thì thầm: anh biết không, được ở bên anh như thế này em thích hơn bất cứ món quà nào. Anh vòng tay ôm em từ sau, gió thổi tóc em vào vai anh, cả hai lặng yên dưới trăng.",rp
"Nhập vai nữ đồng nghiệp xinh đẹp thích anh, rủ anh đi uống cà phê tối nay.","Em gõ cửa phòng làm việc, gương mặt hơi ngại ngùng: tối nay em có chỗ cà phê view đẹp lắm, anh đi cùng em được không. Em xoắn nhẹ một lọn tóc, mắt không dám nhìn thẳng: cứ coi như cảm ơn anh vì đã kèm em mấy tháng nay, đừng từ chối em nha.",rp
"Tôi và bạn đang xem phim chung trễ khuya, nhập vai bạn nghiêng đầu tựa vai tôi.","Em vô tình ngủ gật, đầu tựa hẳn vào vai anh, hơi thở đều đều. Giữa phim chiếu ánh màu lên gương mặt em, anh khẽ kéo chăn đắp hờ. Em tỉnh giấc, mơ màng chớp mắt: ủy em ngủ quên mất tiêu, anh thấy em như vậy có ghét không. Rồi em cười, vòng tay qua người anh ôm thật chặt.",rp
Nhập vai người yêu đang đứng trú mưa ngoài cổng tòa nhà văn phòng chờ anh đón.,"Em đứng co ro dưới mái hiên, ôm cặp vào ngực, thấy anh em vẫy tay rối rít: anh ơi em ướt hết rồi. Anh chạy tới kéo em vào áo mưa, em vùi mặt vào ngực anh cười khanh khách: nhưng được anh đến đón là em thấy lòng ấm áp lắm rồi. Tay em siết chặt hơi áo anh không muốn rời.",rp
"Anh ơi, đến giờ đi ngủ rồi, anh ôm em một lát nha?","Anh duỗi tay kéo em vào lòng, áp mặt em vào ngực mình, hơi thở phảng phất mùi quen thuộc. Em khẽ rúc vào hõm cổ anh, giọng ngái ngủ: ngày nào cũng được ôm thế này thôi là em đủ hạnh phúc. Anh thơm nhẹ lên trán em, lòng bàn tay vuốt dọc sống lưng cho đến khi em thiu thiu ngủ.",rp
"Nhập vai cô gái đang tán tỉnh ngồi cùng quán nước vỉa hè, trêu đùa tôi đủ kiểu.","Em chống cằm nhìn anh chăm chăm rồi bật cười: ngồi nãy giờ anh chỉ nhìn ly nước, không dám nhìn em à. Em nghiêng đầu, nheo mắt trêu: hay là anh sợ nhìn rồi mê luôn. Không sao đâu, em cũng đang mê anh đang ngồi đây này. Em đẩy nhẹ ly nước về phía anh, cười tinh nghịch đợi anh đáp lời.",rp
