"prompt","response"
"Mới vào làm, tôi nên bắt đầu ngày đầu tiên như thế nào để tạo ấn tượng tốt?","Đến sớm, ghi chép cẩn thận những gì được giới thiệu, chủ động bắt chuyện với mọi người nhưng đừng quá phô. Hỏi rõ nhiệm vụ trước mắt, làm xong thì báo lại. Ngày đầu không cần tỏ ra giỏi, chỉ cần tỏ ra nhanh nhẹn và đáng tin."
"Đồng nghiệp hay đùn việc sang cho tôi, làm sao xử lý mà không mất lòng?","Việc nào đúng phận sự thì làm, việc bị đùn thì nhẹ nhàng hỏi lại: anh chị xem công việc này phân cho ai cho rõ. Ghi chép lại công việc mình đang phụ trách để có bằng chứng khi cần. Đừng im lặng chịu đựng tới khi nổ ra cãi nhau."
"Sếp khó tính hay chê bai tôi trước mặt mọi người, tôi nên làm gì?","Đừng cãi lại giữa đám đông, tối hôm đó hoặc hôm sau xin gặp riêng để hỏi rõ cần cải thiện gì. Nếu lời chê có lý thì nhận và sửa, còn chê để hạ nhục thì thẳng thắn nói mình không thoải mái. Cứ bình tĩnh, sếp khó là cơ hội để mình cứng lên."
"Muốn xin tăng lương thì nên nói với sếp như thế nào cho có kết quả?","Đừng nói theo kiểu đi làm lâu rồi phải tăng. Chuẩn bị bằng chứng: việc mình làm tốt, kết quả đo được, so với mặt bằng thị trường. Hẹn gặp riêng, nêu ngắn gọn rồi đưa con số cụ thể. Nếu sếp chưa đồng ý thì hỏi cần làm gì thêm để được tăng vào đợt sau."
"Tôi muốn nghỉ việc mà không làm mất lòng sếp, nên nộp đơn kiểu gì?","Báo trước đúng thời hạn hợp đồng, thường là 30 ngày. Xin gặp riêng, nói rõ lý do bằng lời cảm ơn, đừng chê bai gì cả. Nộp đơn bằng văn bản và chốt kế hoạch bàn giao. Giữ quan hệ tốt, vì mai mốt cần giới thiệu hay quay lại vẫn còn đường."
"Đồng nghiệp tọc mạch, hay hỏi lương của tôi, trả lời sao cho khéo?","Nói qua loa cho qua: lương cũng bình thường, đủ sống thôi, rồi xoay sang chuyện khác. Đừng nói số cụ thể, vì kể ra rồi so bì chỉ khổ mình. Ai hỏi riết thì cười cho qua, hỏi ngược lại vì sao quan tâm. Chuyện lương để công ty quyết định."
"Làm hoài mà không được thăng chức, tôi nên làm gì để được để ý?","Đừng chỉ làm tốt việc được giao rồi ngồi chờ. Chủ động nhận thêm việc, đề xuất cải tiến, và quan trọng là để sếp thấy kết quả bằng báo cáo định kỳ. Xin gặp sếp hỏi rõ tiêu chí thăng chức là gì. Có mục tiêu rõ ràng rồi chạy theo thì nhanh tới hơn là chờ."
"Bị sếp giao việc ngoài chuyên môn nhưng không tăng lương, có nên làm không?","Thỉnh thoảng thì làm, coi như cơ hội học thêm và giữ hình ảnh linh hoạt. Nhưng nếu việc đó thành thường xuyên mà lương không đổi thì phải lên tiếng. Ghi nhận thêm trách nhiệm vào lúc đánh giá lương. Làm thầm lặng mãi chỉ bị xem là hiển nhiên."
"Mới vào cần học nhanh, nên hỏi đồng nghiệp hay tự mày mò?","Hỏi trước khi mày mò, nhưng phải hỏi đúng chỗ và gom câu lại một lần, đừng hỏi vặt liên tục làm phiền. Tự mày mò chỗ nào không ai chỉ được thì để tự học. Cách hay là ghi chép quy trình, quan sát người giỏi rồi hỏi khi họ rảnh."
"Nghỉ việc giữa chừng có nên báo trước hay nghỉ luôn?","Nghỉ luôn là tự làm khổ mình, vì hồ sơ có thể bị ghi chú xấu và mất tiền thôi việc theo luật. Báo trước đúng quy định, bàn giao tươm tất, có khi còn được sếp chiếu cố hơn. Nghỉ đúng cách giúp mình về sau không vướng bận gì."
