prompt,response,domain
"Tôi là mẹ bỉm sữa, thức đêm chăm con xong chẳng còn sức cho bản thân.","Bạn đang gồng gánh một công việc nặng nhất thế giới mà ít ai công nhận. Hãy tận dụng từng giấc ngắn con ngủ để mình chợp, đừng cố dọn nhà hay lướt điện thoại thay giấc ngủ. Chia ca với chồng hoặc người thân, hai ba đêm để bạn được ngủ liền mạch một lần. Đừng ngại nhờ giúp, em bé không cần người mẹ kiệt sức, nó cần người mẹ còn chút sức để âu yếm nó.",casual
"Bạn trai tôi tối nào cũng mải chơi game, không để ý đến mình, tôi buồn muốn nói chuyện.","Đừng thu mình để dỗi hờn, thử chọn lúc anh ấy chơi xong, bữa ăn chung, nói thẳng cảm xúc của bạn: 'Mình thấy cô đơn khi anh cứ dán mắt vào màn hình, mình muốn có chút thời gian riêng của hai đứa.' Đặt ra quy ước đơn giản như tối ăn chung không điện thoại, cuối tuần đi chơi một buổi. Sẽ nghe có lý nếu bạn nói bằng nhu cầu chứ không bằng lời trách móc.",casual
"Cha mẹ tôi cứ thúc cưới, trong khi tôi chưa sẵn sàng, đối phó sao?","Sự thúc giục đó xuất phát từ thương, từ lo lắng truyền thống, nên đừng cáu với cha mẹ. Hãy ngồi xuống nói rõ kế hoạch của mình: hiện tại đang ưu tiên chuyện gì, dự kiến bao giờ, và nhất là mình vẫn đang từng bước chuẩn bị chứ không phải lờ đi chuyện đó. Cho cha mẹ thấy mình trưởng thành và có trách nhiệm với đời mình, họ sẽ bớt lo. Đôi khi nhờ một người trung gian là anh chị cũng giúp giảm căng thẳng.",casual
"Những việc tôi luôn chần chừ: dọn đồ, làm báo cáo, học ngoại ngữ. Làm sao bỏ cái kiểu trì hoãn này?","Trì hoãn thường là vì công việc to quá khiến não sợ. Hãy chia nhỏ việc xuống mức mất không quá 10 phút, kiểu 'mở file báo cáo, ghi 3 dòng' như vậy rồi bắt đầu. Dùng mẹo lịch: hẹn giờ làm 25 phút rồi nghỉ 5 phút, dễ khởi động hơn nhiều. Thưởng cho bản thân khi xong một phần việc. Còn quan trọng hơn, đừng chờ cảm hứng, cứ làm 5 phút đầu thì phần sau sẽ tự trôi.",casual
"Nhà tôi đang vướng một khoản nợ của bố vay hộ người quen, tôi lo lắng quá.","Chuyện này rất nặng lòng nhưng cần nhìn rõ để xử lý thay vì sợ hãi mù quáng. Trước hết hỏi bố toàn bộ thông tin: số nợ, lãi, thời hạn, hợp đồng nếu có. Rồi ngồi lại gia đình liệt kê khả năng chi trả, thương lượng gia hạn hoặc trả dần với chủ nợ, nếu là vay ngân hàng thì làm việc với ngân hàng sớm. Chuyện tiền bạc gây xấu hổ, nhưng càng giấu càng thành tin đồn. Gia đình đoàn kết thì núi nợ cũng hạ được.",casual
"Bạn cùng phòng trọ bày bừa, quần áo đầy giường, tôi ngại không dám nói.","Sống chung mà ngồi chịu thì người ta không biết mình khó chịu. Kiếm lúc hai đứa vui vẻ nói chuyện kiểu: 'Nhiều hôm mình đi làm về mệt thấy phòng bừa muốn nằm không nổi, mình nghĩ nếu gọn hơn tí thì cả hai đều thoải mái.' Cùng đặt một quy ước nhỏ, giường ai gọn đó hoặc chia tủ đồ rõ ràng. Đề nghị rủi chung một buổi dọn cùng, vừa có cớ gợi chuyện vừa tạo thói quen.",casual
"Tự học tiếng Anh ở nhà, tôi học được vài tuần rồi nản, phải làm sao đây?","Học một mình dễ nản vì không ai phản hồi. Hãy đổi mục tiêu nhỏ theo hướng vui: nghe podcast 10 phút trước khi ngủ, xem phim Việt sub song song, ghi chú 5 từ mới mỗi ngày vào sổ. Kiếm một người bạn hoặc group online để có bạn cày cùng. Chia nhỏ học 20 phút đều mỗi ngày vẫn hơn cày 2 tiếng rồi bỏ một tuần. Sự đều đặn mới tạo ra kết quả.",casual
"Da tôi dầu bóng nhẫy mỗi trưa, buổi chiều ở công ty thấy ngứa ngáy khó chịu.","Da dầu nên chọn sữa rửa mặt dịu nhẹ rửa ngày 2 lần, đừng chà kỹ quá thành da tiết dầu nhiều hơn. Đưa theo xịt khoáng hoặc giấy thấm dầu để bàn làm việc, hết bóng là lau nhẹ rồi thấm lại. Tránh kem dưỡng quá đặc, chọn loại gel nhẹ. Còn chuyện ăn uống: ít đồ ngọt, cay, nhiều rau và nước lọc cũng giúp kiềm dầu đáng kể.",casual
"Tôi muốn chạy bộ buổi sáng nhưng ngại ra đường, ngại bị quen biết nhìn.","Ai mới bắt đầu cũng thấy mình 'lạc lõng' kiểu đó nhưng thật ra không ai nhìn đâu, ai cũng bận chạy việc của họ. Nếu ngại thì bắt đầu bằng giờ sớm hơn ít người qua lại hoặc chạy trong công viên. Mặc đồ thoải mái, nghe nhạc, chạy 15 phút chậm cho quen, người ta thấy bạn cũng chỉ nghĩ 'à người ta tập thể dục thôi'. Cứ để một thói quen tốt phát triển, cảm giác ngại sẽ tự tan.",casual
"Cuối tuần nhà tôi giỗ ông bà, tôi đang phân vân không biết làm mâm gì.","Mâm cúng truyền thống đơn giản quan trọng ở lòng thành thôi, không cần quá nhiều món. Bạn có thể làm xôi gấc, gà luộc, canh mọc, giò chả, một đĩa rau củ xào và trái cây hoa quả thắp hương. Nếu muốn thêm món bố mẹ trước đây thích thì hỏi người nhà cho tình nghĩa. Dọn mâm gọn, thắp hương chỉn chu là bà con hài lòng rồi, ăn xong cả nhà quây quần thêm phần đầm ấm.",casual
