"prompt","response"
"Muốn trồng cây cảnh ngoài sân nhưng tay nghề không có, bắt đầu từ đâu?","Đừng mua cây đắt tiền. Bắt đầu với những cây dễ sống như trầu bà, lưỡi hổ, dây nhện, ổ rồng. Mua chậu nhỏ, đất trộn sẵn ở tiệm cây. Tưới đẫm rồi để cây nơi có nắng nhẹ. Cây nào héo thì tưới thêm, cây nào úng thì ngừng, cứ vậy mà quen tay."
"Sân nhà nhỏ có đất hẹp, trồng gì cho xanh?","Xanh mà không tốn chỗ thì trồng cây leo giàn: hoa giấy, trầu bà leo tường, dưa leo, mướp. Còn lại trồng trong chậu xếp tầng, vừa gọn vừa đẹp. Mấy cây gia vị như húng quế, sả, ớt trồng sát bếp vừa lấy dùng vừa làm sân bớt trống."
"Tưới cây lúc nào là tốt nhất?","Tưới sáng sớm hoặc chiều mát, đừng tưới giữa trưa vì nước bốc hơi nhanh lại gây sốc nhiệt cho lá. Tưới đẫm gốc để rễ ăn sâu, phun nhẹ mặt lá mỗi ngày giúp cây khỏe hơn. Ngày nắng gắt tưới hai lần, mùa mưa giảm lại kẻo úng."
"Cắt tỉa cây cảnh thế nào cho cây ra nhánh đều?","Tỉa bằng kéo sắc, cắt ngay trên mắt lá hướng ra ngoài thì nhánh mọc ra ngoài. Bỏ lá vàng, cành khô, cành mọc đan chéo vào nhau. Đừng cắt quá tay vì cây giảm quang hợp mà chậm lớn. Tỉa vào mùa xuân hoặc sau khi cây ra đợt lá mới là hợp."
"Sân gạch bị rêu phủ trơn trượt, làm sạch kiểu gì?","Xịt nước vôi hoặc thuốc diệt rêu bán sẵn, để nửa tiếng rồi chà bằng chổi cứng, xịt lại nước sạch. Trời mưa nhiều thì rêu mọc lại nhanh nên làm định kỳ. Muốn đỡ trơn thì chọn gạch bề mặt nhám hoặc dùng gạch ngoài trời chuyên dụng."
"Cây rau trồng sân thượng bị vàng lá, nguyên nhân do đâu?","Vàng lá thường do úng nước hoặc thiếu đạm. Kiểm tra lỗ thoát nước dưới đáy chậu, đọng nước thì giảm tưới và xới đất cho thoáng. Lá vàng từ dưới lên là thiếu đạm, bón thêm phân hữu cơ hoặc nước vo gạo ngâm. Lá vàng từ trên xuống là úng rễ, phải thay đất."
"Làm luống hoa trước nhà đẹp mà tốn ít công chăm?","Chọn hoa nở dài và tự mọc lại như hoa mười giờ, dừa cạn, trang, hoa giấy. Trồng thành cụm cùng loại nhìn gọn hơn trồng lẫn lộn. Lót bạt hoặc đá dưới gốc để hạn chế cỏ dại, tưới ít lần nhưng đẫm. Bón phân hai tuần một lần là hoa nở quanh năm."
"Muốn làm khu vườn mini trong sân nhỏ, bày biện thế nào cho hợp?","Chọn một góc cố định, xếp cây cao phía sau, cây thấp phía trước tạo chiều sâu. Xen thêm sỏi trắng, vài viên đá lớn và một chậu nước nhỏ cho cảnh. Đừng nhét quá nhiều loại cây vào một góc, ít mà chất. Lối đi bằng đá hoặc gạch men cũ giúp vườn nhìn rộng hơn."
"Cây cảnh bị sâu ăn lá, xử lý không dùng thuốc hóa học được không?","Được. Bắt sâu bằng tay vào buổi sáng sớm khi chúng còn nằm dưới lá. Xịt nước xà phòng pha loãng đuổi rệp, xịt dung dịch tỏi ớt ngâm để xua sâu. Cắt bỏ lá bị nặng để tránh lây. Trồng thêm cây húng, cúc vạn thọ cạnh nhau giúp đuổi sâu tự nhiên."
"Sân trước toàn đất trống, nên trồng cây gì cho râm mát nhanh?","Cây lớn nhanh cho bóng mát thì trồng bàng Đài Loan, sao nhái, xoài hoặc ổi. Nhớ trồng cách nhà hai ba mét để rễ không ăn vào móng. Khi cây còn nhỏ tỉa bớt cành thấp cho cây mọc thẳng. Làm đất tơi xốp, bón lót phân chuồng trước khi trồng."
