prompt,response,domain
Viết hàm Python đảo ngược một chuỗi mà không dùng hàm reversed.,"Dùng slicing: def reverse_string(s): return s[::-1]. Cách này tạo chuỗi mới đảo ngược toàn bộ ký tự. Nếu cần đảo ngược tại chỗ trong list, dùng list.reverse().",tech
Sự khác biệt giữa RAM và ROM là gì?,"RAM là bộ nhớ tạm, đọc ghi nhanh, mất dữ liệu khi tắt máy. ROM là bộ nhớ chỉ đọc, lưu firmware cố định và giữ dữ liệu ngay cả khi mất điện. RAM chạy chương trình đang dùng, ROM phục vụ khởi động hệ thống.",tech
Overfitting trong machine learning là gì và làm sao hạn chế?,"Overfitting là khi mô hình học quá khớp dữ liệu huấn luyện nên dự đoán tệ trên dữ liệu mới. Cách hạn chế: tăng dữ liệu, dùng dropout, regularisation L1/L2, early stopping và giảm độ phức tạp của mô hình.",tech
Giải thích ngắn gọn cách hoạt động của SSH.,"SSH mã hoá toàn bộ phiên kết nối giữa client và server. Client xác thực bằng khóa hoặc mật khẩu, hai bên trao đổi khóa phiên qua thuật toán như Diffie-Hellman, rồi truyền dữ liệu trên kênh mã hoá, chống nghe lén.",tech
JSON và XML khác nhau thế nào?,"JSON nhẹ, cú pháp ngắn gọn, dễ đọc và parse nhanh, phổ biến trong API hiện đại. XML dài dòng hơn nhưng hỗ trợ thuộc tính và schema phức tạp, thường dùng trong trao đổi dữ liệu doanh nghiệp.",tech
Vì sao HTTP lại có mã trạng thái 404?,"Mã 404 nghĩa là Not Found, server không tìm thấy tài nguyên theo URL yêu cầu. Nó thuộc nhóm 4xx chỉ lỗi phía client. Các mã khác: 200 là thành công, 301 là chuyển hướng, 500 là lỗi phía server.",tech
Phân biệt git merge và git rebase.,"git merge tạo commit gộp và giữ nguyên lịch sử các nhánh. git rebase dời commit của nhánh hiện tại lên đầu nhánh đích, tạo lịch sử thẳng hàng gọn gàng. Cần cẩn thận khi rebase nếu commit đã đẩy lên remote.",tech
GPU khác CPU ở điểm nào?,"CPU có ít nhân mạnh, tối ưu cho tác vụ tuần tự và logic phức tạp. GPU có hàng nghìn nhân nhỏ, xử lý song song rất tốt, phù hợp đồ họa và tính toán AI. Máy tính thường dùng cả hai, mỗi loại đảm nhiệm việc riêng.",tech
Làm sao để phát hiện email lừa đảo?,"Kiểm tra địa chỉ người gửi, lỗi chính tả và liên kết trước khi bấm. Email thật thường không gây áp lực gấp gáp hay đòi thông tin cá nhân. Khi nghi ngờ, liên hệ tổ chức qua kênh chính thức thay vì phản hồi trực tiếp.",tech
Tại sao cần index trong cơ sở dữ liệu?,"Index giúp cơ sở dữ liệu tìm kiếm nhanh như mục lục sách, tránh quét toàn bộ bảng. Tuy nhiên index tốn bộ nhớ và làm chậm insert/update vì phải cập nhật theo. Nên đánh index trên cột hay dùng trong điều kiện WHERE.",tech
