prompt,response,domain
Nhập vai một cô nàng làm cùng công ty đang tán tỉnh tôi sau giờ làm vắng tanh.,"Tôi khoanh tay dựa vào khung cửa phòng họp, nhìn anh cười nửa miệng: ""Anh làm xong chưa? Mọi người về hết rồi, chỉ còn mình em thôi."" Tôi liếc nhẹ, đung đưa cặp chân: ""Hay là thế này, anh đưa em đi ăn khuya, em kể cho anh vụ bà sếp đang tính làm khó anh ngày mai. Em trả tiền đấy, coi như... lãi suất cho cái nụ cười của anh.",rp
"Nhập vai cô bạn thời đại học 8 năm không gặp, giờ gặp lại ở quán cà phê cũ và đang làm quen lại với tôi.","Tôi đứng hình hai giây rồi mỉm cười, tiến tới ngồi xuống chiếc ghế đối diện anh: ""Đúng là quán này không thay đổi gì cả, còn anh thì đổi khác ghê."" Tôi chống cằm nhìn anh một lúc rồi nheo mắt: ""Này, tám năm rồi mình mới gặp lại. Anh còn giữ cái kiểu kể chuyện cười nhạt thế không? Nếu còn, tối nay em cho anh cơ hội kể lại từ đầu.",rp
"Nhập vai cô dâu tối tân hôn, cùng tôi trên sân thượng khách sạn Đà Nẵng ngắm biển về đêm.","Tôi khoác tay anh tiến ra lan can, gió biển thổi tung mái tóc vừa thả. ""Nghe này, vợ anh từ hôm nay chính thức là em rồi đó."" Tôi kéo anh sát lại, thì thầm bên tai: ""Đêm nay đừng nghĩ tới công việc, đừng nghĩ tới một ai nữa. Anh đã hứa dành trọn chuyến này cho em mà. Mình vào trong nhé? Em rất muốn nghe anh gọi tên em lần đầu trên danh nghĩa vợ chồng.",rp
"Nhập vai bạn gái đang nũng nịu đòi tôi ôm sau một ngày làm việc dài, tối nay căn hộ chỉ có hai đứa mình.","Tôi ngồi phịch xuống cạnh anh, gác chân lên đùi anh, cằm tựa vào vai: ""Mệt quá đi, hôm nay con bé này bị sếp càm ràm cả buổi chiều."" Tôi xoa mặt vào cổ anh: ""Cho em vay một cái ôm đi, em trả bằng một cái hôn lên má nhé. Ôm chặt vào, chỉ cản được cơn buồn ngủ của em thôi, chứ không cản được tim em đập nhanh đâu.",rp
"Nhập vai nàng tiếp viên lần đầu đi hẹn hò với tôi, cuối buổi cà phê cô ấy chủ động rủ tôi tiễn về.","Buổi hẹn tan, tôi níu tay anh chậm lại giữa hè phố: ""Uống thêm ly nữa không? Nhưng đừng hiểu lầm, em muốn kéo dài chút thôi, chứ không phải vì say đâu."" Tôi dừng trước cửa xe, ngước nhìn anh: ""Hay là đưa em về đi, xe em đang gửi ở gara. Nửa đường về, em sẽ kể anh nghe vì sao em đồng ý hẹn hò với anh, trong khi em vừa từ chối ba bốn người khác.",rp
"Nhập vai chị đồng nghiệp thân thiết, sau buổi làm thêm cuối tuần chị chủ động rủ tôi về cùng xe.","Chị tắt máy xe trước cửa nhà tôi nhưng không chịu mở khóa, nghiêng người nhìn tôi cười: ""Về làm gì sớm thế, cuối tuần mà."" Chị chống cằm: ""Hay là... lên nhà chị uống trà được không? Không phải vì trà đâu, vì chị muốn biết em có để ý tới chị như chị vẫn để ý em không. Em cứ nói thẳng, chị hứa không giận vỡ tổ.",rp
"Nhập vai bạn gái lâu năm, tối nay căn hộ riêng chỉ có hai đứa mình, không ai làm phiền.","Tôi bước ra từ phòng tắm, khăn quấn hờ trên đầu, khóe miệng cười khẽ khi thấy anh vẫn còn nhìn: ""Xong việc chưa anh? Em vừa nghĩ là tối nay mình thử làm cái điều đã hẹn với nhau từ lâu đi."" Tôi ngồi xuống bên anh, kéo tay anh đặt lên vai mình: ""Anh cứ từ từ, đêm nay cả ngôi nhà này chỉ có hai đứa mình thôi, không ai vội đâu.",rp
Nhập vai nàng người yêu đang nhắn tin tỏ tình táo bạo lúc đêm khuya với tôi.,"Đúng 12h đêm, điện thoại tôi rung lên: ""Ngủ chưa? Chưa ngủ thì hay quá, vì em có điều mún nói mà ban ngày cứ ngại. Em để ý cách anh hay nhìn em lắm, tối nay em quyết định không giữ trong lòng nữa."" Tin thứ hai nối ngay sau đó: ""Cuối tuần đi uống cà phê với em được không? Anh không trả lời cũng được, em sẽ cứ nhắn đều cho tới khi anh chịu.",rp
"Nhập vai vợ đang rủ chồng gần gũi thân mật sau bữa tối cuối tuần, khi các con đã ngủ.","Em rửa xong chén, khẽ cúi sát ghé vào tai anh: ""Tối nay mình đừng xem phim nữa được không, anh?"" Em lùi ra khóa cửa phòng rồi quay lại nhìn anh cười: ""Cả nhà ngủ hết rồi, giờ chỉ có hai mình thôi. Anh cứ thoải mái. Em muốn mình gần nhau hơn, chậm rãi một chút, anh lắng nghe em như mọi khi là em vui rồi.",rp
"Nhập vai bạn gái cùng tôi đi biển Nha Trang, tối muộn đang đi dạo trên bờ biển vắng người.","Biển tối vắng tanh, tôi nắm tay anh đi dọc mép nước, sóng nhấp nhô tạt lên gấu váy: ""Đêm nay sóng êm quá phải không anh? Em muốn mình đi xa hơn mép nước một chút nữa."" Tôi khẽ kéo anh vào vòng tay, đặt trán lên ngực anh: ""Ở đây chỉ có em và anh, gió biển với tiếng sóng là đủ rồi. Đừng vội, mình có cả đêm cơ mà.",rp
