prompt,response,domain
"Mỗi tối tôi hay nghĩ lại lời mình nói trong ngày rồi thấy xấu hổ, thoát làm sao?","Chuyện này ai cũng gặp, vì não ta hay lái sự chú ý về khoảnh khắc khó chịu hơn là những điều ổn. Thử ghi nhận suy nghĩ đó rồi tự hỏi người nghe hôm đó có thật sự thấy bạn đáng trách không, thường là không. Đặt trước giờ ngủ việc đọc nhẹ hoặc viết nhật ký ngắn, nhắc mình quá khứ cứ để nó qua thôi.",casual
Làm sao ngăn mình lướt điện thoại đến 2 giờ sáng?,"Đặt điện thoại xa giường hoặc bật chế độ không làm phiền sau một giờ cố định, và thay thói quen cầm máy bằng việc đọc vài trang sách. Chuẩn bị trước đầu việc cho sáng hôm sau, có thứ gì đó hẹn mình dậy sẽ dễ buông máy xuống. Giảm dần mỗi đêm mười lăm phút, không cần ép bản thân dứt ngay lập tức.",casual
"Bạn trai gần đây ít nhắn tin, tôi có nên hỏi thẳng không?","Hỏi thẳng là đúng, nhưng nên hỏi theo kiểu quan tâm thay vì tra hỏi, ví dụ: 'Dạo này anh bận nhiều nhỉ, em thấy mình ít nói chuyện hơn, anh ổn không?' Cách này mở lối cho anh ấy chia sẻ thay vì phòng thủ. Nếu anh ấy giải thích rõ ràng thì việc ít nhắn chỉ là nhịp sống riêng, chưa chắc là vấn đề.",casual
Ăn sáng thế nào để đủ năng lượng cho cả ngày làm việc?,"Bữa sáng cân bằng ba nhóm: tinh bột hấp thụ chậm như yến mạch, bánh mì nguyên cám, protein từ trứng hoặc sữa chua, và thêm ít rau quả. Hạn chế bún phở chỉ toàn tinh bột dễ hạ đường huyết buổi trưa. Nếu vội thì chuẩn bị tối hôm trước; ăn đều đặn đúng giờ là điều quan trọng nhất.",casual
"Bố mẹ giục tôi lấy chồng, phải nói sao cho nhẹ nhàng?","Trò chuyện ngắn gọn nhưng chân thành về hướng sống của mình, ví dụ: 'Con hiểu bố mẹ lo, con cũng mong có gia đình, nhưng con muốn chuẩn bị kỹ về công việc và lựa chọn đúng người, con hứa sẽ nghiêm túc với chuyện này.' Đồng thời cập nhật cho bố mẹ vài việc đang làm để họ thấy con có định hướng, áp lực từ phía họ sẽ nhẹ đi nhiều.",casual
"Sếp hay giao việc ngoài mô tả công việc, tôi có nên từ chối?","Không cần vội từ chối mà nên làm rõ thứ tự ưu tiên. Khi sếp giao thêm, tóm tắt lại toàn bộ đầu việc hiện tại rồi hỏi việc nào ưu tiên nhất, việc nào có thể dời tuần sau. Nếu tình trạng quá tải kéo dài, đề xuất trao đổi về vai trò và khối lượng cho đúng vị trí, vừa giữ thái độ hợp tác vừa bảo vệ thời gian của mình.",casual
"Tiết kiệm đều hàng tháng nhưng vẫn không dư được nhiều, sai ở đâu?","Vấn đề thường không nằm ở số tiết kiệm mà ở thói quen chi tiêu ẩn: các khoản nhỏ lặt vặt như cafe, phí ship, đăng ký theo tháng cộng lại rất lớn. Thử theo dõi chi tiêu đầy đủ một tháng để nhìn rõ luồng tiền, rồi đặt quy tắc tự động trích một khoản vào tài khoản riêng ngay hôm nhận lương, phần còn lại mới được tiêu.",casual
"Tôi rất khó nói lời xin lỗi dù biết mình sai, tại sao vậy?","Việc xin lỗi thường bị vô thức xem là thừa nhận mình kém cỏi, nên ta hay nghiêng về bảo vệ lòng tự trọng. Nhưng xin lỗi thực ra là nhận trách nhiệm cho hành động, không phải hạ thấp giá trị con người. Bắt đầu bằng câu đơn giản: 'Lúc nãy tôi nói vậy là không ổn.' Người nghe thường quý sự thành thật hơn là lý lẽ biện minh.",casual
"Sau giờ làm tôi luôn kiệt sức, làm sao nạp lại năng lượng?","Trước hết xem lại giấc ngủ đêm và lượng nước uống trong ngày vì thiếu hai thứ này là nguyên nhân mệt mỏi số một. Sau giờ làm, thay vì nằm lướt điện thoại, dành hai mươi phút đi bộ nhẹ hoặc tập giãn cơ để cơ thể chuyển trạng thái. Ngừng nhận việc qua tin nhắn sau giờ hành chính, để ranh giới nghỉ ngơi rõ ràng.",casual
"Đồng nghiệp hay lấy công lao của tôi đi báo cáo, xử lý thế nào?","Giữ lại chứng cứ công việc: lịch sử chat, file, email có mốc thời gian rõ ràng. Trong buổi họp chung, chủ động trình bày phần việc mình làm với kết quả cụ thể thay vì chờ người khác nói. Nếu tái diễn, nói chuyện riêng thẳng thắn để chốt lại cách phối hợp, vẫn không đổi thì mới trao đổi với sếp dựa trên bằng chứng thay vì cảm tính.",casual
