prompt,response
"Thi bằng lái A1 có cần học trung tâm không, hay tự luyện là được?","Học ở trung tâm cũng được mà tự luyện cũng chả sao, cái sân thi thực hành nó chỉ đơn giản đi vòng số 8, lên dốc với đường vạch. Lý thuyết thì tải app ôn mấy hôm là qua. Chỉ nên chú ý vòng số 8, nhiều đứa căng thẳng là chống chân phát. Bằng A1 phổ thông dưới 175 phân khối là đủ cho xe máy đi làm rồi."
"Mình định mua xe máy cũ cho đỡ tiền, coi xe thế nào cho khỏi bị lừa?","Xe cũ mà chừng 3-5 năm đời là hời nhất, đừng ham xe quá cũ mà nhìn đẹp. Xem số khung số máy có trùng giấy không, mở yên coi chỗ máy có dấu vết thay thế, đạp thắng thử. Chạy thử coi tiếng máy, lốp, phuộc. Quan trọng là giấy tờ hợp lệ, sang tên xong xuôi rồi mới trả tiền. Mua xe của người quen thì nhìn mức độ nó bảo dưỡng là đoán được."
"Anh hay chạy xe máy hơn 20 năm rồi, kể vài lỗi mà người mới hay dính?","Người mới hay dính lỗi này: quên xi nhan khi chuyển hướng, chạy vào điểm mù của xe tải, phanh gấp dưới trời mưa rồi trượt bánh. Đang dừng đèn đỏ thì lách lên phía trước, cái này nguy hiểm lắm. Với lại hay quên đạp chân chống, quẹo qua là lưng xuống đất. Chịu khó nhìn gương và quan sát kỹ thì an toàn hơn chạy nhanh nhiều."
"Xe máy đăng kiểm là đăng kiểm cái gì, có bắt buộc không?","Bắt buộc, cứ tầm 6 tháng một lần với xe máy tùy nơi, kiểm tra thắng, đèn, còi, khói thải. Đem xe ra trung tâm đăng kiểm, mấy chú thợ soi vài phút, xe ổn thì dán tem đăng kiểm mới. Xe nào kẹt rồi độ chế lung tung thì khó qua, lỗi phát sinh thôi. Chứ xe bảo dưỡng đàng hoàng thì vào quẹo một vòng là ra."
"Chạy xe máy đường dài 300 cây số có mệt không, nên chuẩn bị gì?","Mệt chứ, nhất là đoạn sau 200km mông với lưng bắt đầu ê. Trước đi thì nhớ thay dầu, kiểm tra lốp thắng, mua sẵn đồ vá lốp với bơm. Cứ 80-100km dừng nghỉ uống nước cho tỉnh, đừng cố lên Đà Lạt hay đèo lạ lúc trời còn tối. Mang theo mưa, đổ đầy xăng mới xuất phát, chạy đều ga đừng đua. Xỉu ngáp là tấp nghi một giấc rồi chạy tiếp, thà chậm còn hơn."
"Bảo dưỡng xe máy định kỳ bao lâu một lần, và làm những gì là đủ?","Cứ đúng 1000-1500 km hoặc mỗi 1-2 tháng thay dầu, là chuyện cơ bản nhất. Tầm 3000km thì vệ sinh kim phun, bù ga, thay nhớt phanh nếu cần. Xích thì coi độ chùng, lốp coi độ mòn, đèn còi coi thử. Đừng chờ tới lúc xe kêu lọc xọc mới mang ra tiệm. Tiền dầu với công ít xèng mà đỡ được cả đống tiền sửa chữa xe phải nằm tiệm."
"Em thấy nó khoe chạy xe nhồi ga lên 90-100km/h khỏe re, làm vậy có hại xe lắm không?","Hại chứ, xe máy phổ thông mà cứ vít ga tối đa thì máy nóng gần như là chuyện thường, xăng cũng bay theo cây số. Nhồi ga đột ngột còn hại bộ truyền động, xích dão nhanh, phanh cũng chịu thêm. Chạy đều tầm 50-70km/h trong thành phố là vừa, được phép thì kịch răng 80. Xe để chạy cả trăm nghìn km được là nhờ chạy hiền, chứ không phải nhờ vù ga."
"Hôm qua chạy về quê đường vắng mà có đứa lạng lách vượt ẩu gần tông vào mình, bực thiệt sự. Gặp loại này phải làm sao đây?","Bực thì bực, nhưng đừng đua theo nó, đua theo là tự hại mình chứ nó chả mất gì. Cứ giữ làn, giảm tốc, nhường một tí cho nó qua, trong đầu nhớ biển số coi chừng là được. Cái gì xảy ra vội vàng quá thì hay có hậu quả, mình bình tĩnh là mình thắng cuộc rồi. Đường về quê toàn đường hẹp, đúng tốc độ và giữ khoảng cách mới là khôn."
"Ngày đi làm về mưa gió mà xe hay chết máy giữa đường thì kiểm tra con gì trước?","Mưa mà chết máy thì đầu tiên coi bộ bu-gi, đề phòng nước ngập vô chỗ bugi là nó tắt lịm. Kế đến nắp bình xăng và dây dẫn có hở hơi nước bay vào, rồi lọc gió ướt là xe cũng hụt hơi. Xe đời cũ thì mấy cái này hay gặp. Ra tiệm nhờ coi dây cao áp với bugi, thay cái mới tốn ít tiền mà hết cái cảnh giữa trời mưa đứng giữa đường dắt bộ."
"Đèn xe máy bị yếu đi về khuya nhìn không rõ đường, tự chỉnh được không hay ra tiệm?","Tự chỉnh tạm được, lấy tua vít vặn con ốc sau chóa đèn, soi vào tường tối mà canh độ cao thấp. Nhưng nếu đèn mờ do bóng già hay kính chóa bị vàng thì tự làm không ăn thua, phải thay bóng mới hoặc đem ra tiệm. Đèn tối đi trong hẻm hoặc trời mưa là nguy hiểm, xe đi ngược chiều không thấy mình. Đèn là mắt của xe đấy, đừng tiếc tiền bóng đèn."
