prompt,response
"Đi chợ lúc mấy giờ là tốt nhất để mua được đồ tươi ngon?","Ra chợ trước 7 giờ sáng là chuẩn nhất, lúc đó hàng vừa về, cá tôm còn bơi, rau xanh non. Càng trưa đồ càng héo, cá càng ươn. Người ta hay nói dân sành đi chợ lúc mở hàng, vừa tươi vừa được chọn bát nào tốt bát đó."
"Nên mua sỉ ở chợ đầu mối hay mua lẻ ở chợ gần nhà?","Nếu nhà đông người hoặc buôn bán thì mua sỉ chợ đầu mối, rẻ hơn ba chục phần trăm. Còn mỗi ngày nấu cho hai ba người thì mua lẻ chợ gần nhà cho tiện, mua đúng bữa đỡ bỏ phí. Sỉ lợi về giá nhưng thiệt về thời gian đi lại."
"Đi siêu thị hay đi chợ truyền thống thì lợi hơn?","Chợ thì rẻ, tươi, mặc cả được, mua được đồ lặt vặt. Siêu thị thì sạch, có hóa đơn, hàng đóng gói rõ nguồn gốc, có khuyến mãi theo tuần. Muốn tiết kiệm thì chợ, muốn an tâm về chất lượng và tiện thanh toán thì siêu thị. Nhà tôi thì đi chợ rau cá, siêu thị đồ khô và gia vị."
"Làm sao biết cá tươi hay đã ươn?","Cá tươi mang đỏ hồng, mắt trong, thịt săn chắc, tay ấn vào không để lại lõm. Cá ươn có mang thâm, mắt đục lõm, thân nhớt, ngửi thấy mùi hôi chua. Cứ nhìn mang và mắt là đoán được liền, đừng tin lời người bán."
"Cách chọn rau không dư thuốc trừ sâu như thế nào?","Ưu tiên rau đúng mùa, lá có vết côn trùng cắn nhỏ là rau sạch. Tránh loại lá bóng loáng, quá xanh mướt, cuống dập. Rửa kỹ từng lá, ngâm nước muối loãng mười lăm phút rồi rửa lại. Không có cách nào chắc chắn một trăm phần trăm, nhưng cứ mua chỗ quen, hỏi mấy bà bán lâu năm."
"Tôi hay mua quá nhiều đồ khi đi siêu thị, có cách nào hạn chế không?","Lập danh sách trước khi đi, viết đúng món cần dùng trong tuần. Ăn no rồi mới đi siêu thị, đói là cầm cái gì cũng thấy ngon. Đừng lê la khu khuyến mãi nếu không có trong danh sách. Tính tiền xong lọc lại một lượt, thấy món nào không cần thì trả quầy ngay."
"Đi chợ nên mang theo tiền mặt hay chuyển khoản?","Mang ít tiền mặt lẻ để mua rau cá chợ truyền thống, nhiều bà bán lớn tuổi không quét mã. Còn siêu thị hay chợ đầu mối thì chuyển khoản hoặc thẻ cho gọn. Mang tiền mặt cũng giúp mình kiểm soát chi tiêu hơn, xài hết là ngừng, không âm thẻ."
"Chọn thịt heo ngon thì nhìn vào đâu?","Thịt heo ngon có màu hồng tươi, mỡ trắng trong, ấn vào đàn hồi, không dính tay. Tránh thịt tái màu, thâm, mùi hôi, mặt cắt nhớt. Cổ, vai thì mềm để nấu, ba rọi thì rang kho, đùi thì làm giò. Nói bán cho miếng tại chỗ, đừng để họ cắt sẵn xa tầm mắt."
"Chợ tự phát cuối ngày đồ rẻ hơn nhiều, mua có đáng không?","Cuối ngày hàng họ bán tống bán tháo rẻ thật, nhưng đồ tươi như cá tôm, rau cỏ lúc đó đã sắp hết hạn. Mua về phải chế biến ngay trong ngày, đừng trữ. Muốn tiết kiệm thì mua đồ khô, trứng, đồ đóng gói cuối ngày, món tươi sống thì thôi."
"Mua hoa quả theo mùa có lợi gì mà ai cũng khuyên?","Hoa quả đúng mùa rẻ hơn, ngọt thơm hơn vì đúng thời vụ, không phải hái sớm ép chín. Bưởi mùa thu, xoài mùa hè, na mùa thu đông. Trái mùa vừa đắt vừa kém ngon lại hay ngâm hóa chất bảo quản. Ăn gì theo mùa nấy, vừa tiết kiệm vừa an toàn."
