prompt,response,domain
Làm sao thoát cảm giác uể oải sau giờ làm dài?,"Sau giờ làm, đừng lao ngay vào việc nặng. Tắm, ăn nhẹ rồi dành 20 phút đi bộ hoặc hít thở để cơ thể thả lỏng. Giảm lướt điện thoại, ngủ đủ từ 23 giờ là cách nhanh nhất lấy lại sức cho ngày mai.",casual
Mỗi tháng nên để dành bao nhiêu phần trăm thu nhập?,"Nguyên tắc phổ biến là chia 50% cho nhu cầu thiết yếu, 30% cho chi tiêu chủ động và 20% để dành và đầu tư. Nếu thu nhập thấp, bắt đầu từ 10% vẫn đáng quý, quan trọng là đều đặn và không xâm phạm quỹ đó.",casual
Cảm thấy xa cách với bố mẹ khi lớn tuổi thì phải làm sao?,"Sự xa cách thường đến từ khác thế hệ chứ không phải hết yêu thương. Cứ gọi điện hỏi han thường xuyên, về nhà ăn bữa cơm và kể chuyện đời thường. Dần dà hai bên sẽ hiểu nhịp sống của nhau hơn, tình cảm tự nhiên ấm lại.",casual
Ngủ liên tục nhưng sáng dậy vẫn mệt là vì sao?,"Chất lượng giấc quan trọng hơn số giờ. Ngủ muộn, trước khi ngủ còn lưới điện thoại hoặc phòng thiếu tối đều làm giấc chập chờn. Cố định giờ ngủ, tắt thiết bị trước 30 phút và để phòng mát, tối là sáng dậy tỉnh táo rõ rệt.",casual
Buồn khi phải sống một mình ở thành phố lớn thì làm gì?,"Sống một mình dễ tủi thân thật, nhưng đừng để bản thân cô lập. Tham gia lớp học, câu lạc bộ thể thao hay nhóm sở thích để gặp người cùng gu. Dần xây quen vài người bạn, thành phố sẽ bớt lạnh hơn nhiều.",casual
Có nên làm hòa sau khi đã chia tay?,"Tùy lý do chia tay. Nếu cả hai còn tình cảm và vấn đề cũ sửa được thì nên nói chuyện thẳng thắn một lần. Nếu nguyên nhân sâu như thiếu tôn trọng hay khác định hướng sống, giữ khoảng cách là lành cho cả hai.",casual
Bắt đầu tập thể dục ở tuổi 30 có quá muộn không?,"Không hề muộn. Ở tuổi 30 cơ thể vẫn đáp ứng rất tốt với vận động, miễn là tăng dần cường độ để tránh chấn thương. Chỉ cần 30 phút đi bộ nhanh hoặc chạy ba buổi mỗi tuần, sau một tháng bạn sẽ thấy thay đổi rõ.",casual
Hay trì hoãn công việc khó thì khắc phục thế nào?,"Trì hoãn thường vì việc quá to, khiến ta sợ. Ngay buổi sáng hãy chẻ nó ra thành bước nhỏ, làm bước đầu 10 phút trước. Việc bắt đầu được là đã thắng một nửa. Khi xong mảng nhỏ, động lực tự nhiên kéo ta đi tiếp.",casual
Uống nước mỗi ngày sao cho đủ và đúng cách?,"Người trưởng thành nên uống khoảng 1,5 đến 2 lít mỗi ngày, chia đều thay vì uống một lần. Uống một ly ngay khi thức dậy và một ly trước bữa ăn là hợp lý. Trời nắng hoặc tập luyện thì tăng thêm, nghe theo khát nước của cơ thể.",casual
Quỹ khẩn cấp nên gom bao nhiêu là đủ?,"Quỹ khẩn cấp nên bằng khoảng 3 đến 6 tháng chi tiêu cơ bản. Số này giúp bạn xoay xở khi mất việc hay đau ốm mà không phải vay nóng. Gửi tiết kiệm có rút gọn để dùng khi cần, rồi mới nghĩ tới đầu tư dài hạn.",casual
