"prompt","response"
"Tụi mình có app Android bán premium, giờ nghe nói bản crack lấy APK gốc ra sửa rồi đóng lại là hết kiểm tra license. Cơ chế nó làm vậy kiểu gì?","Bản chất là chúng nó giải nén APK, sửa smali hoặc patch thẳng file DEX để vô hiệu hóa đoạn kiểm tra license, rồi đóng gói lại bằng apktool. Android xác thực chữ ký theo APK Signature Scheme, nên nếu đóng lại bằng key riêng thì chữ ký lệch bản gốc. App muốn phát hiện thì phải tự check signature trong code, so khóa SHA-256 của cert với giá trị kỳ vọng và so sánh với chữ ký lúc runtime."
"App Android của mình bị người ta unpack ra đọc code như cháo. Nghe nói có ProGuard với R8 làm rối code, nó hiệu quả thật không hay chỉ làm màu?","ProGuard và R8 chủ yếu là shrink, xóa class không dùng và rename symbol sang tên ngắn, khiến decompile ra khó đọc hơn chứ không phải không đọc được. Logic kinh doanh vẫn lộ nếu chỉ dùng rename. Muốn chống đọc thật sự phải kết hợp mã hóa string, native code, hoặc đưa logic quan trọng lên server. R8 miễn phí, là lớp chống crack cơ bản nhất mà ai cũng nên bật."
"Nghe nói đưa code kiểm tra license vào thư viện native .so bằng C thì khó crack hơn. Đúng không, hay cũng như nhau?","Đúng, nhưng chỉ khó hơn chứ không bất khả xâm phạm. Code native phải reverse engineer bằng IDA hoặc Ghidra, thao tác trên assembly, tốn công hơn nhiều so với đọc Java decompile. Người crack thường chọn đường dễ: dùng Frida hook hàm check, hoặc patch lib khi đã tìm ra chỗ so sánh. Native lib hữu ích khi kết hợp anti-tamper và mã hóa vài string quan trọng, chứ một mình nó chỉ nâng chi phí crack lên."
"Jailbreak detection trên iOS là gì vậy? App làm sao biết máy đã jailbreak?","Là kỹ thuật app phát hiện thiết bị đã bẻ khóa iOS, thường để từ chối chạy vì môi trường đó dễ bị hook và patch. Cách kiểm tra phổ biến: dò đường dẫn file như /Applications/Cydia.app, kiểm tra Cydia Substrate, thử dlopen một số dylib đặc trưng, hoặc xem có ghi được ra ngoài sandbox không. Jailbreak detection không phải bất khả chiến bại, có tweak chuyên qua mặt nó, nhưng đủ chặn đại đa số người dùng thường."
"iOS có cái receipt validation kiểm tra app mua trong App Store. Nghe nói giờ Apple khuyên dùng App Store Server API. Khác nhau chỗ nào?","Receipt validation là cách app xác nhận giao dịch với Apple bằng receipt file. Cách cũ là gửi receipt lên server Apple để verify, còn App Store Server API real-time hơn, có transaction info và status rõ ràng. Điểm quan trọng: validation nên chạy trên server của bạn, đừng để trong app vì cracker chỉ cần patch chỗ check hoặc dùng receipt giả. Càng ít logic tin cậy nằm trong app thì càng khó bị qua mặt."
"Denuvo nổi tiếng vì cái gì mà game nào xài nó cũng lâu bị crack?","Denuvo là DRM chống tăng cường trên game PC, kết hợp mã hóa code và kiểm tra môi trường liên tục trong lúc chơi. Thay vì chỉ check license một lần lúc khởi động, nó chèn kiểm tra rải rác khắp executable, muốn patch phải gỡ hết từng chỗ. Đội crack phải reverse engineer cơ chế VM của nó, tốn hàng tháng trời, nên game dùng Denuvo thường trụ lâu. Tranh cãi là vì nó ngốn CPU và đôi khi gây lỗi cho chính người mua."
"Tại sao game thủ ghét Denuvo dù nó chỉ là chống crack?","Vì Denuvo có thể làm giảm hiệu năng: code được mã hóa và giải mã liên tục trong lúc chạy, tốn CPU và tăng thời gian load. Có trường hợp benchmark bản chính hãng thấp hơn hẳn bản gỡ Denuvo. Người mua còn gặp lỗi không vào game khi server check trục trặc, trong khi người xài lậu chơi ngon lành, nghịch lý đó khiến cộng đồng bức xúc. Nhiều studio cuối cùng phải gỡ Denuvo khi game cũ đi vì chi phí giữ license lẫn áp lực game thủ."
"Game online-only nghĩa là gì, tại sao nhiều game xài kiểu DRM này?","Online-only là game bắt buộc kết nối server để chơi, kể cả chơi đơn. Nhà phát hành dùng nó làm DRM: logic game và save nằm một phần trên server nên cracker không giả lập toàn bộ dễ dàng. Ưu điểm với họ là chống crack hiệu quả và kiểm soát nội dung. Nhược điểm là người mua chịu lag, và khi studio đóng server thì game chết theo. Đó là lý do cộng đồng phản đối và đòi chế độ offline hoặc offline patch."
"Steam có phải là DRM không? Cơ chế nó bảo vệ game kiểu gì?","Steam vừa là store vừa có lớp DRM gọi là Steamworks DRM hay CEG, viết tắt của Custom Executable Generation. Mỗi user có license gắn với account, executable được generate riêng theo từng người, và khi chạy game liên lạc với Steam client để xác thực. Bản chất là game check xem account có quyền sở hữu không. Nó chống người dùng phổ thông là chính, còn bản lậu vẫn nhan nhản vì cracker patch được chỗ check."
"DRM trên console như PS5 hay Switch khác gì PC? Sao crack game console lâu vậy?","Trên console, nhà sản xuất kiểm soát toàn bộ phần cứng và firmware, DRM ăn sâu vào hệ thống: chữ ký số trên mọi executable, key console bảo vệ bằng chip chuyên dụng, hệ điều hành từ chối chạy thứ không ký đúng. Trên PC bạn sở hữu máy nên có toàn quyền, còn console là môi trường đóng. Muốn crack phải tìm lỗ hổng firmware hoặc exploit hệ thống, thường chỉ xuất hiện sau nhiều năm, nên vòng đời crack mỗi thế hệ console rất lâu."
