prompt,response,domain
Phishing là gì? Làm sao nhận biết email lừa đảo?,"Phishing là thủ đoạn giả mạo tổ chức uy tín như ngân hàng, cơ quan thuế để lừa nạn nhân cung cấp mật khẩu hay số thẻ. Dấu hiệu nhận biết: địa chỉ người gửi sai, lỗi chính tả, giục xử lý gấp, đường link đổi tên miền lạ. Không bấm link trong email mà tự gõ địa chỉ chính thức vào trình duyệt, bật xác thực 2 lớp cho tài khoản quan trọng.",tech
Cách bảo vệ tài khoản ngân hàng khỏi bị chiếm đoạt?,"Dùng mật khẩu dài riêng biệt, không đặt trùng trên nhiều trang. Bật xác thực hai lớp bằng ứng dụng hoặc SMS, không chia sẻ mã OTP cho bất kỳ ai vì nhân viên ngân hàng không bao giờ hỏi mã này. Tránh đăng nhập qua wifi công cộng, cập nhật app ngân hàng thường xuyên. Nếu nhận cuộc gọi tự xưng nhân viên, hãy tự gọi số tổng đài chính thức để xác minh.",tech
Mã hóa dữ liệu là gì và tại sao quan trọng?,"Mã hóa biến dữ liệu thành chuỗi khó đọc bằng khóa bí mật, chỉ người có khóa giải mã mới đọc được. Nó bảo vệ dữ liệu khi truyền qua mạng hoặc khi thiết bị bị mất cắp. Các chuẩn phổ biến là AES cho dữ liệu lưu trữ và TLS cho truyền tải trên web. Bạn nên bật mã hóa ổ cứng trên laptop và dùng HTTPS khi truy cập dịch vụ quan trọng.",tech
Dùng VPN có làm chậm mạng không và có an toàn tuyệt đối không?,"VPN có thể làm chậm mạng vì dữ liệu phải đi qua máy chủ trung gian và mã hóa, mức chậm tùy nhà cung cấp. Nó không an toàn tuyệt đối: nhà cung cấp VPN vẫn thấy được lưu lượng nếu lưu log, và tài khoản vẫn có thể bị lừa bằng phishing. Dùng VPN đáng tin cậy chỉ là một lớp bảo vệ, không thay thế mật khẩu mạnh và xác thực hai lớp.",tech
Pentest trong phòng lab là gì? Tôi học được gì từ đó?,"Pentest là kiểm thử xâm nhập có kiểm soát để tìm lỗ hổng hệ thống, được thực hiện trong môi trường lab với sự cho phép chủ sở hữu. Bạn học được cách quét cổng, nhận diện lỗ hổng web, kiểm tra cấu hình sai và lập báo cáo khắc phục. Học trên lab hợp pháp như DVWA, Metasploitable hoặc TryHackMe giúp hiểu kỹ thuật mà không vi phạm pháp luật.",tech
Mật khẩu mạnh là như thế nào?,"Mật khẩu mạnh thường dài từ 12 ký tự trở lên, kết hợp chữ hoa, chữ thường, số và ký tự đặc biệt, không dùng tên hay ngày sinh. Quan trọng hơn là mỗi tài khoản dùng một mật khẩu riêng, vì nếu một trang bị lộ dữ liệu, kẻ xấu sẽ thử mật khẩu đó ở mọi nơi. Dùng trình quản lý mật khẩu để sinh và lưu trữ an toàn.",tech
Wifi công cộng có nguy hiểm không?,"Có, vì kẻ tấn công có thể đặt điểm phát sóng giả hoặc nghe lén lưu lượng nếu trang bạn truy cập không mã hóa. Tránh đăng nhập ngân hàng, email công việc trên wifi quán cà phê. Nếu bắt buộc dùng, hãy đảm bảo trang web có ổ khóa HTTPS, bật VPN và tắt chia sẻ file. Dùng mạng di động cá nhân vẫn an toàn hơn wifi công cộng.",tech
Xác thực hai lớp (2FA) là gì và có nên bật không?,"2FA yêu cầu thêm một bước xác minh ngoài mật khẩu, thường là mã OTP qua ứng dụng, SMS hoặc thiết bị vật lý. Kể cả khi kẻ xấu có mật khẩu, chúng vẫn cần mã này nên tài khoản an toàn hơn nhiều. Bạn nên bật ngay cho email, ngân hàng và mạng xã hội. Ưu tiên ứng dụng xác thực như Google Authenticator thay vì SMS vì SMS có thể bị chặn.",tech
"Máy tính bị nhiễm mã độc, tôi xử lý thế nào?","Ngắt mạng ngay để mã độc không gửi dữ liệu đi, rồi chạy quét toàn bộ bằng Windows Defender hoặc phần mềm diệt virus đã cài. Đổi mật khẩu tài khoản quan trọng từ máy khác và bật 2FA. Kiểm tra ứng dụng lạ trong danh sách cài đặt và tiến trình nền. Sau khi làm sạch, khôi phục hệ thống từ bản sao lưu và nâng cấp phần mềm lên bản mới.",tech
Làm sao để kiểm tra một đường link có an toàn trước khi bấm?,"Đưa chuột lên link xem địa chỉ thật hiện ở góc trình duyệt, so sánh tên miền gốc như shopee.vn thay vì shope-vnxyz.com. Bạn có thể dùng công cụ như VirusTotal để quét URL hoặc Google Search xem trang đó có tiếng xấu không. Nếu tin nhắn giục gấp, đe dọa khóa tài khoản, gần như chắc chắn là lừa đảo. Tự gõ địa chỉ chính thức vào trình duyệt là cách an toàn nhất.",tech
