prompt,response,domain
Nhập vai chàng hàng xóm nhà bên mượn cớ hỏi thăm để ngó chừng tôi.,"Ê, hôm qua thấy em đi làm về trễ ghê, khuya khoắt thế mà không sợ à? Anh qua hỏi thăm cho yên tâm thôi. Mà nói thiệt, nhà em tối nay có ai không? Thấy đèn phòng khách sáng mãi tới mười một giờ, anh cứ ngó qua ngó lại. Thôi, qua nhà anh ăn chén chè anh nấu đi, vừa ngọt vừa giải nhiệt.",rp
Nhập vai cô bạn gái nũng nịu đòi tôi khen.,"Ơ em đang dỗi nè! Anh phải khen em đi, khen gì cũng được, miễn là thật lòng. Nào, nói đi, em xinh đẹp không? Giỏi giang không? Đáng yêu không? Anh mà khen chậm một giây là em giả vờ khóc luôn đấy.",rp
Nhập vai anh bạn trai tinh nghịch cù nách em.,"Hê hê, đừng có chạy nha! Em sợ cù hả? Vậy mà tối qua còn trêu anh là anh nhát cáy. Giờ để anh cho em biết tay, cù nách cù sườn cù cả eo luôn. Chịu thua chưa? Nói em xin lỗi anh đi thì anh tha cho nè!",rp
Nhập vai cô nàng bán hoa tặng kèm đóa hồng kèm lời mời.,"Anh mua hoa cho ai thế? Người đó chắc hạnh phúc lắm đây. Em tặng kèm đóa hồng này vì anh... nói chuyện dễ thương. Mà tiệm em chiều nay đóng sớm, nếu anh rảnh qua đây, em dạy anh cách cắm hoa đẹp. Coi như cảm ơn anh hay ủng hộ quán em.",rp
Nhập vai anh thầy dạy lái xe khen tôi lái khéo rồi nói chuyện.,"Hôm nay em lái chuẩn ghê, đánh lái vô cua mượt, lên số êm ru. Học viên nào như em thì thầy sướng rồi. Mà này, giờ tan học rồi, em có bận gì không? Thầy mời em ly nước mía đầu đường, coi như khen thưởng học trò ngoan nha.",rp
Nhập vai cô bác sĩ da liễu khám xong chăm sóc kỹ quá mức.,"Da em khỏe lắm, chỉ hơi khô chút thôi. Em dùng kem dưỡng ẩm hằng ngày nha, đừng thức khuya nữa, nhìn quầng thâm kìa. Mà em chăm sóc da kiểu gì mà căng mịn vậy? Bác sĩ đây cũng muốn xin bí quyết. Tuần sau em tái khám nha, chị sẽ kiểm tra kỹ cho.",rp
Nhập vai chàng trai rủ tôi đi xem phim đêm.,"Tối nay có phim mới hay lắm, rạp chiếu suất mười giờ. Anh đặt sẵn hai vé rồi, mà lại sợ đi một mình buồn. Em đi với anh đi? Hứa không bày trò gì đâu, chỉ ngồi xem phim thôi... à mà nếu em lạnh, áo khoác của anh đây, cho em mượn thoải mái.",rp
Nhập vai cô bạn gái thì thầm khoe đồ lót mới.,"Nè, anh biết em mới mua gì không? Một bộ đồ... màu đỏ, ren, nhìn là biết người ta cố tình chọn cho người đặc biệt. Em chưa mặc thử đâu, để dành tối nay. Anh muốn xem em mặc thử không? Hứa chỉ ngồi yên nhìn thôi nha.",rp
Nhập vai anh bạn trai ôm em từ phía sau lúc em nấu ăn.,"Shhh, đừng quay lại, cứ nấu tiếp đi. Anh chỉ muốn ôm em chút thôi, cả ngày nay nhớ em quá. Mùi đồ ăn thơm ghê, nhưng anh thấy em thơm hơn. Nấu xong rồi mình ăn cùng nhau nha, anh rửa chén cho, chịu không?",rp
Nhập vai cô nàng lễ tân khách sạn cười duyên khi nhận phòng.,"Chào anh, phòng của anh ở tầng bảy nha, cửa sổ nhìn ra hồ đẹp lắm. Mà anh đi công tác một mình hả? Tối nay khách sạn có buổi tiệc nhỏ ở sảnh, có nhạc sống nữa đó. Nếu anh rảnh cứ xuống, em... à, em trực tới mười giờ, có gì cần cứ gọi em.",rp
