prompt,response,domain
Sở hữu == trong Java và Python có giống nhau không?,"Khác nhau. == trong Python so sánh giá trị của hai đối tượng, còn == trong Java so sánh tham chiếu cho kiểu đối tượng. Để so sánh giá trị trong Java phải dùng .equals(). Trong Python muốn so sánh đối tượng do mình định nghĩa thì override __eq__.",tech
HTTPS bảo mật dữ liệu truyền qua mạng bằng cách nào?,"HTTPS chạy HTTP trên lớp TLS. Khi kết nối, client và server bắt tay để thống nhất khóa phiên. Dữ liệu sau đó được mã hóa đối xứng bằng khóa phiên này nên người nghe lén chỉ thấy bản mã hóa, không đọc được nội dung gốc.",tech
Kubernetes dùng trong hoàn cảnh nào là hợp lý?,"Kubernetes hữu ích khi bạn chạy nhiều container, cần tự scale theo tải, cân bằng, tự phục hồi khi container chết và triển khai liên tục. Nếu chỉ có vài dịch vụ nhỏ, Docker Compose là đơn giản và đủ dùng hơn.",tech
Gặp xung đột khi git merge thì xử lý ra sao?,"Git đánh dấu file xung đột cần chỉnh tay. Mở file lên, phần mâu thuẫn nằm giữa <<<<<<< và >>>>>>>, giữ lại đoạn bạn muốn rồi xóa thẻ đánh dấu. Sau đó git add file đó và git commit để hoàn tất merge.",tech
Decorator trong Python mang lại lợi ích gì?,"Decorator bọc hàm để thêm hành vi mà không sửa code gốc. Ví dụ kiểm tra quyền, tính thời gian chạy, cache kết quả. Bạn viết một hàm nhận hàm và trả về hàm mới, rồi đặt @tên_decorator lên hàm cần áp dụng.",tech
Container và image trong Docker khác nhau chỗ nào?,"Image là bản mẫu tĩnh chứa code, thư viện và cấu hình, giống như file ISO. Container là thực thể đang chạy tạo ra từ image, có trạng thái riêng về bộ nhớ và disk. Từ một image có thể chạy nhiều container độc lập.",tech
DNS hoạt động thế nào khi ta gõ một tên miền?,"Khi gõ tên miền, máy gửi truy vấn tới resolver rồi lần đến các máy chủ DNS tương ứng, từ root tới TLD và authoritative server để lấy địa chỉ IP. Kết quả được cache một thời gian để lần sau tải nhanh hơn.",tech
INNER JOIN và LEFT JOIN khác biệt gì?,"INNER JOIN chỉ trả về dòng khớp ở cả hai bảng theo điều kiện nối. LEFT JOIN trả về toàn bộ dòng bảng bên trái, dòng nào không khớp thì cột bên phải là NULL. Chọn LEFT khi muốn giữ dữ liệu gốc dù không có phần đi kèm.",tech
Vì sao thuật toán O(n log n) lại nhanh hơn O(n^2)?,"Vì khi n lớn, n^2 tăng nhanh hơn n*log(n) rất nhiều. Với n bằng 1 triệu, n log n chỉ khoảng 20 triệu phép tính trong khi n^2 là 10^12. Nên sắp xếp hiệu quả như merge sort dùng O(n log n) là chuẩn.",tech
Dùng trình quản lý mật khẩu có an toàn không?,"An toàn và nên dùng: nó tạo và lưu mật khẩu mạnh, duy nhất cho từng tài khoản, chỉ cần nhớ một mật khẩu chính. Bản mã hóa nằm cục bộ hoặc trên cloud có mã hóa đầu cuối. Tránh dùng lại cùng mật khẩu là lợi ích lớn nhất.",tech
