prompt,response,domain
Cách nhanh nhất để căn giữa một div theo cả chiều ngang lẫn dọc?,"Đơn giản nhất dùng flexbox: trên phần tử cha đặt `display:flex; align-items:center; justify-content:center;` cùng `height:100vh`. Cách khác là `display:grid; place-items:center;` trên cha. Với trình duyệt cũ, dùng `margin:auto` kết hợp `position:absolute; top:50%; left:50%; transform:translate(-50%,-50%)`.",tech
Sự khác nhau giữa id và class trong CSS là gì?,"`id` định danh một phần tử duy nhất trên trang, mỗi trang chỉ có một id trùng tên, trong CSS viết dấu #. `class` dùng được cho nhiều phần tử, viết dấu . , phù hợp nhóm phần tử cùng kiểu dáng. Ưu tiên dùng class cho style chung, id để định danh hoặc gắn anchor liên kết.",tech
Tại sao nút bấm của tôi không có tác dụng khi click trong JavaScript?,"Kiểm tra lần lượt: console trình duyệt (F12) có báo lỗi không, hàm xử lý có đăng ký sau khi DOM sẵn sàng không (bọc trong `DOMContentLoaded`). Xem có phần tử nào chồng lên chặn click, hoặc selector không khớp. Nên dùng `document.querySelector('#nut')` rồi `addEventListener('click', handler)` thay thuộc tính inline.",tech
Làm sao để ẩn/hiện một phần tử khi click nút trên trang?,Trong JS thêm sự kiện click rồi dùng `element.style.display = 'none'` để ẩn hoặc `'block'` để hiện. Cách linh hoạt hơn là toggle class: `element.classList.toggle('an')` với CSS `.an { display:none; }`. Có thể đổi text nút giữa 'Hiện' và 'Ẩn' tùy theo trạng thái hiện tại.,tech
"Flexbox và Grid trong CSS khác nhau thế nào, khi nào dùng cái nào?","Flexbox làm việc theo một chiều (ngang hoặc dọc), lý tưởng sắp xếp một chuỗi phần tử, thanh điều hướng, căn chỉnh trong card. Grid làm việc hai chiều với hàng và cột cùng lúc, phù hợp layout trang hoặc lưới sản phẩm phức tạp. Thường kết hợp cả hai: Grid cho khung bố cục lớn, Flexbox cho phần bên trong mỗi vùng.",tech
Có cách nào làm ảnh trong web tự co giãn theo màn hình không?,"Dùng CSS: `img { max-width: 100%; height: auto; }`. Ảnh sẽ không bao giờ tràn ra ngoài khung chứa và giữ đúng tỉ lệ trên màn hình nhỏ. Muốn linh hoạt hơn, dùng `object-fit: cover` kết hợp `width:100%; height:200px` để ảnh cắt gọn đẹp trong khung có kích thước cố định.",tech
"Tôi muốn tạo menu đổ xuống khi rê chuột, làm sao?","Dùng CSS thuần: đặt menu con trong div, mặc định `display:none`, khi rê vào mục cha thì hiện: `.menu-cha:hover .menu-con { display:block; }`. Nhớ `position:relative` cho menu cha và `position:absolute` cho menu con để canh vị trí. Thêm `min-width` và `z-index` để menu không bị nội dung khác đè lên.",tech
"Sự khác nhau giữa var, let và const trong JavaScript?","`var` có phạm vi hàm, bị hoisted dễ gây lỗi, hiện ít dùng. `let` có phạm vi khối `{}` và gán lại được giá trị. `const` cũng phạm vi khối nhưng không thể gán lại sau khi khởi tạo. Quy tắc chung: ưu tiên `const`, dùng `let` khi chắc chắn cần gán lại, tránh `var` trừ khi phải hỗ trợ code cũ.",tech
Làm sao kiểm tra ô input trống trước khi gửi form?,"Dùng sự kiện submit của form, gọi `preventDefault()`, rồi kiểm tra `if (!input.value.trim())` để bắt chuỗi rỗng hoặc toàn khoảng trắng. Hiện thông báo lỗi cạnh ô nhập và gọi `input.focus()`. Có thể thêm `required` và `minlength` trong HTML để trình duyệt tự kiểm tra trước khi gửi.",tech
Vì sao font web của tôi hiển thị khác khi mở ở máy khác?,"Vì font đó có thể chưa được cài trên máy khác, trình duyệt rơi về font dự phòng. Giải pháp là dùng font web như Google Fonts: thêm link vào `<head>` rồi khai báo `font-family` kèm danh sách dự phòng. Hoặc tự lưu file font lên máy chủ dùng `@font-face`. Nhớ chọn font hỗ trợ dấu tiếng Việt.",tech
