prompt,response
"Vẽ nữ kiếm sĩ có mái tóc bạch kim dài chấm lưng và đôi mắt đỏ, mặc áo giáp elven viền vàng, đứng trên mỏm đá nhìn xuống biển mây lúc bình minh, phong cách anime","1girl, long silver white hair, red eyes, calm determined expression, elven knight armor with gold trims, standing on a rocky cliff, sea of clouds below, sunrise sky with pink and orange hues, dramatic lighting, glowing particles, sun rays, anime art style, high quality illustration, detailed lineart, cel shading, masterpiece, best quality, highly detailed, 8k\nNegative prompt: blurry, low quality, bad anatomy, extra fingers, deformed, watermark, text"
"Vẽ cô pháp sư trẻ với mái tóc hồng dài và đôi mắt tím, cầm quyển sách phép thuật đang phát sáng trong thư viện cổ, phong cách anime","1girl, long pink hair, purple eyes, gentle smile, mage robe decorated with stars, holding a glowing spellbook, ancient library with floating books, light beams through dusty air, soft magical glow, anime art style, high quality illustration, detailed lineart, cel shading, masterpiece, best quality, highly detailed, 8k\nNegative prompt: blurry, low quality, bad anatomy, extra fingers, deformed, watermark, text"
"Vẽ thiếu nữ Nhật mặc kimono hoa anh đào, tóc đen búi gọn, đứng dưới gốc cây sakura đang rơi cánh hoa hồng, phong cách anime","1girl, black hair in a neat bun, hazel eyes, shy smile, pink sakura kimono with floral pattern, wooden sandals, standing under a blooming cherry blossom tree, petals falling in the wind, soft spring sunlight, gentle breeze, anime art style, high quality illustration, detailed lineart, cel shading, masterpiece, best quality, highly detailed, 8k\nNegative prompt: blurry, low quality, bad anatomy, extra fingers, deformed, watermark, text"
"Vẽ thiếu niên võ sĩ tóc xanh rối, trán quấn băng đỏ, mặc võ phục truyền thống, đứng trong sân võ đường gỗ dưới trời hoàng hôn, phong cách anime","1boy, messy green hair, red headband, determined eyes, traditional martial arts uniform, fighting stance with wooden fists, inside an old wooden dojo courtyard, sunset sky with golden light, floating dust particles, dramatic rim lighting, anime art style, high quality illustration, detailed lineart, cel shading, masterpiece, best quality, highly detailed, 8k\nNegative prompt: blurry, low quality, bad anatomy, extra fingers, deformed, watermark, text"
"Vẽ nữ thợ săn tóc nâu ngắn, đeo túi tên và cầm cung gỗ, đang rình mồi trong khu rừng tối có sương mù, phong cách anime","1girl, short brown hair, green eyes, focused expression, leather hunter outfit, wooden bow and quiver, crouching in a misty dark forest, god rays through the trees, glowing fireflies, low-key lighting, anime art style, high quality illustration, detailed lineart, cel shading, masterpiece, best quality, highly detailed, 8k\nNegative prompt: blurry, low quality, bad anatomy, extra fingers, deformed, watermark, text"
"Vẽ cô học sinh ma thuật tóc vàng xoăn, đội mũ phù thủy, cầm gậy phép có ngôi sao phát sáng, đứng trước cổng trường phép thuật cổ kính, phong cách anime","1girl, curly blonde hair, blue eyes, cheerful wink, wizard hat and school uniform, holding a star-tipped magic wand that glows, standing before an old gothic magic school gate, floating lanterns, purple dusk sky, magical aura, anime art style, high quality illustration, detailed lineart, cel shading, masterpiece, best quality, highly detailed, 8k\nNegative prompt: blurry, low quality, bad anatomy, extra fingers, deformed, watermark, text"
"Vẽ cô gái mèo (catgirl) tóc bạc với đôi tai mèo, đang chơi đàn violin trên sân khấu đêm, phong cách anime","1girl, cat ears, silver hair, golden eyes, gentle concentrated expression, black elegant dress, playing a violin on a night stage, warm stage spotlights, floating musical notes and dust, bokeh lights in the background, anime art style, high quality illustration, detailed lineart, cel shading, masterpiece, best quality, highly detailed, 8k\nNegative prompt: blurry, low quality, bad anatomy, extra fingers, deformed, watermark, text"
"Vẽ nữ chiến binh tóc đỏ buộc cao, mặc giáp bảo hộ và cầm khiên lớn, đứng trên thành lũy đá trước trời bão, phong cách anime","1girl, long red hair in a high ponytail, amber eyes, fierce brave expression, metal armor with leather straps, large round shield, standing on a stone rampart, stormy sky with lightning, strong wind blowing a cape, dramatic moody lighting, anime art style, high quality illustration, detailed lineart, cel shading, masterpiece, best quality, highly detailed, 8k\nNegative prompt: blurry, low quality, bad anatomy, extra fingers, deformed, watermark, text"
"Vẽ thiếu nữ áo choàng trắng đôi mắt xanh đang cưỡi con sói xám khổng lồ chạy qua đồng cỏ dưới trăng, phong cách anime","1girl, long white hooded cloak, blue eyes, serene expression, riding a giant grey wolf, running across a moonlit grassland, full moon in the night sky, sparkling stars, soft silver moonlight, motion blur on the grass, anime art style, high quality illustration, detailed lineart, cel shading, masterpiece, best quality, highly detailed, 8k\nNegative prompt: blurry, low quality, bad anatomy, extra fingers, deformed, watermark, text"
"Vẽ cậu bé phi hành gia mặc bộ đồ vũ trụ đầy màu sắc, đang lơ lửng giữa không gian với dải ngân hà phía sau, phong cách anime","1boy, young astronaut, colorful space suit with patches, curious excited eyes, floating in outer space, Milky Way galaxy behind, swirling purple and blue nebula, distant planets, glowing stars, volumetric light, anime art style, high quality illustration, detailed lineart, cel shading, masterpiece, best quality, highly detailed, 8k\nNegative prompt: blurry, low quality, bad anatomy, extra fingers, deformed, watermark, text"
