prompt,response,domain
Lỗi 'UnboundLocalError' trong Python xảy ra khi nào?,"Xảy ra khi bạn dùng biến trong hàm mà có gán giá trị cho biến đó ở phía sau, Python coi đó là biến cục bộ nên khi đọc trước khi gán sẽ báo lỗi. Ví dụ count += 1 trong hàm mà count khai báo ngoài. Sửa bằng cách khai báo global count nếu muốn dùng biến toàn cục, hoặc truyền qua tham số và trả về giá trị. Cách truyền tham số sạch hơn nhiều.",tech
Giải thích decorator trong Python và cho ví dụ đơn giản.,"Decorator là hàm bao bọc hàm khác để thêm hành vi mà không sửa code gốc, dùng cú pháp @tên_decorator. Ví dụ @timer đo thời gian chạy của hàm: bọc hàm, ghi thời điểm bắt đầu, gọi hàm, in thời gian. Hữu ích cho log, kiểm tra quyền, cache. Bạn viết decorator bằng hàm nhận func, định nghĩa hàm trong bọc gọi func(*args, **kwargs). Khi dùng nhiều decorator, thứ tự áp dụng từ dưới lên.",tech
Làm sao đọc file lớn hàng GB trong Python không bị tốn RAM?,"Không dùng read() đọc toàn bộ, mà đọc theo từng dòng bằng vòng lặp for line in open('file.txt'): để Python giải phóng dần. Nếu cần xử lý theo khối, đọc chunk với file.read(size). Với file CSV lớn, dùng pandas với chunksize để xử lý từng nhóm. Nếu cần đếm hoặc lọc nhanh, xử lý streaming từng dòng là tối ưu nhất về bộ nhớ.",tech
Cách kiểm tra và xử lý ngoại lệ trong Python như thế nào?,"Dùng try/except để bắt lỗi cụ thể thay vì except Exception chung chung. Ví dụ try: x = int(input()) except ValueError: print('nhập số đi'). Thêm else chạy khi không lỗi và finally để dọn tài nguyên như đóng file. Trong hàm, raise để ném lỗi khi dữ liệu không hợp lệ. Bắt lỗi đúng loại giúp chương trình xử lý đúng tình huống và dễ sửa lỗi hơn.",tech
Viết chương trình Python tìm số nguyên tố dưới 100.,"Dùng sàng Eratosthenes nhanh và sạch: n = 100; is_prime = [True]* (n+1); is_prime[0]=is_prime[1]=False; for i in range(2, int(n**0.5)+1): if is_prime[i]: for j in range(i*i, n+1, i): is_prime[j]=False; rồi in các i có is_prime[i]=True. Cách này độ phức tạp O(n log log n) hiệu quả cho dãy lớn. Nếu chỉ cần kiểm tra vài số, kiểm tra chia từ 2 đến căn bậc hai là đủ.",tech
Lỗi 404 khi truy cập website là gì và có cách nào tránh?,"404 là mã HTTP báo tài nguyên không tồn tại trên server, do đường dẫn sai, file bị xóa hoặc thay đổi cấu trúc URL. Với người quản trị, kiểm tra đúng tên file, chữ hoa thường vì server Linux phân biệt. Thiết lập chuyển hướng 301 khi đổi URL để giữ thứ hạng và người dùng. Trang 404 thân thiện có hướng dẫn về trang chủ. Người dùng chỉ cần kiểm tra lại địa chỉ nhập có đúng không.",tech
Có nên học Python trước khi học các ngôn ngữ khác không?,"Python là lựa chọn tốt cho người mới vì cú pháp gần với tiếng Anh, dễ đọc, thư viện phong phú nên nhanh thấy kết quả. Nhưng đừng dừng lại ở đó, hãy học thêm ít nhất một ngôn ngữ khác như JavaScript cho web hoặc Go cho hệ thống. Hiểu rõ một ngôn ngữ giúp học ngôn ngữ tiếp theo nhanh hơn. Điều quan trọng nhất là nắm tư duy thuật toán, còn ngôn ngữ chỉ là công cụ.",tech
Cách viết code dễ bảo trì cho người mới bắt đầu?,"Đặt tên biến, hàm rõ nghĩa theo đúng việc chúng làm, ví dụ calculate_total thay vì calc. Chia nhỏ hàm mỗi hàm một nhiệm vụ, dưới 20 dòng. Tránh lặp code bằng cách tách thành hàm dùng chung. Viết docstring ngắn gọn mô tả mục đích. Dùng version control git từ đầu để lưu lịch sử thay đổi. Khi sửa lỗi, viết thêm test để chắc chắn không tái phát.",tech
"Muốn tự động hóa công việc bấm phím lặp đi lặp lại, nên dùng gì?","Nếu thao tác trong trình duyệt, dùng tiện ích tự động như Selenium hoặc Playwright viết script Python điều khiển web. Với thao tác desktop, dùng PyAutoGUI để mô phỏng bàn phím, chuột nhưng cần thận trọng vị trí màn hình. Cảnh báo: không dùng để tự động hóa hành vi gian lận trong game hay hệ thống người khác. Bắt đầu bằng kịch bản nhỏ, thêm thời gian chờ và kiểm tra trạng thái để chạy ổn định.",tech
Chạy script Python lặp lại mỗi ngày vào một giờ cố định thì làm sao?,"Dùng Task Scheduler của Windows tạo tác vụ chạy lúc giờ cố định, chọn hàng ngày và trỏ đến python.exe kèm đường dẫn script. Đảm bảo script dùng đường dẫn tuyệt đối và ghi log để theo dõi kết quả. Nếu dùng máy Linux, dùng cron với crontab. Với tác vụ quan trọng, kiểm tra trạng thái chạy sau khi thiết lập. Chạy thử một lần trước khi lên lịch để chắc chắn không lỗi.",tech
