prompt,response,domain
Làm sao để hoàn tác commit cuối cùng mà không mất thay đổi trong git?,"Dùng `git reset --soft HEAD~1`. Lệnh này đưa HEAD về commit trước đó nhưng vẫn giữ toàn bộ thay đổi trong staging area, nên bạn sửa được thông điệp commit hoặc tách nhỏ rồi commit lại. Muốn bỏ luôn vùng staging thì dùng `git reset HEAD~1`. Chỉ áp dụng khi commit chưa push lên remote.",tech
Có cách nào xem lại lịch sử commit gọn gàng trong git không?,"Dùng `git log --oneline --graph --all` để thấy lịch sử dạng cây trực quan. Thêm `--decorate` để hiện tên nhánh và tag, `-n 20` để giới hạn số dòng. Muốn đẹp hơn, cấu hình alias: `git config --global alias.lg ""log --oneline --graph --all --decorate""` rồi gõ `git lg` mỗi lần cần xem nhanh.",tech
"Tôi hay quên tên nhánh đang đứng, lệnh nào kiểm tra?","Chạy `git branch --show-current` để xem tên nhánh hiện tại. Muốn xem toàn bộ nhánh local dùng `git branch`, thêm `-a` để gồm nhánh remote. `git status` cũng cho biết nhánh đang đứng cùng trạng thái file còn sạch hay có thay đổi chưa commit.",tech
"Docker container của tôi vừa chạy vừa dừng, làm sao xem log lỗi?","Chạy `docker logs --tail 100 <ten-container>` để xem 100 dòng log cuối. Chưa biết tên container thì liệt kê bằng `docker ps -a`. Muốn theo dõi log trực tiếp thì thêm `-f`. Log thường lộ rõ lỗi làm container chết khi khởi động, từ đó bạn sửa image hoặc lệnh CMD cho đúng.",tech
Lệnh nào dùng để xóa toàn bộ container đang dừng trong Docker?,"Dùng `docker container prune` để xóa hết container ở trạng thái dừng, kèm mạng không dùng. Xóa luôn image không còn container tham chiếu bằng `docker image prune -a`. Thêm `-f` để bỏ qua bước xác nhận khi chạy trong script tự động. Cẩn thận: lệnh này không hỏi lại, nên kiểm tra trước khi chạy.",tech
"Trong bash, làm sao lặp qua tất cả file .txt trong thư mục hiện tại?","Dùng vòng lặp: `for f in *.txt; do echo ""$f""; done`. Luôn đặt biến trong dấu nháy kép ""$f"" để xử lý đúng tên file có khoảng trắng. Muốn thực thi lệnh lên từng file tìm được qua các thư mục con, dùng `find . -name '*.txt' -exec cp {} backup/ \;`.",tech
PowerShell khác gì CMD truyền thống của Windows?,"PowerShell dùng cmdlet dạng Động-Từ-Tân-Ngữ như `Get-Process`, `Stop-Service`, trả về đối tượng thay vì chuỗi văn bản nên dễ lọc và truyền qua pipe `|`. Có quyền truy cập .NET, hỗ trợ biến $var, mảng, hashtable và module. CMD chỉ còn cho tương thích, ít phù hợp tác vụ quản trị hiện đại.",tech
"Tôi muốn đổi thư mục mặc định mỗi lần mở PowerShell, làm sao?",Thêm lệnh đổi thư mục vào profile. Gõ `notepad $PROFILE` để mở (nếu chưa có thì `New-Item -Path $PROFILE -Force` trước). Thêm dòng `Set-Location D:\Projects` rồi lưu. Từ lần sau mở PowerShell sẽ tự nằm trong thư mục đó. Kiểm tra đường dẫn profile bằng `echo $PROFILE`.,tech
Biến môi trường là gì và làm sao xem trên Windows?,"Biến môi trường là cặp tên-giá trị hệ thống dùng chung giữa các tiến trình, ví dụ PATH, TEMP, JAVA_HOME. Trên Windows xem bằng `echo %PATH%` trong CMD hoặc `$env:PATH` trong PowerShell. Đặt tạm thời bằng `$env:MY_VAR = ""gia tri""`, đặt vĩnh viễn qua Settings - System - Advanced system settings - Environment Variables.",tech
Làm sao để ghép nội dung nhiều file văn bản thành một file?,"Trong bash: `cat file1.txt file2.txt file3.txt > ket_qua.txt`. Nối qua nhiều thư mục dùng `find . -name '*.txt' -exec cat {} + > all.txt`. Trên Windows PowerShell: `Get-Content *.txt | Set-Content all.txt`. Lưu ý `>` ghi đè, còn `>>` để nối thêm vào file đã có sẵn.",tech
