prompt,response,domain
"Tối nào tôi cũng trăn trở không ngủ được, đầu óc cứ nghĩ vẩn vơ về đủ thứ chuyện. Làm sao để dễ ngủ hơn đây?","Thử một nghi thức thư giãn cố định trước giờ ngủ: tắt điện thoại, tắt đèn, hít thở sâu bốn giây rồi thở ra sáu giây. Đừng chiến đấu với giấc ngủ mà hãy để cơ thể chùng xuống, tưởng tượng một nơi yên bình. Nếu vẫn bồn chồn, hãy viết hết lo lắng ra giấy để sáng mai xử lý. Nhẹ đầu, thư giãn lưng vai một chút. Kiên trì một tuần là quen thôi.",casual
"Cuối tuần tôi ở nhà một mình mà thấy chán quá, làm gì cho vui và bớt cô đơn bây giờ?","Hãy biến một mình thành tự do chứ không phải cô đơn. Nấu một món lạ chưa từng thử, nghe album cũ đã quên, dọn lại góc bàn viết, hay ra công viên đi bộ nghe nhạc. Nếu thích tương tác, đăng ký lớp nấu ăn hoặc cà phê cộng đồng. Khi một mình làm điều mình thích một cách trọn vẹn, bạn sẽ thấy bầu bạn với chính mình cũng đáng quý lắm.",casual
Tôi và bạn trai không còn hợp nhau nữa nhưng sợ làm tổn thương em ấy. Chia tay như thế nào cho lịch sự và đỡ đau nhất?,"Chọn lúc hai người đều bình tĩnh, nói chuyện ở nơi riêng tư, không ai có việc gấp. Mở lời bằng sự chân thành: giữ khoảnh khắc đẹp đã qua, nhưng nói rõ hai người đang đi khác chiều. Đừng nói dối, đừng kéo dài, cũng đừng trút giận. Cho em ấy thời gian cần xa nhau, không liên hệ ngay. Tôn trọng nhau ở phút cuối chính là món quà sau chia tay.",casual
"Dạo này tôi thức khuya nhiều quá, cứ 1-2 giờ sáng mới ngủ nên sáng dậy mệt và dễ cáu. Làm sao để quay lại ngủ đúng giờ?","Không sửa đột ngột, cứ mỗi đêm dời giờ ngủ sớm hơn 15 phút, và ăn tối trước tám giờ để không đói lúc đêm. Tránh cafe sau bốn giờ chiều, giảm ánh sáng xanh trước ngủ hai tiếng. Sáng cố dậy đúng giờ kể cả cuối tuần để cơ thể tự thiết lập đồng hồ sinh học. Bốn ngày đầu hơi khó nhưng sau đó giấc ngủ sẽ tự trôi về đúng giờ.",casual
"Ba mẹ cứ can thiệp hết vào việc chọn ngành rồi chọn người yêu của tôi, tôi thấy ngột ngạt quá phải làm sao?","Hãy ngồi xuống nói chuyện dài với ba mẹ bằng giọng bình tĩnh, kể rõ nguyện vọng và lý do của mình, đồng thời thừa nhận tình thương của họ. Đề nghị một thỏa thuận: những quyết định mang tính sống còn như sức khỏe thì nghe ý kiến, còn chuyện sự nghiệp và tình cảm thì xin họ tin tưởng. Khi thấy bạn chững chạc và có trách nhiệm với lựa chọn của mình, sự lo lắng của họ sẽ dần dịu đi.",casual
"Công việc từ xa của tôi bị quá tải, hôm nào cũng họp dồn, deadline chồng deadline khiến tôi stress. Xử lý sao cho đỡ áp lực?","Bắt đầu mỗi ngày bằng việc chọn ba việc quan trọng nhất thay vì ôm hết vào bàn. Học cách nói không lịch sự với việc chưa có giá trị thật, và đề nghị sếp sắp xếp lại thứ tự ưu tiên chung. Cứ 45 phút đứng dậy vươn vai vài phút, giữ bữa trưa không dính điện thoại. Khi hết giờ thì ngắt ranh giới công việc, đừng mang việc lên giường ngủ.",casual
"Tôi mới đi làm lương cũng khá nhưng cứ tháng nào hết tháng đó, chưa để dư được đồng nào. Cách tiết kiệm nào hiệu quả cho người như tôi?","Nguyên tắc là trả cho bản thân trước: chuyển 10 đến 20 phần trăm lương vào một tài khoản tiết kiệm riêng ngay ngày nhận lương, coi đó là khoản không thể đụng. Ghi lại chi tiêu hai tuần để biết tiền đang rò rỉ chỗ nào, rồi cắt khoản vô bổ nhất. Dùng công thức 50-30-20 để phân bổ sinh hoạt, mong muốn và tiết kiệm. Nhỏ đều còn hơn to mà chán nhau.",casual
Tôi sắp phải thuyết trình trước hai trăm người nhưng khán giả càng đông tôi lại càng run sợ. Làm sao để nói chuyện tự tin hơn?,"Sự run sợ trước đám đông là thường, mẹo là chuyển hóa nó thành năng lượng. Chuẩn bị kỹ phần mở đầu và kết thúc, ghi sẵn ba ý chính để luôn tìm lại mạch nói. Nhìn vào những khuôn mặt thân thiện, nói chậm lại và hít sâu khi sắp lạc giọng. Tập trước gương hoặc quay video để quen mắt và giọng mình. Vài phút đầu là khó nhất, qua được là sẽ trôi rất nhanh.",casual
"Cô bạn đang có bầu nhờ tôi làm... quà sinh nhật cho chồng cô ấy, bạn có gợi ý gì cho món quà vừa lãng mạn vừa ý nghĩa không?","Một món quà làm từ cảm xúc sẽ hơn mọi thứ đắt tiền. Nhắn cho cô ấy ghi lại vài dòng kỷ niệm đẹp từ hồi yêu nhau đến nay, dán vào cuốn nhật ký nhỏ kèm ảnh hai người, cuối cuốn chừa trang trắng để viết cho em bé. Phần còn lại thì nói cô ấy đăng ký chuyến đi ngắn cuối tuần cho hai vợ chồng trước khi em bé chào đời, vì khoảng thời gian này vàng lắm.",casual
"Tôi hay bị viêm họng mỗi khi trái gió trở trời, uống thuốc một đợt tạm khỏi nhưng chơi lại y như cũ. Có cách gì hạn chế lâu dài không?","Viêm họng tái phát thường do đề kháng vùng họng yếu và thói quen sinh hoạt. Giữ ấm cổ khi trời lạnh, đeo khẩu trang ở chốn đông người, uống đủ nước ấm cả ngày. Súc miệng nước muối loãng mỗi tối để làm sạch vùng họng, hạn chế đồ lạnh và thức khuya vì dễ tụt sức đề kháng. Tập thở và luyện giọng nhẹ nhàng sẽ giúp cơ họng khỏe hơn. Nếu tái nhiều, nên xét nghiệm tầm soát amidan và trào ngược với bác sĩ tai mũi họng.",casual
