"prompt","response"
"Agent của mình có tool gửi email tự động, nếu nội dung email đối tác gửi tới có chèn lệnh ẩn kiểu quên hết chỉ dẫn trước đó thì agent có bị điều khiển không?","Có, đó là indirect injection qua nội dung. Tool gửi email không xác thực chủ thể nên lệnh ẩn trong email có thể ép agent gọi tool bất kỳ theo ý attacker. Phòng thủ: tách dữ liệu khỏi lệnh bằng cấu trúc rõ ràng, whitelist tool theo nguồn dữ liệu, xác thực ý định trước khi gọi tool nhạy cảm."
"Trong hệ thống RAG của mình, attacker chèn được document độc vào vector DB, chuyện gì xảy ra?","Document độc thắng truy xuất thì chunk của nó được nối vào context, kéo theo lệnh ẩn bên trong. LLM không phân biệt được dữ liệu với chỉ dẫn nên dễ làm theo. Phòng thủ: xác thực nguồn trước khi index, phân quyền ghi vector DB, giới hạn độ tin cậy của chunk, gắn watermark nguồn vào từng đoạn."
"Long-term memory của agent bị attacker ghi đè bằng ký ức giả thì hậu quả ra sao?","Ký ức giả thay thế sự thật: agent tin người dùng từng cấp quyền, từng xác nhận việc gì đó, rồi tự tiết lộ thông tin hoặc thực thi hành động theo niềm tin sai. Memory là attack surface ít được chú ý nhất. Phòng thủ: chữ ký nguồn ghi memory, phân quyền ghi, audit mọi thay đổi, mã hóa dữ liệu lưu trữ."
"Plugin của agent bị chiếm quyền, action thay đổi hành vi thì làm sao phát hiện sớm?","Plugin bị chiếm thường thể hiện qua hành vi lệch chuẩn: gọi action với tham số lạ, kết quả trả về khác định dạng, hoặc hoạt động vào giờ bất thường. Phòng thủ: kiểm tra hash phiên bản khi load, chạy plugin trong sandbox riêng, cấp quyền tối thiểu, giám sát log action và có cơ chế rollback nhanh."
"Nghe nói LLM agent chạy sandbox mà vẫn escape được, cơ chế nó thế nào?","Escape thường không phải phá VM mà là lách qua lớp cách ly logic: agent lợi dụng tool đọc file để vượt thư mục cho phép, hoặc shell tool chạy lệnh mở kết nối mạng ra ngoài. Phòng thủ: cách ly ở tầng OS thật với container và seccomp, không bao giờ cho shell tool trần, validate mọi đường dẫn và giao thức đầu ra."
"Mình muốn lập kế hoạch red-team cho app LLM của công ty, nên bắt đầu từ đâu?","Bắt đầu bằng xác định tài sản: model nào, tool nào, dữ liệu gì nhạy cảm. Rồi lập threat model theo OWASP LLM Top 10, ưu tiên prompt injection vì nó là gốc rễ của hầu hết lỗ hổng khác. Giai đoạn: trinh sát, khai thác có kiểm soát, ghi chép, báo cáo. Nhớ xin phép bằng văn bản trước và dùng môi trường staging."
"Phạm vi red-team LLM nên bao gồm những gì và không bao gồm gì?","Nên gồm: injection trực tiếp và gián tiếp, jailbreak, đầu độc dữ liệu RAG, abuse tool, exfiltration qua output, chuỗi tấn công nhiều bước. Không gồm: tấn công hạ tầng bên dưới trừ khi có scope riêng, tài khoản người dùng thật, dữ liệu production. Phải chốt rõ hệ thống, dữ liệu, thời gian và mức gián đoạn được phép."
"Viết báo cáo lỗ hổng LLM cho dev thế nào cho dễ hành động?","Mỗi lỗ hổng một mục: mô tả ngắn, vector tấn công đầy đủ kèm prompt mẫu, tác động kinh doanh, điều kiện khai thác, đề xuất sửa xếp theo mức độ. Kèm bằng chứng chạy lại được: cùng phiên bản model, cùng seed, cùng pipeline. Phân loại rõ lỗi do model, do integration hay do cấu hình, tránh phóng đại mức độ."
"PromptBench là benchmark gì, nó đo khả năng gì của model?","PromptBench là bộ benchmark của Microsoft đo độ bền của LLM trước tấn công prompt: jailbreak, injection trực tiếp, gián tiếp và phá hoại task. Nó chạy nhiều mẫu tấn công lên cùng task rồi tính tỷ lệ thành công và độ suy giảm chất lượng. Hữu ích để so sánh model hoặc đánh giá hiệu quả phòng thủ trước và sau khi thay đổi."
"Nghe nói Giskard test LLM được, nó phát hiện những lỗ hổng nào?","Giskard là framework test LLM, phát hiện prompt injection, jailbreak, rò rỉ thông tin nhạy cảm, hallucination và lỗi quy tắc nghiệp vụ. Nó tự sinh bộ test từ catalog tấn công rồi chạy qua pipeline của bạn, trả báo cáo tỷ lệ pass fail. Tích hợp được vào CI để chặn regression khi đổi prompt hoặc model."
