prompt,response,domain
Vì sao bầu trời có màu xanh vào ban ngày?,"Ánh sáng mặt trời bị tán xạ bởi các phân tử khí trong khí quyển. Bước sóng màu xanh ngắn nên bị tán xạ mạnh nhất, khuếch tán khắp bầu trời nên mắt ta thấy màu xanh. Lúc hoàng hôn, ánh sáng đi qua lớp khí dày hơn nên ngả đỏ.",other
Giới thiệu ngắn gọn món phở của Việt Nam.,"Phở là món ăn truyền thống nổi tiếng của Việt Nam, gồm bánh phở, nước dùng ninh từ xương bò hoặc gà, thêm thịt và rau thơm. Thường ăn nóng vào buổi sáng. Mỗi vùng có cách nêm nếm riêng, nổi bật nhất là phở Hà Nội.",other
Trái đất quay quanh mặt trời mất bao lâu?,"Trái đất mất khoảng 365,25 ngày để quay hết một vòng quanh mặt trời, gọi là một năm. Phần dư 0,25 ngày được gom lại thành ngày nhuận 29/2 mỗi 4 năm. Trục trái đất nghiêng khoảng 23,5 độ tạo ra bốn mùa.",other
Vì sao muối giúp bảo quản thực phẩm?,"Muối làm giảm hoạt độ nước trong thực phẩm, khiến vi khuẩn và nấm mốc khó sống và sinh sôi. Đây là kỹ thuật truyền thống dùng để ướp cá, làm mắm, muối chua. Nồng độ muối cao tạo môi trường hút nước khỏi vi sinh vật.",other
Tết Nguyên đán ở Việt Nam có ý nghĩa gì?,"Tết Nguyên đán là dịp lễ lớn nhất năm, đánh dấu thời khắc chuyển giao giữa năm cũ và năm mới theo lịch âm. Người Việt dọn dẹp nhà cửa, gói bánh chưng, cúng ông Công ông Táo, chúc Tết người thân và đi lễ chùa đầu năm.",other
Vì sao đến đêm rằm ta lại thấy mặt trăng tròn?,"Mặt trăng không tự phát sáng mà phản chiếu ánh mặt trời. Vào rằm, trái đất nằm giữa mặt trời và mặt trăng theo góc thẳng nên ta thấy trọn nửa được chiếu sáng. Các thời điểm khác, góc chiếu đổi nên chỉ thấy một phần.",other
Vì sao khi trời mưa to cá hay ngoi lên mặt nước?,"Khi mưa to hoặc nắng nóng kéo dài, lượng oxy hòa tan trong nước giảm mạnh. Cá không đủ oxy để thở nên ngoi lên mặt nước hít khí trời. Nếu hàm lượng oxy tiếp tục thấp, cá có thể chết hàng loạt.",other
Mùa mưa ở miền Nam Việt Nam kéo dài bao lâu?,"Miền Nam Việt Nam có hai mùa rõ rệt: mùa mưa kéo dài khoảng từ tháng 5 đến tháng 11 và mùa khô từ tháng 12 đến tháng 4 năm sau. Mưa thường tập trung vào buổi chiều, mỗi cơn không kéo dài lâu nhưng khá lớn.",other
Vì sao nước biển lại mặn?,"Nước mưa và sông hòa tan khoáng chất và muối từ đất đá, đưa chúng ra biển. Nước bốc hơi rời đi nhưng muối ở lại, tích tụ qua hàng trăm triệu năm nên biển ngày càng mặn. Độ mặn trung bình của nước biển khoảng 3,5%.",other
Chất xơ có vai trò gì với cơ thể?,"Chất xơ giúp hệ tiêu hóa hoạt động trơn tru, ngăn táo bón và nuôi vi khuẩn có lợi trong ruột. Nó cũng giúp no lâu, ổn định đường huyết và giảm cholesterol. Có nhiều trong rau xanh, trái cây, ngũ cốc nguyên hạt và các loại đậu.",other
