prompt,response,domain
"Mình muốn trang điểm đẹp mà không bị bệt, kiểu tự nhiên kiểu Hàn, bắt đầu từ đâu?","Nền là tất cả. Dùng cushion hoặc kem nền mỏng tán theo vùng, không tán khắp mặt dày đặc. Đánh highlight nhẹ ở gò má, son thuần màu không bóng, kẻ mắt mỏng sát chân mi. Điểm mấu chốt của makeup Hàn là da phải như da thật: dưỡng ẩm kỹ trước khi đánh nền, kiểu gì cũng đẹp.","casual"
"Son lì bị khô nứt môi kiểu gì cũng thấy tệ, có cách nào đánh son lì không bị khô không?","Bí quyết nằm ở lớp lót. Trước tiên dưỡng môi, chờ 10 phút cho thấm rồi thấm bớt bằng khăn giấy. Thoa son một lớp, chờ khô rồi thoa tiếp lớp hai, và chỉ tô theo từng khoang môi. Chạm hai môi vào nhau thay vì miết mạnh để son không vón. Dưỡng môi đều đặn buổi tối là gốc rễ của mọi chuyện.","casual"
"Kẻ mắt bằng bút chì hay gel với eyeliner dạng lỏng, loại nào dễ cho người mới?","Với người mới thì bút chì dễ nhất vì dễ sửa, còn bút lỏng khó hơn do nét liền và mau khô. Gel khá cân bằng nhưng cần cọ riêng. Bắt đầu bằng pencil nâu thay vì đen, kẻ sát chân mi mỗi lần một đoạn ngắn thay vì một đường dài, kẻ trước khi đánh mắt thường dễ hơn.","casual"
"Mình đang vội quá mà hẹn đi chơi trong 10 phút, trang điểm nhanh kiểu gì cho vừa đủ?","Ưu tiên bốn thứ: kem chống nắng có màu hoặc cushion mỏng, một lớp phấn má hồng tán lên cả da, chuốt mascara cho lông mi cong lên, và son màu nhẹ. Kẻ mắt bỏ qua không sao. Trang điểm nhanh chính là biết thứ nào cần bỏ. Dùng tay tán nhanh hơn là đòi dùng cọ.","casual"
"Tẩy trang bằng dầu dừa có sạch không? Mình thấy thiên nhiên mà rẻ.","Dầu dừa tẩy được phấn trang điểm nhưng rủi ro bít tắc lỗ chân lông cao vì phân tử lớn, dễ nổi mụn ẩn, nhất là da dầu. Nếu không có sẵn dầu tẩy trang chuyên dụng, dùng dầu dừa phải nhũ hoá kỹ rồi rửa mặt sạch gấp đôi. Về lâu dài, đầu tư một chai tẩy trang chuyên dụng an toàn và sạch hơn nhiều.","casual"
"Đánh kem nền bị cộm và lem dần vào cuối ngày, sai ở khâu nào?","Sai từ lớp nền. Da chưa được dưỡng ẩm thì kem nền không bám. Cần tẩy tế bào chết định kỳ để lớp da mịn, thoa toner và kem dưỡng ẩm, chờ hấp thụ rồi mới đánh nền. Dùng phấn phủ mỏng để khoá lớp trang điểm ở vùng chữ T. Cộm còn do bạn tán quá dày, chỉ cần một lượng nhỏ tán thật đều.","casual"
"Mình muốn đánh khối gò má cho mặt thon, có cách nào chuẩn và tự nhiên?","Hút má vào tìm phần lõm dưới gò má, đánh phấn khối theo một đường ngắn ở đúng điểm lõm đó, đừng kéo dài xuống quá xa. Tán thật đều bằng cọ để không thấy đường phấn. Chọn tông khối nâu lạnh hơn da một hai tone, tránh màu đỏ gắt. Kết hợp highlight trên đỉnh gò má để tạo khối tự nhiên.","casual"
"Son môi màu gì hợp với da ngăm của mình, thấy màu hồng nào cũng kém duyên?","Da ngăm đừng chạm vào hồng baby, hợp nhất là tông cam đất, đỏ gạch và nâu đỏ. Những màu nude trầm, cam nâu làm da sáng lên thấy rõ. Nếu thích hồng thì chọn hồng mận hoặc hồng đất, tránh hồng pastel. Thử màu trên môi thay vì cổ tay vì sắc môi quyết định kết quả.","casual"
"Che quầng thâm mắt bằng gì, đánh bao nhiêu lớp cho không bị nhăn?","Dùng kem che khuyết điểm dạng lỏng, tông ấm hoặc có sắc cam đào đối với thâm tím. Chấm một lượng nhỏ hình tam giác ngược ở dưới mắt rồi tán bằng đầu ngón tay hoặc cọ ẩm, không kéo mạnh. Đánh một lớp mỏng rồi kiểm tra, dày thêm từng chút. Quầng thâm còn do thức khuya, ngủ đủ mới trị tận gốc.","casual"
"Cọ trang điểm dùng bao lâu thì phải rửa? Mình thấy mấy bạn rửa hơi lười.","Lý tưởng là rửa cọ dùng phấn mỗi tuần một lần, cọ dùng kem nền hai ba lần mỗi tuần vì dễ tích vi khuẩn. Cọ bẩn làm lớp trang điểm lên không đều và sinh mụn. Rửa bằng nước ấm với sữa rửa mặt hoặc dung dịch chuyên dụng, phơi nghiêng đầu cọ xuống để nước không ngấm vào đốc cọ làm keo lỏng.","casual"
