prompt,response,domain
"Tôi thích một cô bạn cùng chỗ làm, muốn tỏ tình mà không biết cách nào duyên dáng.","Cứ chọn khoảng thời gian riêng hai người thoải mái, nói nhẹ nhàng kiểu: 'Mình thấy thoải mái khi nói chuyện với bạn, muốn xem thử có cơ duyên gì không.' Đừng tỏa sáng bằng lời hoa mỹ, chân thật vẫn hấp dẫn hơn. Thêm vào đó rủ đi café, đi ăn trước, xem phản ứng của đối phương. Nếu chưa chắc tình cảm, để bạn ấy thấy mình từ từ thay vì tấn công dồn dập.",casual
"Người nhà hay chê tôi ngoại hình, mập, lùn, tôi thấy tự ti lắm.","Lời chê của người thân là câu chuyện của họ, không phải sự thật về bạn. Ngoại hình mình cứ phù hợp với sức khỏe và sự thoải mái là tốt, ai cũng có quyền thấy mình ổn. Nếu muốn thay đổi thì vì bản thân thấy khỏe mạnh hơn, chứ đừng chạy theo lời phán xét. Một bộ đồ vừa vặn, tư thế lưng thẳng và nụ cười đủ làm bạn nổi bật hơn cả cân nặng.",casual
"Khi nói chuyện với quản lý tôi cứ run, quên hết ý muốn trình bày.","Việc run khi nói chuyện với sếp rất thường gặp vì bạn đang gán giá trị lớn cho lời nói của mình. Ghi ra giấy hai ba ý chính, ngắn gọn, trước khi vào gặp. Tập nói trước gương hoặc với bạn một lần. Vào cuộc cứ hít thở, mở đầu bằng một câu đơn giản, nếu quên thì nhìn lại giấy. Còn nhớ rằng sếp cũng là người, họ muốn nghe giải pháp chứ không cần bạn hoàn hảo.",casual
"Tôi uống nước ngọt mỗi ngày vài chai, thấy không tốt nhưng khó cắt.","Hẳn bạn biết vị ngọt nó ghiền như thế nào, cắt đột ngột khó lắm nên làm từ từ. Tuần đầu đổi một nửa thành nước lọc hoặc trà không đường, tuần sau tăng dần tỉ lệ. Khi khát, uống một cốc nước lọc rồi chờ 10 phút, nhiều khi cơn thèm không còn. Giữ chai nước lọc bên cạnh bàn làm việc thay vị trí quen tay với bich nước ngọt, thói quen sẽ chuyển mà bạn không nhận ra.",casual
"Buổi chiều làm việc tôi cứ buồn ngủ, gật gù làm hỏng năng suất.","Cơn buồn ngủ chiều thường do bữa trưa nặng và ít vận động. Ăn trưa bớt tinh bột nặng, thêm rau, đạm, protein để đường huyết ổn định. Sau ăn 10 phút đi bộ thong thả hoặc leo cầu thang một chút giúp tỉnh người. Có người sắp xếp làm việc khó nhất vào buổi sáng, buổi chiều dành cho việc nhẹ. Ngủ trưa 20 phút đúng giấc cũng là chiêu đỡ chống chọi hẳn.",casual
"Bạn thân của tôi đang giận dỗi mà tôi không hiểu vì sao, nên làm gì?","Đừng đoán mò kẻo sai hoặc tự ôm suy diễn. Chủ động rủ bạn ấy đi ăn hoặc café, mở bằng câu nhẹ: 'Mình thấy gần đây cậu không vui vẻ với mình, có chuyện gì cứ nói thật cho mình biết.' Nếu bạn ấy chưa sẵn sàng thì cho thêm thời gian, đừng dồn ép. Điều quan trọng là giữ cửa trao đổi, sự chân thành sẽ có lúc chiến thắng sự dỗi hờn.",casual
"Lương tôi thấp hơn mặt bằng, tôi muốn xin tăng nhưng sợ bị nghĩ là tham.","Xin tăng lương là chuyện nghề nghiệp bình thường, không phải tham lam, miễn bạn có lý do xác đáng. Chuẩn bị danh sách những việc mình đã làm được và đóng góp trong năm, có thể là con số tăng trưởng, dự án hoàn thành. Chọn thời điểm sếp thoải mái, nói chuyện trình bày có số liệu thay vì than rằng lương thấp. Nếu không được thì hỏi xem cần làm gì thêm để đạt mục tiêu, vừa chuyên nghiệp vừa mở đường.",casual
"Tôi muốn sống chậm lại, bỏ bớt vòng xoáy công việc, bắt đầu từ đâu?","Sống chậm không phải bỏ việc ngay, mà là sắp đặt lại biên giới thời gian. Đầu tiên đặt giới hạn cho công việc: đúng giờ là rời chỗ, cuối tuần không bàn chuyện công ty. Rồi thêm những khoảng trống cho mình, đi bộ buổi sáng, uống trà không lướt điện thoại. Thay vì nhồi lịch, để trống một buổi nào đó chợt nổi hứng đi mình thích, cảm giác nhịp chậm sẽ quay về tự nhiên.",casual
Tôi sợ độ cao nên mỗi lần đi máy bay hay lên chung cư cao tầng lại hồi hộp.,"Sợ độ cao là nỗi sợ rất phổ biến, không phải anh yếu đột. Khi áp lực kéo tới hãy chuyển hướng chú ý ra thứ khác: đếm hơi thở, nghe nhạc, nhìn xa ra bầu trời thay vì nhìn bờ rào. Đi máy bay thì chọn chỗ gần cửa sổ nhưng hướng mắt về chân trời xa, cảm giác trôi sẽ giảm hơn so với nhìn thẳng xuống. Tập dần bằng thang máy hay cầu thang cao hơn mỗi tuần một chút, kiên trì là hết.",casual
"Con tôi sắp khai giảng, tôi cứ lo chuyện học phí và lịch học nhiều quá.","Lo cho con là lo có cơ sở, nhưng đừng để nó nuốt hết niềm vui ngày khai giảng. Hãy liệt kê ra giấy các khoản cần chuẩn bị, xếp ưu tiên: sách vở, đồng phục, các khoản lệ phí chính. Hỏi thăm trường xem có gói hỗ trợ hay lịch linh hoạt không. Rồi chia ngân sách theo từng tháng thay vì dồn một cục, như vậy nhẹ hơn nhiều. Ngày khai giảng cứ để con được vui, áp lực tính sau.",casual
