prompt,response,domain
"Trong SQL, JOIN và subquery khác nhau thế nào và dùng loại nào thì tốt hơn?","JOIN gộp nhiều bảng thành một kết quả theo điều kiện khớp, dễ đọc khi nối ít bảng. Subquery là truy vấn con viết trong ngoặc, hợp khi cần dùng một giá trị tổng hợp hay lọc theo kết quả khác. Về hiệu năng, JOIN thường được tối ưu hơn vì tận dụng chỉ mục và bộ tối ưu hoá truy vấn. Quy tắc đơn giản: cần nối dữ liệu từ nhiều bảng thì dùng JOIN, cần kết quả trung gian độc lập thì dùng subquery.",tech
Khác nhau giữa mã hoá đối xứng và bất đối xứng là gì?,"Mã hoá đối xứng dùng một khoá duy nhất cho cả mã hoá lẫn giải mã, tốc độ nhanh, hợp với khối dữ liệu lớn, nhưng phải trao đổi khoá an toàn trước. Mã hoá bất đối xứng dùng cặp khoá công khai và bí mật: khoá công khai mã hoá, khoá bí mật giải mã, giải quyết được vấn đề trao đổi khoá nhưng chậm hơn. Thực tế thường kết hợp: bất đối xứng để trao khoá phiên, còn nội dung dùng mã hoá đối xứng.",tech
Python decorator là gì và dùng để làm gì trong dự án thực tế?,"Decorator là hàm bao quanh hàm khác để thêm hành vi mà không sửa code gốc. Ví dụ @login_required chặn người chưa đăng nhập, @timing đo thời gian chạy, @cache nhớ kết quả tránh tính lại. Nó giúp tách các phần cắt ngang như ghi log, kiểm tra quyền ra khỏi logic chính. Cách viết gọn: định nghĩa wrapper(*args, **kwargs) bao quanh hàm gốc rồi trả về wrapper.",tech
Chỉ mục (index) trong database hoạt động thế nào và khi nào nên tạo?,"Index giống mục lục sách, giúp database tìm dòng nhanh thay vì quét toàn bộ bảng. Nên tạo index trên cột hay dùng để lọc, JOIN và sắp xếp. Bất tiện là mỗi index tốn thêm bộ nhớ và làm chậm INSERT, UPDATE, DELETE vì phải cập nhật theo. Mẹo: tránh index trên cột có ít giá trị phân biệt và đừng lạm dụng quá nhiều index cho một bảng thường xuyên ghi.",tech
"Sự khác nhau giữa hashing và mã hoá, tại sao mật khẩu nên lưu dạng hash?","Hashing là thuật toán một chiều, không thể giải mã ngược và cùng input luôn cho cùng output, chỉ để xác minh. Mã hoá thì giải ngược được nếu có khoá. Mật khẩu nên lưu hash vì kẻ lấy được database cũng không khôi phục được mật khẩu gốc. Nên thêm salt ngẫu nhiên cho từng tài khoản và dùng thuật toán chậm như bcrypt để chống tấn công dò từ điển.",tech
"Viết hàm đệ quy trong Python tính giai thừa, và khi nào nên tránh đệ quy?","giai_thua(n) trả về 1 nếu n bằng 1, ngược lại trả về n nhân giai_thua(n-1). Đệ quy giúp code gọn cho cấu trúc chia để trị như duyệt cây, nhưng Python giới hạn độ sâu chừng mười nghìn nên đệ quy sâu dễ tràn stack. Khi lặp số lần lớn hoặc dữ liệu nặng, nên chuyển sang vòng lặp hoặc dùng kỹ thuật đệ quy đuôi có kiểm soát độ sâu.",tech
"Kubernetes giúp ích gì cho việc triển khai ứng dụng, và có cần khi bắt đầu không?","Kubernetes tự động quản lý vòng đời container: mở rộng theo tải, thay container hỏng, cân bằng phiên và triển khai nhiều bản không gián đoạn. Nó cần thiết khi có nhiều dịch vụ phối hợp và lưu lượng thay đổi thất thường. Khi mới có một ứng dụng nhỏ thì chưa cần, Docker Compose là đủ. Hãy dùng Kubernetes khi vận hành nhiều service và cần khả năng tự phục hồi cao.",tech
CDN hoạt động thế nào và tại sao giúp trang web tải nhanh hơn?,"CDN (Content Delivery Network) copy nội dung tĩnh như hình ảnh, CSS, video lên nhiều máy chủ tại các khu vực khác nhau. Khi người dùng truy cập, yêu cầu được phục vụ từ máy chủ CDN gần nhất thay vì server gốc, giảm độ trễ đáng kể. Nhờ đó trang tải nhanh hơn, server gốc đỡ tải và chịu được lượng truy cập cao. Cần chỉnh thời gian cache TTL hợp lý để nội dung cập nhật vẫn phân phối kịp.",tech
SSD và ổ cứng HDD khác nhau về tốc độ và cách chọn ra sao?,"SSD lưu dữ liệu trên chip nhớ flash, không có bộ phận quay nên truy xuất gần như tức thì và chịu sốc tốt. HDD dùng đĩa từ quay, chậm hơn nhiều lần nhưng giá rẻ trên mỗi dung lượng, hợp lưu trữ khối lượng lớn dữ liệu ít dùng. Hệ điều hành và phần mềm nên đặt trên SSD, phim ảnh và file backup có thể để HDD. Ngày nay ưu tiên SSD NVMe để có hiệu năng tốt nhất.",tech
"Trong lập trình web, cookie và session là gì và khác nhau như thế nào?","Cả hai dùng để nhớ trạng thái người dùng vì giao thức HTTP vốn không có trạng thái. Cookie là dữ liệu nhỏ trình duyệt lưu rồi gửi kèm mỗi yêu cầu, có thể đặt thời hạn sống. Session là dữ liệu lưu ở server, trình duyệt chỉ giữ mã ID để tìm lại phiên. Vì cookie nhỏ và dễ lộ, thông tin nhạy cảm nên đặt trong session ở server, cookie chỉ giữ định danh.",tech
