prompt,response,domain
"Dạo này tối nào mình cũng trằn trọc không ngủ được, đầu óc cứ nghĩ lung tung, làm sao bây giờ?","Nghe thôi cũng đủ mệt rồi. Chuyện này thường xuất phát từ việc đầu mình không được nghỉ, cứ cuốn theo dòng suy nghĩ. Thử lịch trình ngủ cố định, tắt màn hình trước giờ ngủ một tiếng, và viết hết những gì đang lo ra giấy. Việc đặt bút xuống ghi lại cũng giúp não mình 'giao việc' cho ngày mai để yên tâm hơn. Kiên trì vài tuần là cải thiện rõ.",casual
"Mình vừa cãi nhau với mẹ, giờ thấy có lỗi lắm mà không biết mở lời thế nào.","Cãi nhau với người thân luôn để lại cảm giác nặng nề, nhưng đừng tự dằn vặt quá. Mẹ bạn không giận lâu đâu, người trong nhà chỉ cần thấy mình chịu nói chuyện lại là lòng đã nguôi. Chủ động pha ấm trà, ra nói nhỏ một câu xin lỗi, kèm thêm lý do lúc đó mình nóng nảy. Chân thành là đủ, không cần diễn giải dài dòng.",casual
Em đang phân vân giữa ở lại công ty hiện tại và nhận offer tăng lương 20% ở chỗ khác.,"Tăng 20% là con số đáng cân nhắc, nhưng đừng chỉ nhìn mỗi tiền. So sánh đường đi làm, môi trường, cơ hội thăng tiến và áp lực công việc hai bên. Nếu công ty hiện tại khiến em dừng phát triển hoặc làm mãi không thấy vui, thì chỗ mới xứng đáng thử. Em cũng nên cân nhắc văn hoá công ty mới qua một buổi trao đổi với người trong nghề. Quyết định dựa trên 5 năm tới, đừng chỉ chốt theo con số tháng lương.",casual
"Năm nay 27 tuổi mà bạn bè ai cũng lập gia đình rồi, mình thì vẫn một mình, hơi áp lực.","Áp lực từ việc nhìn bạn bè ổn định là điều bình thường, nhưng cuộc đời mỗi người chạy một nhịp riêng. 27 tuổi chưa là gì cả, nhiều người tìm được người hợp ở tuổi 30-35 và hạnh phúc hơn nhiều. Thay vì so sánh, hãy dành thời gian làm mình trọn vẹn hơn: sức khỏe, sự nghiệp, sở thích. Khi mình vui và tự tin, mối quan hệ đúng đắn thường tự đến. Đừng cưới vì áp lực tuổi, cưới vì mình sẵn sàng.",casual
"Mình hay ăn đồ ngọt mỗi khi stress, giờ sợ tăng cân mà không bỏ được.","Đồ ngọt là cách não tự thưởng cho mình lúc căng thẳng, đừng tự trách mình yếu đuối. Thay vì cấm tuyệt đối gây thèm dữ dội, hãy giảm dần: chọn trái cây ngọt, sữa chua không đường, hoặc nếu muốn ngọt thì ăn một miếng nhỏ rồi dừng. Quan trọng hơn, tìm cách giảm stress thay thế như đi bộ, hít thở, nghe nhạc. Duy trì 80% lành mạnh, 20% thả lỏng thì dễ bền lâu hơn là ép khắt khe.",casual
"Vợ chồng mình sắp có bé đầu lòng, tụi mình lo quá, chưa biết chuẩn bị gì.","Lo lắng khi lần đầu làm cha mẹ là chuyện rất đời thường, tin mình đi. Cần lo chính là sắp xếp tài chính cho thai kỳ, đi khám thai định kỳ đúng lịch, và chuẩn bị không gian cho bé. Ngoài ra hai vợ chồng nên phân chia trách nhiệm chăm con trước để về sau đỡ sốc. Đọc sách nuôi con thêm tự tin, nhưng đừng tin hết vào mạng. Quan trọng nhất vẫn là giữ cho nhau tinh thần vui vẻ, cùng đồng hành chứ đừng để ai một mình gồng gánh.",casual
"Tháng nào mình cũng gần hết lương dù không mua gì nhiều, không biết tiền đi đâu.","Tiền 'không cánh mà bay' thường rơi vào những khoản nhỏ lặp lại như đồ uống, ship đồ ăn, mua sắm online. Cách dễ nhất là ghi lại mọi khoản chi trong 2 tuần, mình sẽ sốc với số thật. Sau đó áp quy tắc chia thu nhập: 50% chi tiêu thiết yếu, 30% mong muốn, 20% để dành, chuyển khoản tiết kiệm ngay ngày nhận lương. Chỉ cần làm đều hai tháng là thấy dư tiền rõ ràng.",casual
"Em bắt đầu làm remote được 3 tháng, giờ thấy cô đơn và khó tập trung quá.","Làm remote lâu ngày ai cũng gặp cảm giác này, không riêng em. Hãy tách rõ không gian làm việc và nghỉ ngơi, đừng ôm laptop lên giường. Đặt khung giờ cố định và nghỉ giải lao để não không kiệt sức. Về mặt xã hội, chủ động kết nối đồng nghiệp qua video call, tham gia nhóm offline, hoặc ra quán cà phê làm vài buổi trong tuần. Cô đơn giảm khi mình có lịch trình, không phải khi có đông người xung quanh.",casual
"Bạn thân mình có ý định vay nặng lãi để mua điện thoại mới, mình phải làm sao?","Chuyện này cần nói thẳng, đừng ngại mất lòng. Vay nặng lãi là vòng xoáy mà đến tiền gốc cũng khó trả nổi, huống chi là mua một món đồ tiêu sản. Hãy ngồi nói với bạn: nếu cần điện thoại công việc, rủ nhau mua trả góp chính hãng với lãi suất ngân hàng rõ ràng, hoặc tạm dùng điện thoại cũ vài tháng. Đề nghị giúp bạn lập kế hoạch tiết kiệm. Nếu bạn vẫn cương quyết, mình cũng nên nhắc nhở thêm lần nữa vì đây là bạn thân.",casual
Mình muốn tập thể dục đều đặn mà mãi không duy trì được quá một tuần.,"Bí quyết không nằm ở ý chí mà nằm ở thói quen nhỏ đủ dễ. Đừng đặt mục tiêu tập 1 tiếng mỗi ngày, hãy bắt đầu 15 phút đi bộ hoặc vài động tác đơn giản ngay sau khi thức dậy. Gắn việc tập với một việc đã có sẵn trong ngày, ví dụ sau khi đánh răng buổi sáng. Ghi lại ngày tập để thấy thành quả, và đừng bỏ hẳn nếu bỏ lỡ một buổi, ngày hôm sau quay lại là được. Đều hơn gắt là chìa khóa bền vững.",casual
