prompt,response
"Lịch dọn dẹp nhà định kỳ thế nào cho hợp lý?","Chia nhỏ để không ngán: mỗi ngày quét nhà, lau bếp sau khi nấu, dọn giường. Mỗi tuần lau sàn, cọ toilet, thay ga trải giường, lau bụi kệ. Mỗi tháng lau cửa kính, tủ lạnh, máy lạnh, giặt rèm. Mỗi quý dọn kho, tủ quần áo. Dọn thường xuyên một chút còn hơn cuối tuần vắt kiệt sức."
"Mẹo lau nhà nhanh khi khách sắp đến?","Ưu tiên chỗ khách thấy: lau sàn phòng khách, lau bụi mặt bàn, dọn bếp, lau toilet và bồn rửa. Đồ không kịp dọn thì xô gọn vào giỏ hoặc tủ rồi đóng cửa phòng đó lại. Mở cửa sổ cho thoáng, xịt tinh dầu. Khách quan tâm chỗ sạch chính và không khí, không soi từng ngóc ngách."
"Nhà vệ sinh bị mùi hôi dù đã lau chùi, phải làm sao?","Mùi hôi dai dẳng thường do van nước sàn bị khô, đổ nước định kỳ vào lỗ thoát để cát van ngăn mùi. Cọ kỹ bồn cầu cả dưới mép và chân bồn. Kiểm tra ron, gioăng xem có rỉ nước không. Để một viên khử mùi hoặc đốt nến thơm khi cần."
"Cách khử mùi tủ lạnh?","Trước tiên dọn hết đồ hết hạn, lau sạch các ngăn bằng nước pha giấm loãng hoặc baking soda. Đặt một chén baking soda để hở trong tủ, thay mỗi tháng. Thức ăn cho vào hộp đậy kín, tránh để đồ sống chảy nước. Cọ gioăng cửa tủ vì chỗ này hay bám mùi. Mùi nặng thì mở tủ vài giờ cho thoáng."
"Phòng tắm bị ẩm mốc đen ở kẽ gạch, xử lý sao?","Dùng nước tẩy pha loãng hoặc hỗn hợp giấm với baking soda đắp lên vết mốc, chờ mười lăm phút rồi cọ bằng bàn chải kẽ. Mốc ăn sâu thì dùng chất tẩy nấm mốc chuyên dụng. Sau khi tắm, lau khô tường hoặc mở cửa sổ cho thoáng. Sửa vòi nước rò rỉ vì ẩm mốc phát triển nhờ nước."
"Cách đuổi muỗi và gián trong nhà?","Gián tránh thức ăn lộ thiên: đậy nắp thùng rác, lau bếp sạch, bịt kẽ hở đường nước. Dùng gel diệt gián bôi ở góc khuất, gián mang về ổ. Muỗi thì dọn nước đọng trong chậu, xô, khay hứng điều hòa. Dùng lưới chống muỗi cửa sổ, màn ngủ. Trồng sả, bạc hà cạnh cửa đỡ muỗi phần nào."
"Lau dầu mỡ bám lâu ngày ở bếp kiểu gì cho sạch?","Rắc baking soda lên chỗ dính dầu, xịt giấm trắng, chờ sủi bọt rồi lau. Mảng bám cứng đầu thì đắp khăn nhúng giấm nóng lên vài phút cho mềm. Lau theo vòng tròn từ ngoài vào giữa để không lem ra. Vệ sinh bếp ngay sau khi nấu là cách tốt nhất để không đóng mảng dầu."
"Lau sàn nhanh và sạch có mẹo gì không?","Quét hoặc hút bụi trước rồi mới lau, đừng lau ngay khi sàn còn bụi vì chỉ xoa bụi ra. Dùng cây lau vắt khô, sàn hơi ẩm là đủ, ướt quá để lại vệt. Lau theo đường chữ S từ trong ra cửa để không giẫm lại. Với sàn gỗ, lau thêm một lần bằng khăn khô cho nước không đọng."
"Máy giặt bốc mùi hôi, nguyên nhân do đâu?","Mùi hôi thường do cặn bột giặt và nấm mốc bám trong lồng giặt và gioăng. Chạy chu trình vệ sinh với nước nóng, cho giấm hoặc chất tẩy chuyên dụng, hoặc một ít baking soda. Lau khô gioăng cửa sau mỗi lần giặt, để cửa hé mở cho thoáng. Đừng đóng kín cửa máy giặt khi không dùng."
"Tủ quần áo bị mùi ẩm mốc, khử thế nào?","Lấy hết quần áo ra phơi nắng, lau tủ bằng giấm loãng rồi để khô hẳn. Đặt túi hút ẩm hoặc than hoạt tính trong tủ, thay định kỳ. Quần áo phải thật khô mới xếp vào, mùa mưa nên là trước khi cất. Để hơi thoáng, đừng nhét quá chặt. Mùi nặng thì phơi khô rồi xịt tinh dầu vào giấy thơm."
