prompt,response,domain
"Mình bị mụn trứng cá ở cằm và trán, nên rửa mặt mấy lần một ngày là chuẩn nhất?","Chuẩn nhất là hai lần: sáng và tối. Rửa nhiều hơn sẽ làm da mất lớp dầu tự nhiên, kích thích tuyến bã tiết nhiều hơn, mụn càng bùng. Chọn sữa rửa mặt dịu nhẹ có BHA hoặc axit salicylic, rửa tối thiểu 60 giây, kỳ cọ nhẹ vùng chữ T rồi lau khô nhẹ nhàng. Đừng quên dưỡng ẩm sau khi rửa, da khô cũng sinh mụn.","casual"
"Da mình thuộc loại dầu, có cần thoa kem dưỡng ẩm không? Mình sợ càng thoa càng nhờn.","Cần, và đây là sai lầm lớn nhất của da dầu. Da dầu vẫn cần nước, nếu không cấp ẩm, da sẽ tiết dầu nhiều hơn để tự bảo vệ. Chọn kem dạng gel, thấm nhanh, không chứa dầu, thoa một lớp mỏng sau rửa mặt. Sáng dùng kem dưỡng có chống nắng, tối thoa gel cấp ẩm là đủ.","casual"
"Kem chống nắng SPF bao nhiêu là đủ cho mình đi làm bằng xe máy ở Việt Nam?","SPF 30 trở lên, nhưng SPF một mình chưa đủ. Chọn loại broad-spectrum chống được cả UVA lẫn UVB, thoa lượng bằng hai ngón tay, cả mặt lẫn cổ và gáy. Ở Việt Nam nắng gắt, cứ 3-4 tiếng thoa lại một lần, nhất là khi bạn đi giữa trưa. Nhớ thoa trước khi ra ngoài 15 phút cho kem kịp tạo màng.","casual"
"Mình thấy da mặt bị sạm và nhiều đốm nâu sau thời gian đi biển, làm sao cải thiện?","Da bị tăng sắc tố sau nắng rất phổ biến. Ban ngày bắt buộc chống nắng SPF 50 để đốm không đậm thêm, ban đêm dùng serum vitamin C hoặc retinol để làm mờ sắc tố. Kiên trì ít nhất 8-12 tuần mới thấy rõ. Bỏ qua chống nắng thì cả loạt sản phẩm đắt đỏ cũng vô nghĩa.","casual"
"Rửa mặt bằng nước nóng có tốt không? Mình nghe nói giúp lỗ chân lông sạch hơn.","Không tốt. Nước nóng làm tan lớp dầu bảo vệ, khiến da khô, đỏ, kích ứng và tệ hơn là tạo phản ứng tiết dầu bù trừ. Lỗ chân lông không mở đóng như cửa sổ đâu. Hãy rửa bằng nước ấm ở nhiệt độ dễ chịu, và nếu muốn lỗ chân lông thông thoáng thì dùng sản phẩm chứa BHA thay vì nước nóng.","casual"
"Da mình hai má bị khô bong tróc nhưng vùng chữ T lại đổ dầu, đây là da gì, chăm thế nào?","Da hỗn hợp, loại da phổ biến nhất ở người Việt. Chăm theo kiểu khu vực: dùng sữa rửa dịu nhẹ cho toàn mặt, vùng chữ T dùng BHA để kiềm dầu, hai má thoa kem dưỡng đậm hơn. Không nên chà mạnh lên hai má vì dễ khô nứt. Một sản phẩm vạn năng cho cả mặt gần như không tồn tại với da hỗn hợp.","casual"
"Sau khi đắp mặt nạ giấy xong có cần rửa mặt lại không?","Tùy loại mặt nạ. Nếu loại ghi phải rửa theo hướng dẫn thì rửa, ngược lại chỉ cần vỗ nhẹ cho tinh chất thấm sâu rồi khoá ẩm bằng kem dưỡng. Đừng để mặt nạ khô trên mặt vì nó sẽ hút ngược độ ẩm. Đắp 15-20 phút là đủ, đắp qua đêm chỉ gây kích ứng.","casual"
"Mình nặn mụn ở nhà được không? Thấy xà phồng ra là khoái.","Không nên, nhưng ai cũng làm. Nếu nhất quyết nặn, chỉ nặn mụn thành thục, rửa tay sạch, dùng tăm bông và gói gọn trong vài phút, sau đó sát khuẩn. Mụn viêm đỏ chưa có đầu thì tuyệt đối tránh, nặn chỉ làm nó sưng to hơn. Vết thâm do nặn thì dùng serum vitamin C để mờ dần.","casual"
"Sáng dậy mình thấy mặt bị bóng nhờn khắp nơi, vùng chữ T với hai má đều dầu, là da gì?","Nghe giống da dầu toàn phần hoặc da bị mất nước nghiêm trọng. Da thiếu nước sẽ tiết dầu để tự bù ẩm, sáng dậy cả mặt nhờn dính. Hãy thử bổ sung nước buổi tối bằng serum hyaluronic rồi khoá bằng kem dưỡng. Nếu vẫn còn sau hai tuần, bạn thuộc tuýp da dầu thật sự, cần gel cấp ẩm kiềm dầu.","casual"
"Kem chống nắng có cần tẩy trang không, hay chỉ rửa mặt là sạch?","Cần tẩy trang. Kem chống nắng chống nước tạo màng trên da, sữa rửa mặt thường không đủ lấy đi hết. Dùng dầu tẩy trang hoặc nước tẩy trang kèm bông rồi mới rửa mặt sạch với sữa rửa mặt. Bỏ bước này dễ gây bít tắc, mụn ẩn và da sạm dần theo thời gian.","casual"
