prompt,response,domain
"App quét tài liệu thành PDF nào tốt trên điện thoại?","CamScanner quen thuộc nhất, chụp giấy tờ tự căn lề và xuất PDF đẹp. Muốn miễn phí sạch không dính watermark thì dùng Adobe Scan. Cả hai đều nhận diện chữ viết và tự chỉnh thẳng trang. Chụp ở nơi đủ sáng là ra file xịn nhất.",tech
"Sinh viên nên dùng app ghi chú nào cho tiện?","Notion mạnh nhất, ghi chú, làm kế hoạch, bảng học tập gom hết một chỗ và đồng bộ máy với điện thoại. Thấy phức tạp thì dùng Google Keep, ghi nhanh gọn nhẹ. Còn muốn viết tay lên máy tính bảng thì GoodNotes, nhưng tốn phí một lần.",tech
"Có app nào khóa ứng dụng riêng tư trên điện thoại không?","Máy Android xịn thường có sẵn tính năng khóa app trong Cài đặt, dùng cho yên tâm nhất. Muốn thêm thì cài AppLock, đặt mật khẩu hoặc vân tay. Nhớ đừng cài app lạ từ web, chỉ tải từ CH Play cho chắc.",tech
"App quản lý chi tiêu nào dễ dùng để biết tiền đi đâu?","Money Lover giao diện tiếng Việt đầy đủ, nhập chi tiêu từng khoản và xem biểu đồ cuối tháng rất rõ. Cứ mỗi lần tiêu là mở app nhập ngay, đừng để cuối ngày nhớ. Chăm nhập một tháng là biết ngay tiền chết ở khoản nào.",tech
"App đọc sách trên điện thoại nào nhiều sách miễn phí?","Wattpad miễn phí nhiều truyện nước ngoài, còn sách tiếng Việt thì đọc trên Waka hoặc mua bản quyền trên Book365. Đọc file PDF có sẵn thì dùng Moon+ Reader, tùy chỉnh nền và cỡ chữ thoải mái. Nhớ bật chế độ đọc đêm cho đỡ mỏi mắt.",tech
"App quét mã QR có cần cài không, hay dùng app nào?","Chẳng cần cài thêm, máy nào cũng có sẵn camera quét QR ngay trong app camera hoặc thanh công cụ nhanh. Muốn quét chuyên nghiệp thì cài Kaspersky QR Scanner, vì nó kiểm tra link trước khi mở, tránh dính link lừa đảo.",tech
"App nào học tiếng Anh miễn phí mà hiệu quả?","Duolingo dễ gây nghiện, học từ vựng mỗi ngày chừng 10 phút. Muốn luyện nghe nói thì Elsa Speak chấm phát âm từng từ. Còn ngữ pháp thì xem kênh YouTube là đủ. Điều quan trọng là đều đặn mỗi ngày, cài nhiều app mà không học thì cũng vô ích.",tech
"Có app nào dịch chữ trong ảnh không, chụp văn bản tiếng Anh muốn dịch?","Google Lens có sẵn trong app Google, chụp văn bản là dịch ngay và giữ nguyên vị trí chữ trên ảnh. Dịch đoạn dài chuẩn hơn thì dùng Google Dịch, bật chế độ máy ảnh. Nhớ bật mạng để dịch chuẩn, offline thì tạm được thôi.",tech
"App đếm bước chân và theo dõi sức khỏe nào tốt?","Google Fit đơn giản, đếm bước và đồng bộ với đồng hồ thông minh. Muốn chi tiết hơn thì dùng Samsung Health nếu máy Samsung, đo luôn nhịp tim và giấc ngủ. Cài xong cứ để đó, máy tự đếm, chỉ mở app cuối ngày xem số là được.",tech
"Có nên dùng app quản lý mật khẩu không, hay để điện thoại tự lưu?","Nên dùng, để máy tự lưu thì đổi máy một lần là xịt hết mật khẩu. Bitwarden miễn phí, lưu mật khẩu và tự điền, đồng bộ mọi thiết bị. Nhớ đặt mật khẩu chính thật mạnh và bật xác thực 2 lớp. Mất mật khẩu chính là xong, nên ghi lại chỗ an toàn.",tech
