prompt,response,domain
Vì sao chợ nổi miền Tây chỉ họp từ sáng sớm?,"Chợ nổi miền Tây họp vào rạng sáng vì từ sáng sớm các ghe xuồng đã chở nông sản tươi từ đồng về, hàng cần đến nơi trước khi trời nắng gắt để giữ tươi và kịp phiên chợ. Thời điểm này thuyền buôn tụ họp đông nhất, khách dễ mua được nông sản mới nhất trong ngày. Khoảng 8 giờ sáng chợ thưa dần khi hàng bán hết.",other
Vì sao người ta nấu nước sôi rồi mới uống?,"Nấu sôi tiêu diệt phần lớn vi khuẩn, virus và ký sinh trùng trong nước chưa qua xử lý, giảm nguy cơ bệnh tiêu hóa như tả, thương hàn, kiết lỵ. Nước sôi cũng làm bay các chất hóa học dễ bay hơi. Tuy nhiên nước đun sôi vẫn có thể chứa kim loại nặng hoặc cặn bẩn, vì vậy nguồn nước cần hợp vệ sinh và đun đủ sôi từ 1–2 phút.",other
Vì sao kênh Nhiêu Lộc – Thị Nghè từng ô nhiễm nặng?,"Kênh Nhiêu Lộc – Thị Nghè từng ô nhiễm nặng vì nhận lượng lớn nước thải sinh hoạt từ hàng triệu dân quanh bờ, hệ thống cống cũ chưa tách nước mưa khỏi nước thải. Rác thải bị vứt xuống kênh làm bùn đen, bốc mùi, cá chết. Từ đầu những năm 2000, thành phố triển khai nạo vét, xây cống bao và kè bờ nên nước kênh đã sạch hơn đáng kể.",other
Vì sao cà phê sữa đá được ưa chuộng ở TP HCM?,"Cà phê sữa đá phù hợp khí hậu nóng ẩm của Sài Gòn: đá lạnh giải khát mát lành, sữa đặc làm dịu vị đắng của cà phê robusta rang đậm và tạo độ béo bùi. Thói quen uống cà phê từ thời người Pháp du nhập, kết hợp sáng tạo của người địa phương thành thức uống đậm cá tính. Nó trở thành nét văn hóa cà phê quen thuộc của phố phường.",other
Vì sao Nguyễn Du nổi tiếng với Truyện Kiều?,"Nguyễn Du là đại thi hào Việt Nam, Truyện Kiều được ông viết khoảng đầu thế kỷ 19 dựa trên cốt truyện Kim Vân Kiều truyện của Trung Quốc. Tác phẩm nổi bật vì ngôn ngữ thơ lục bát đạt đỉnh cao, miêu tả nội tâm nàng Kiều sâu sắc, phản ánh hiện thực xã hội và phận người. Truyện Kiều được người Việt thuộc lòng qua nhiều thế hệ.",other
Vì sao mùng 5 tháng 5 được gọi là Tết Đoan Ngọ?,"Tết Đoan Ngọ còn gọi là Tết diệt sâu bọ, rơi vào mùng 5 tháng 5 âm lịch, thời điểm chuyển mùa nóng nực, sâu bọ sinh sôi mạnh theo quan niệm xưa. Người dân ăn rượu nếp, hoa quả chua, bánh tro để 'diệt sâu bọ' trong cơ thể. Đây là ngày lễ cổ truyền có nguồn gốc từ Trung Quốc, người Việt giữ và biến tấu theo phong tục địa phương.",other
Vì sao trang phục người Việt xưa thường màu nâu đen?,"Nông dân xưa tất bật với công việc đồng áng, vải nhuộm từ cây cỏ tự nhiên như vỏ trâm bầu, củ nâu cho màu nâu đen bền theo thời gian, ít lộ bụi đất và giá rẻ. Màu tối cũng dễ nhuộm bằng thuốc nhuộm thực vật sẵn có. Ngoài lễ hội mặc màu tươi, sinh hoạt thường ngày nâu đen trở thành nét giản dị quen thuộc.",other
Vì sao sông Mekong có tên gọi như vậy?,"Mekong bắt nguồn từ tiếng Thái–Lào 'Mae Nam Khong' nghĩa là sông mẹ, sông lớn. Trung Quốc gọi là Lan Thương, ở Việt Nam đoạn chảy vào đồng bằng gọi là Cửu Long vì chín cửa sông ra biển. Sông bắt nguồn từ cao nguyên Tây Tạng, chảy qua nhiều nước Đông Nam Á, là huyết mạch giao thông, nông nghiệp và văn hóa của cả vùng.",other
Vì sao người ta tránh xây nhà theo hướng tây nam nắng?,"Hướng tây và tây nam đón nắng buổi chiều, lúc mặt trời đứng thấp, ánh nắng chiếu xiên xuyên thẳng vào nhà gây nóng gay gắt, hầm hập trong nhiều giờ. Người phương Nam xưa quan niệm tránh nắng nóng làm trọng nên thích nhà quay hướng đông nam đón gió mát. Nhà hiện đại có thể khắc phục bằng vật liệu cách nhiệt, kính và cây xanh.",other
Vì sao chim công xòe đuôi đẹp như mắt thần?,"Lông đuôi chim công trống có hoa văn hình mắt ngũ sắc. Mùa sinh sản, chim trống xòe đuôi phô bày để hấp dẫn chim mái, những lông mắt càng rực rỡ càng dễ được chọn bạn. Hiệu ứng này trong sinh học gọi là chọn lọc giới tính: chim mái ưu tiên con trống khỏe mạnh, mượt mà. Đuôi đẹp đồng thời cảnh báo kẻ thù về sự nhanh nhẹn của con vật.",other
