"prompt","response"
"Server-side validation mạnh cỡ nào? Tưởng offline mới chơi được?","Đây là vũ khí mạnh nhất nhưng đánh đổi. Cách làm: tính năng quan trọng không nằm trong client mà là lời gọi API tới server, server kiểm tra license hợp lệ mới trả dữ liệu. Client chỉ là màn hình. Crack được client cũng vô dụng vì không có key thật thì server từ chối. Nhược điểm: cần internet, tốn server, server sập là người dùng hợp pháp cũng chết. Nên nhiều app dùng hybrid: chức năng lẻ chạy offline, chức năng cốt lõi bắt buộc online."
"Phone-home là gì? App mình cài cứ lén lút gửi gì đó đi.","Phone-home là việc phần mềm tự liên lạc về server nhà sản xuất mà người dùng không thấy rõ. Mục đích thường là kiểm tra license còn hiệu lực không, xem key có bị thu hồi hay dùng chung quá nhiều máy không, cập nhật trạng thái. Có app còn gửi thông tin phần cứng để ghim fingerprint. Về mặt bảo mật, nếu app của bạn phone-home, phải biết chính xác gửi gì đi đâu, nếu không chính bạn đang rò rỉ dữ liệu người dùng."
"Anti-debugging là gì? Nghe như phép thuật vậy.","Là kỹ thuật khiến debugger khó hoạt động. App kiểm tra có tiến trình debugger đang bám theo không: check cờ PEB, gọi hàm IsDebuggerPresent, đo thời gian thực thi (chạy chậm bất thường là bị debug), tự sửa mã của mình để điểm breakpoint bị hỏng. Mục đích là làm debugger treo, crash hoặc chạy sai hướng để cracker mất thời gian. Không phải bất khả chiến bại, nhưng mỗi kỹ thuật buộc cracker phải vượt qua một cửa ải."
"Checksum file để chống crack là sao? Nghe lạ.","App tự tính checksum cho file thực thi của chính nó lúc chạy, rồi so với giá trị mong đợi. Nếu cracker patch sửa byte nào đó, checksum đổi, app biết mình bị sửa và từ chối chạy. Vấn đề là cracker cũng biết: họ tìm chỗ so sánh checksum, patch luôn chỗ đó, hoặc tìm giá trị gốc và sửa lại cho khớp. Nên dev thường kết hợp nhiều tầng checksum chéo và làm rối vị trí kiểm tra để việc vá hết chỗ này lại lòi chỗ kia."
"Floating license với node-locked license khác nhau sao?","Node-locked là license ghim vào một máy cụ thể bằng hardware fingerprint, chỉ máy đó dùng được. Floating license thì dùng cho công ty: server license giữ một pool key, bao nhiêu user đăng nhập cùng lúc tối đa là bấy nhiêu. Người dùng mượn key từ pool, xong trả lại. Floating dễ chống crack hơn vì trung tâm là server, nhưng khó vận hành hơn: phải cài license server, quản lý hết hạn, xử lý khi server chết giữa giờ làm việc."
"Học reverse engineering bắt đầu từ đâu? Muốn hiểu bảo mật phần mềm.","Bắt đầu bằng kiến thức nền: assembly cơ bản, cách bộ nhớ và stack hoạt động, định dạng file PE/ELF. Rồi dùng công cụ: Ghidra miễn phí để đọc mã tĩnh, x64dbg trên Windows hay gdb trên Linux để debug. Tập phân tích chương trình đơn giản tự viết: viết code C nhỏ, dịch ra, mở trong disassembler xem nó thành gì. Luyện trên các challenge hợp pháp như crackme — đó là bài tập cố ý để bẻ, học được nhiều hơn là đọc lý thuyết."
"Muốn bảo vệ app của mình khỏi bị crack thì bắt đầu từ đâu?","Bắt đầu từ nguyên tắc: đừng đặt giá trị trong client. Nếu app chỉ là giao diện cho API thì crack chẳng được gì. Nếu bắt buộc chạy offline, hãy đa lớp: check license nhiều nơi, dùng hardware fingerprint thay vì key thuần, mã hoá chuỗi, thêm anti-debug và checksum. Nhưng nhớ định giá: bảo vệ quá tay làm khách hàng thật khổ mà cracker vẫn tìm được đường, thà làm server-side cho phần quan trọng còn hơn đổ tiền vào protector đắt đỏ."
"Code signing để làm gì? Thấy phần mềm nào cũng có chữ ký số.","Code signing là ký số lên file thực thi bằng chứng thư của nhà phát hành. Mục đích chính là xác thực nguồn gốc: người dùng biết file này thật sự từ hãng X, không bị chèn mã giữa đường. Windows cảnh báo nếu chạy file không ký hoặc chữ ký hết hạn. Nó chống giả mạo, không chống crack: cracker vẫn patch được file, chỉ là chữ ký vỡ, app hiển thị cảnh báo. Một số app còn kiểm tra chữ ký của chính mình để phát hiện bị sửa."
"Trial dùng registry và file ẩn, vậy xoá sạch là hết đúng không?","Nếu chỉ lưu một chỗ thì đúng, xoá là reset. Nên bản nghiêm túc lưu rải rác: vài key registry, file ẩn trong AppData, timestamp của chính file cài đặt, đôi khi cả trong file dữ liệu người dùng — xoá thiếu một chỗ là phát hiện. Có app còn ghi ngày cài vào nơi mà việc thay đổi nó làm hỏng phần khác của hệ thống. Nhưng chống reset chỉ là trận đánh nhỏ, mục tiêu thật là khiến việc lách tốn công hơn việc mua."
"Check license offline với online khác gì nhau, cái nào an toàn hơn?","Check offline: app tự kiểm tra key bằng thuật toán nội bộ, không cần internet, chạy nhanh nhưng key hợp lệ có thể nhân bản vô hạn vì không ai đếm. Check online: key phải qua server xác thực, server biết key nào đang dùng ở đâu, thu hồi được ngay. An toàn hơn hẳn vì cracker phải crack được cả server hoặc làm giả giao thức. Đánh đổi là phụ thuộc internet và chi phí hạ tầng. Thực tế nhiều app check online lúc cài, sau đó offline với thời gian gia hạn."
