prompt,response,domain
Vì sao bầu trời ban ngày có màu xanh?,"Ánh sáng mặt trời là hỗn hợp nhiều màu, khi đi qua khí quyển thì ánh sáng xanh có bước sóng ngắn bị tán xạ mạnh nhất bởi các phân tử khí. Ánh sáng xanh khuếch tán khắp trời nên ta thấy bầu trời xanh. Lúc hoàng hôn ánh sáng xuyên qua lớp khí dày hơn nên bị mất hết, còn lại màu cam đỏ.",other
Nấu phở ngon cần lưu ý những gì?,"Xương bò hoặc gà phải ninh kỹ ít nhất 4-6 tiếng, hớt bọt thường xuyên để nước trong. Thắng hành, gừng, thảo quả, quế, hồi trước khi cho vào nồi để dậy mùi. Nước dùng nêm vừa, phở chín tới, ăn kèm chanh, ớt, rau thơm. Quan trọng nhất là nước lèo phải đậm đà mà vẫn thanh.",other
Tết Nguyên đán ở Việt Nam thường có những phong tục gì?,"Người ta dọn dẹp nhà cửa, mua hoa đào, hoa mai, bánh chưng bánh tét. Giao thừa đi lễ chùa và xông đất để cả năm may mắn. Ngày mùng 1 con cháu chúc Tết ông bà và nhận lì xì mừng tuổi, họ hàng quây quần cùng ăn uống, chúc nhau sức khỏe và tài lộc.",other
Dãy núi nào cao nhất Việt Nam và đỉnh cao bao nhiêu mét?,"Dãy Hoàng Liên Sơn, còn gọi là nóc nhà Đông Dương, nằm ở Tây Bắc bộ. Đỉnh Phan Xi Păng cao 3.147 mét, là đỉnh cao nhất Việt Nam và cả bán đảo Đông Dương. Từ Sa Pa leo lên đỉnh mất khoảng 2-3 ngày, phong cảnh rất hùng vĩ với rừng nguyên sinh và mây mù quanh năm.",other
Nước chiếm bao nhiêu phần trăm trọng lượng cơ thể người?,"Trung bình nước chiếm khoảng 55-60% trọng lượng cơ thể người trưởng thành. Trẻ sơ sinh tỷ lệ cao hơn, tới 75%, còn người già giảm xuống. Não và phổi chứa nhiều nước nhất, xương chỉ khoảng 30%. Mất nước nhẹ đã ảnh hưởng đến tập trung, nên uống đủ nước mỗi ngày là rất cần thiết.",other
Vì sao mặt trăng không bị rơi xuống trái đất?,"Mặt trăng liên tục chuyển động quanh trái đất theo quán tính, còn lực hấp dẫn kéo nó về phía trái đất. Hai lực này cân bằng nên nó cứ chạy vòng mà không rơi, giống như hòn đá buộc dây quay tròn không bay ra cũng không rơi xuống. Nếu chậm lại, mặt trăng sẽ dần xoáy vào trái đất.",other
Bánh mì Việt Nam khác bánh mì phương Tây ở điểm nào?,"Bánh mì Việt Nam có vỏ ngoài giòn rụm, ruột mềm xốp hơn và thường ăn kèm đồ nướng, rau sống, patê, xá xíu, trứng. Đặc trưng là phần nhân đầy đặn với đồ chua, rau, tương ớt. Bánh mì thịt nguội, bánh mì chảo, bánh mì trứng đều là những biến tấu quen thuộc của món ăn đường phố nổi tiếng này.",other
Áo dài có ý nghĩa gì trong văn hóa Việt Nam?,"Áo dài là trang phục truyền thống, tượng trưng cho sự duyên dáng và nét đẹp của người Việt. Nữ sinh thường mặc áo dài trắng đến trường, cô dâu mặc áo dài trong ngày cưới. Áo dài được may ôm sát, xẻ tà, mặc cùng quần dài, thể hiện sự kín đáo và thanh lịch. Nhiều dịp lễ quan trọng đều mặc áo dài để tôn vinh truyền thống.",other
Sông Mê Kông bắt nguồn từ đâu và chảy qua những nước nào?,"Sông Mê Kông bắt nguồn từ cao nguyên Thanh Hải ở Trung Quốc, chảy qua Trung Quốc, Myanmar, Lào, Thái Lan, Campuchia rồi vào Việt Nam. Đoạn chảy trong nước có tên là sông Cửu Long, đổ ra biển qua chín cửa. Đây là con sông quan trọng nhất vùng Đồng bằng sông Cửu Long, nuôi sống hàng triệu người dân.",other
Người lớn nên ngủ bao nhiêu tiếng mỗi đêm để khỏe mạnh?,"Người trưởng thành từ 18 đến 64 tuổi nên ngủ 7-9 tiếng mỗi đêm. Ngủ đủ giấc giúp tăng khả năng ghi nhớ, tập trung và ổn định tâm trạng. Thiếu ngủ lâu ngày làm suy giảm miễn dịch và tăng nguy cơ bệnh tim, tiểu đường. Giữ giờ đi ngủ cố định và tránh điện thoại trước khi ngủ sẽ ngủ ngon hơn.",other
