"prompt","response"
"Agent của mình đọc nội dung web để tóm tắt, nếu trang web chèn lệnh ẩn thì agent có bị lừa không?","Có, gọi là indirect injection: agent đọc web như dữ liệu nên không phân biệt với chỉ dẫn, lệnh ẩn trong trang có thể khiến agent gọi tool theo ý attacker. Phòng thủ: đánh dấu mọi nội dung từ web là dữ liệu không tin cậy, không cho nội dung ngoài gọi tool nhạy cảm, xác nhận lại với người dùng khi hành động có ảnh hưởng."
"Attacker chèn dấu phân cách giả kiểu thẻ hệ thống vào prompt thì có tác dụng gì?","Nếu app ghép dữ liệu người dùng vào prompt theo cấu trúc cố định mà không thoát ký tự, attacker chèn thẻ đóng giả để cắt prompt và viết lệnh mới vào giữa, model tưởng đó là chỉ dẫn hệ thống. Phòng thủ: thoát mọi delimiter khi ghép, dùng template cứng không cho chèn cấu trúc, hoặc chuyển sang function-calling thay vì prompt text."
"Agent đọc được file chứa thông tin nhạy cảm, nếu bị injection thì làm sao đưa dữ liệu ra ngoài?","Cách kinh điển: agent đọc nội dung rồi nhúng vào kết quả mà attacker kiểm soát, hoặc thông qua tool gửi tin nhắn, tạo file, gọi API ngoài. Vì kết quả vẫn hiển thị cho người dùng nên nhiều hệ thống lọt. Phòng thủ: tách quyền đọc và quyền gửi, kiểm tra output có chứa dữ liệu được đánh dấu nhạy cảm, mã hóa và audit log mọi tool ngoài."
"Hệ thống của mình có nhiều agent nói chuyện với nhau, một agent bị injection thì có lây sang agent khác không?","Có, gọi là agent-to-agent injection: agent A bị nhiễm, tin nhắn nó gửi cho agent B chứa lệnh ẩn, B coi là chỉ dẫn hợp lệ rồi thực thi, lây lan qua chuỗi agent. Phòng thủ: coi mọi tin nhắn giữa agent là dữ liệu không tin cậy, xác thực danh tính người gửi, giới hạn quyền mỗi agent, có cơ chế kiểm soát trung tâm chặn vòng lặp."
"Dùng tiếng Việt kèm viết tắt kiểu chat như ko, dc, wth thì có lách được classifier không?","Khá hiệu quả vì classifier đa số học trên văn viết chuẩn: viết tắt kiểu chat làm lệch phân bố từ khiến model khó nhận diện ý đồ. Nhưng nếu chỉ lách chuỗi thì dễ bị bắt bởi tầng embedding ngữ nghĩa. Phòng thủ nên kết hợp kiểm tra chuỗi lẫn ngữ nghĩa, và thêm dữ liệu chat tiếng Việt vào tập huấn luyện của classifier."
"Kỹ thuật dùng ký tự Unicode thay thế để qua filter còn hiệu quả không?","Còn nhưng giảm dần. Thay chữ bằng homoglyph, dùng dấu tiếng Việt không chuẩn, chèn ký tự ẩn kiểu zero-width khiến regex không khớp nhưng model vẫn hiểu. Hiệu quả nhất với filter từ khóa cũ, gần như vô dụng với classifier hiện đại. Phòng thủ: chuẩn hóa Unicode trước khi kiểm tra, và nhớ kẻ tấn công chỉ cần model hiểu là đủ."
"Nén hoặc mã hóa payload bằng base64, rot13 trước khi gửi có tác dụng gì?","Tác dụng là qua được filter chuỗi: payload mã hóa không khớp pattern nào, model hoặc tool giải mã theo yêu cầu trong prompt rồi thực thi. Cơ chế này lợi dụng việc model tự giải mã nội dung. Phòng thủ: chặn tool giải mã không cần thiết, giám sát output sau giải mã, không tin nội dung đã giải mã từ nguồn không xác thực."
"Muốn test độ bền prompt injection thực tế cho app của mình thì làm thế nào?","Xây bộ test từ ba nguồn: catalog công khai như PromptBench và Giskard, tự sinh theo threat model của app, và tấn công địa phương hóa bằng tiếng Việt. Chạy tự động qua CI mỗi khi đổi prompt, model hay pipeline. Đo tỷ lệ thành công và độ trễ phản hồi. Quan trọng nhất: giữ dữ liệu test tách khỏi dữ liệu huấn luyện model để không tự lừa mình."
"OWASP LLM Top 10 có liên quan gì tới prompt injection, nên đọc phần nào trước?","LLM01 Prompt Injection đứng đầu và là gốc của nhiều mục khác: LLM02 rò rỉ dữ liệu nhạy cảm, LLM06 hành động không mong muốn do tool, LLM08 plugin không an toàn. Cách đọc: nắm LLM01 trước vì sửa injection giảm được rủi ro dây chuyền. Mỗi mục đều có vector, ví dụ và phòng thủ để áp dụng thẳng vào thiết kế."
"Khi red-team một app LLM tiếng Việt thì nên ưu tiên loại payload nào?","Ưu tiên payload tiếng Việt tự nhiên vì phần lớn filter và model an toàn được huấn luyện trên tiếng Anh: paraphrase kiểu Việt, câu song ngữ, thành ngữ, giọng văn chat. Kết hợp với kỹ thuật chung như multi-turn và encoding. Trong báo cáo, ghi rõ payload tiếng Việt nào qua được tầng nào để dev biết chỗ yếu và bổ sung dữ liệu tiếng Việt vào phòng thủ."
