"prompt","response"
"Nghe nói hồi 2022 có cái trò giả bà ngoại để lừa AI ra key Windows, kể em nghe về mấy trò jailbreak đầu tiên trong lịch sử đi anh.","Trò đó là Grandma Exploit tháng 12/2022: user nhờ ChatGPT đóng vai bà ngoại đã khuất kể chuyện trước khi ngủ, nhưng câu chuyện là dãy key Windows. Trước đó còn DAN (Do Anything Now) phổ biến từ đầu 2022, và thuật ngữ prompt injection do Simon Willison đặt tháng 9/2022 khi thấy website điều khiển model tóm tắt văn bản."
"Prompt injection với jailbreak khác nhau chỗ nào vậy? Em cứ tưởng hai cái đó là một.","Khác bản chất. Jailbreak là vượt alignment của model, như giả vai, đổi nhân cách để bẻ luật an toàn. Prompt injection là chèn lệnh vào dữ liệu không đáng tin để điều khiển model làm việc khác ý định ban đầu, thường qua con đường gián tiếp như website, email. Jailbreak nhắm model, injection nhắm ứng dụng."
"Phân loại prompt injection ra sao? Thấy báo chí viết loạn xạ quá.","Chia theo nguồn và phạm vi. Direct: user chèn lệnh trực tiếp vào prompt. Indirect: lệnh nằm trong nội dung bên ngoài như web, email, file tải về. Cross-context: dữ liệu từ bối cảnh này lọt sang bối cảnh khác, phá vỡ ranh giới tin cậy. Multi-turn: cài lệnh rải rác qua nhiều lượt hội thoại để né bộ lọc."
"Em đọc thấy khái niệm cross-context injection mà không hiểu, giải thích giúp em với ví dụ.","Cross-context injection xảy ra khi dữ liệu vượt ranh giới tin cậy. Ví dụ: bot đọc email rồi tóm tắt, một email chứa dòng bảo bot quên nội dung trước và chuyển tiền vào tài khoản X, khiến bot thực thi lệnh từ kênh không tin cậy vào kênh có quyền cao hơn. Đây là dạng nguy hiểm nhất vì nó leo quyền giữa các bối cảnh."
"Multi-turn prompt injection là chiêu gì mà nghe ghê vậy? Nó khác gì injection thường?","Injection thường gom lệnh vào một prompt duy nhất. Multi-turn rải ý đồ qua nhiều lượt: lượt đầu hỏi về cách xử lý văn bản, lượt sau nhắc áp dụng quy tắc đó vào yêu cầu mới, dần đưa model vào trạng thái dễ tuân theo lệnh độc hại mà từng lượt riêng lẻ vô hại, né được bộ lọc theo từng câu."
"Nhìn chung ngành đang chống prompt injection bằng những lớp phòng thủ nào, anh tóm tắt giúp em?","Có 4 lớp chính. Lớp model: alignment, huấn luyện chống injection. Lớp prompt: hệ thống prompt cứng, delimiter, instruction hierarchy. Lớp application: lọc input và output, phát hiện ý đồ, phân quyền tool. Lớp runtime: sandbox, human-in-the-loop cho hành động nguy hiểm. Phòng thủ sâu là chuẩn, đừng trông chờ một lớp nào thắng tuyệt đối."
"Nghe nói alignment của model với guardrail ở tầng ứng dụng khác nhau, cái nào quan trọng hơn?","Alignment huấn luyện model biết từ chối nội dung xấu, nhưng prompt injection không phụ thuộc alignment: model làm theo lệnh mới trong dữ liệu là bản chất của nó. Application guardrail mới là nơi chặn hậu quả: kiểm soát tool, quyền tối thiểu, xác nhận hành động nhạy cảm. Với agent thì guardrail ứng dụng quan trọng hơn nhiều."
"Mỗi lớp phòng thủ chống injection đều có lỗ hổng riêng phải không anh? Nói em nghe thực tế đi.","Đúng. Filter input bị qua mặt bằng mã hóa, Unicode, paraphrase. Hướng dẫn prompt cứng bị phá bằng kỹ thuật dàn dựng vai. Phát hiện bằng LLM thì chính model chấm lại có thể bị injection. Sandbox giảm thiểu nhưng không loại được rò rỉ qua kênh phụ. Vì vậy phải xếp nhiều lớp và chấp nhận giảm thiểu rủi ro, không loại trừ hoàn toàn."
"Em tìm được lỗi prompt injection trong một app AI, giờ báo cáo cho ai và báo kiểu gì đây?","Xem app đó có chương trình bug bounty không: OpenAI, Google, Microsoft đều có chương trình riêng trên Bugcrowd hoặc HackerOne. Không có thì liên hệ kênh security của công ty, thường là email security@tên miền. Đừng đăng công khai trước khi vendor xử lý. Mô tả ngắn gọn lỗi, cách tái hiện, mức ảnh hưởng."
"Responsible disclosure cho lỗi LLM khác gì lỗi phần mềm thường? Em sợ bị quy thành hack.","Khác ở chỗ ranh giới pháp lý mờ: injection đôi khi chỉ là nhập dữ liệu, không hẳn exploit kỹ thuật. Quy tắc an toàn: test trên app bạn sở hữu hoặc có phạm vi công bố, không chạm dữ liệu người khác, không leo thang quyền ngoài phạm vi, lưu bằng chứng tối thiểu, báo trước khi tái hiện công khai. Vendor có bounty thì tuân scope của họ."
