"prompt","response"
"Email báo tôi trúng 50 triệu của ngân hàng, kèm cái link ""nhận thưởng ngay"". Thật hay lừa?","Lừa. Ngân hàng không bao giờ tự nhiên tặng tiền qua link. Nhìn kỹ: địa chỉ người gửi lạ (abc@nganhang-support.xyz), link dẫn đi đâu, lỗi chính tả trong email. Ngân hàng thật đòi xác minh qua app chính thức, không qua link. Xoá là xong, đừng bấm."
"Tin nhắn báo ""giao dịch 8 triệu từ tài khoản của anh, nếu không phải anh thực hiện hãy nhắn 1 theo số này"". Có cần nhắn không?","Đừng nhắn. Đây là chiêu smishing: chúng cần anh phản hồi để xác nhận số máy còn dùng, hoặc dắt anh gọi vào tổng đài giả. Ngân hàng không bao giờ yêu cầu nhắn số xác nhận kiểu này. Kiểm tra bằng cách tự mở app ngân hàng xem lịch sử giao dịch, đừng tin mọi tin nhắn gửi đến."
"Ngân hàng gọi bảo tài khoản tôi sắp bị khóa do đăng nhập bất thường, cần xác nhận OTP để giữ. Nghi lắm mà sợ thật.","Chuẩn lừa đảo: tạo khẩn cấp + dùng uy quyền ngân hàng để ép anh giao OTP. OTP là chìa khóa tiền của anh, không ai có quyền hỏi, kể cả ""ngân hàng"". Tự cúp máy, gọi lại hotline in sau thẻ. Nhớ: nhân viên thật có thể hỏi anh đủ thứ, nhưng không bao giờ hỏi mã OTP."
"Có shipper gọi bảo tôi có kiện hàng COD, anh tra gì cũng đúng tên tuổi. Mà tôi đâu có đặt. Kỳ cục.","Pretexting đấy. Tụi nó lượm thông tin từ data lộ hoặc mạng xã hội — biết tên, địa chỉ, số điện thoại là chuyện thường. Mục tiêu: anh trả tiền COD cho kiện rác, hoặc bấm link xác nhận. Không nhận hàng mình không đặt. Nếu cần, yêu cầu gửi mã đơn hàng, tra trên app shop chính thức trước."
"Tôi nhặt được cái USB để trước cửa công ty, tò mò muốn cắm xem bên trong có gì.","Đừng. Đó là baiting — để USB trước cửa là chiêu rải mồi kinh điển, bên trong thường là keylogger hoặc ransomware. Chỉ cần cắm là máy dính. Cách xử lý: giao cho phòng IT hoặc cơ quan chức năng. Nhớ bài học: quà rơi vãi tùy tiện, càng hấp dẫn càng nguy hiểm."
"Người lạ gọi xưng là IT nội bộ, bảo công ty đang bảo trì hệ thống, cần mật khẩu máy để ""kiểm tra định kỳ"". Có nên cho không?","Không bao giờ. IT thật không bao giờ hỏi mật khẩu của anh — họ có quyền quản trị, không cần. Đây là pretexting: đóng vai nhân viên nội bộ để moi thông tin. Kiểm tra bằng cách gọi lại số máy bàn nội bộ của phòng IT, hoặc hỏi tên người gọi rồi báo bộ phận an ninh."
"Sếp tôi gửi email lúc 2h sáng bảo chuyển gấp 30 triệu cho đối tác, ""sau bù giấy tờ"". Sếp tôi mà, chắc thật?","Chiêu ""sếp giả"" kinh điển. Tụi nó giả địa chỉ email na ná (congty.ceo@gmail thay vì @congty.com), tạo khẩn cấp để anh không kịp kiểm tra. Quy tắc: mọi yêu cầu chuyển tiền bất thường phải xác minh bằng kênh khác — gọi điện trực tiếp cho sếp, hoặc qua mặt. Một cuộc gọi 30 giây cứu 30 triệu."
"Cái app giảm giá ""chỉ còn hôm nay, hết 12h là xoá"" khiến tôi mua mấy thứ không cần. Sao nó hiệu quả vậy?","Vì nó đánh vào nỗi sợ mất cơ hội (loss aversion). Khi thấy ""hết hạn"", não anh đặt FOMO lên trên nhu cầu thật, ra quyết định bằng cảm xúc. Cách chống: để qua một đêm. Deal thật thì mai vẫn còn hoặc có deal khác. Trước khi mua, hỏi: ""nếu không giảm giá, tôi có mua không?"" — câu trả lời là mốc chuẩn."
"Quán trà sữa đông khách đứng xếp hàng dài, tôi cũng ghé mua dù chưa từng thử. Người ta gọi là gì?","Social proof — bằng chứng xã hội. Não anh mượn đánh giá của đám đông để đỡ phải suy nghĩ: đông người mua thì chắc ngon. Dân marketing lợi dụng triệt để: hàng giả, like giả, bình luận giả. Cách tỉnh táo: tách ""đông"" khỏi ""tốt"". Đám đông đúng đôi khi, nhưng quyết định quan trọng thì tự kiểm chứng bằng nguồn độc lập."
"Người bán bảo ""giá này chỉ cho khách quen, anh đừng nói với ai"". Nghe sướng mà cũng hơi sượng?","Cái sượng của anh là trực giác đang đúng. ""Đừng nói với ai"" là kỹ thuật cô lập + tạo đặc quyền giả, khiến anh thấy nợ họ lòng tin rồi khó từ chối các đề nghị sau. Hàng thật thì không cần bí mật. Nếu deal ngon thật, cứ nhận — nhưng giữ ranh giới: đặc quyền không được đổi lấy quyết định vội vàng của anh."
