prompt,response,domain
"Excel tính công thức chậm khi có hàng chục nghìn dòng, làm sao cho nhanh?","Tránh dùng công thức mảng kiểu toàn cột như A:A, thay bằng vùng cụ thể A1:A10000. Chuyển sang bảng tính thông minh Table để truy vấn hiệu quả hơn. Tắt tính toán tự động khi nhập nhiều dữ liệu rồi bật lại. Hạn chế hàm VOLATILE như NOW, RANDOM kẻo tính lại liên tục. Nếu dữ liệu rất lớn, cân nhắc chuyển sang Power Query hoặc dùng database thay vì nhồi hết vào Excel.",tech
Làm sao gộp nhiều file PDF thành một file?,"Dùng công cụ online uy tín chỉ khi file không nhạy cảm, vì dữ liệu đi qua máy chủ bên thứ ba. Với file nội bộ, dùng phần mềm như Adobe Acrobat hoặc tiện ích miễn phí PDFsam, hoặc gộp bằng lệnh trong Linux. Thứ tự file được gộp theo thứ tự bạn chọn, kiểm tra lại sau khi gộp. Nếu nhiều file lặp lại thường xuyên, viết script Python bằng thư viện PyPDF2 để tự động hóa.",tech
Cách xóa file rác và tăng dung lượng ổ C trên Windows?,"Chạy Disk Cleanup chọn các mục như Windows Update Cleanup, Temporary Files để xóa an toàn. Dọn thùng rác và ổ Downloads thường chiếm nhiều. Kiểm tra dung lượng của từng thư mục bằng TreeSize để biết thứ gì to nhất. Di chuyển thư mục Documents, Desktop của người dùng sang ổ D qua vị trí chuẩn của Windows. Không xóa tùy tiện file trong Program Files kẻo hỏng ứng dụng.",tech
Phần mềm kế toán online hay phần mềm cài đặt nên chọn loại nào?,"Kế toán online như MISA AMIS phù hợp doanh nghiệp nhỏ vì không cần lo backup, truy cập nhiều nơi, tự cập nhật theo chính sách thuế. Phần mềm cài đặt như MISA SME, Fast phù hợp khi mạng kém, dữ liệu nhạy cảm muốn giữ nội bộ. Online đòi hỏi internet ổn định và trả phí thuê bao. Chọn theo quy mô, ngân sách và yêu cầu bảo mật dữ liệu của công ty bạn.",tech
Mẹo sử dụng phím tắt giúp làm việc nhanh hơn trên Windows?,"Win + D về màn hình nền, Win + E mở File Explorer, Alt + Tab chuyển cửa sổ, Win + L khóa máy ngay. Ctrl + Shift + Esc mở Task Manager trực tiếp thay vì phải qua menu. Win + Mũi tên sắp xếp cửa sổ hai bên để so sánh tài liệu. Học nhóm phím này giảm đáng kể thời gian thao tác chuột hàng ngày, vài tuần là thuần thục.",tech
Cách tạo backup iPhone hoặc Android trước khi thay máy?,"iPhone dùng iCloud hoặc iTunes/Finder để sao lưu đầy đủ, bật sao lưu trước khi đổi máy vài giờ. Android sao lưu qua Google One, bật đồng bộ danh bạ, ảnh, tin nhắn. Kiểm tra ảnh đã đồng bộ hết chưa vì thường mất nhất là ảnh khi không đủ dung lượng cloud. Sau khi khôi phục trên máy mới, đăng nhập lại các app ngân hàng và xác thực lại. Xóa dữ liệu máy cũ sau khi đã xác nhận đầy đủ.",tech
Có cách nào khôi phục file đã xóa trên ổ cứng không?,"Dừng sử dụng ổ ngay vì dữ liệu ghi mới có thể đè lên file đã xóa. Nếu xóa từ thùng rác, dùng phần mềm như Recuva, TestDisk, PhotoRec quét ổ để tìm file. Tỷ lệ thành công cao nhất khi xóa trên ổ cứng HDD và sớm; với SSD, TRIM thường xóa vĩnh viễn nhanh. Phòng bệnh tốt hơn: sao lưu định kỳ và kích hoạt lịch sử file của Windows.",tech
Nên dùng Google Sheets hay Excel cho công việc văn phòng?,"Google Sheets miễn phí, chia sẻ trực tuyến và nhiều người cùng chỉnh sửa theo thời gian thực, phù hợp làm việc nhóm. Excel mạnh hơn với dữ liệu lớn, macro VBA, biểu đồ nâng cao và chạy offline. Nếu công ty quen hệ sinh thái Microsoft, dùng Excel; nếu làm việc từ xa nhiều người, Google Sheets tiện hơn. Cả hai đều đọc được file của nhau nên có thể kết hợp linh hoạt.",tech
Làm sao tạo mật khẩu chống hack mà không cần nhớ quá nhiều?,"Dùng một cụm bí mật dài như tên bài hát + năm + ký tự đặc biệt, chẳng hạn chuỗi 16 ký tự từ một câu bạn thuộc lòng, đổi vài chữ thành số. Bật trình quản lý mật khẩu như Bitwarden để tự sinh và lưu, chỉ cần nhớ một mật khẩu chính. Bật 2FA cho các tài khoản quan trọng. Không dùng lại mật khẩu giữa các trang, vì một chỗ lộ là mất cả loạt.",tech
Màn hình máy tính nên chọn tần số quét 60Hz hay 144Hz?,"Nếu chủ yếu làm văn phòng, lập trình, xem phim thì 60Hz đủ tốt và rẻ hơn. 144Hz hiển thị chuyển động mượt hơn hẳn, cần thiết cho game bắn súng, eSports hoặc lướt web nhiều. Lưu ý 144Hz chỉ phát huy khi máy chạy được số khung hình tương ứng. Với người vừa làm vừa chơi, màn hình 100Hz là điểm cân bằng tốt giữa giá và trải nghiệm.",tech
