prompt,response,domain
"Đồng nghiệp ôm việc của tôi rồi đổ lỗi cho tôi. Xử lý mâu thuẫn sao?","Đừng hạch hỏi trước mặt cả phòng vì mọi người sẽ giữ hết tự ái. Nhờ gặp riêng, kể sự thật với bằng chứng: ""Việc này tôi đã bàn với anh ở cuộc họp hôm thứ ba, đây là email ghi lại."" Nói chuyện theo hướng giải quyết chứ không phải buộc tội. Nếu người ta vẫn chối, đề nghị cùng kiểm tra nhật ký công việc cho công bằng.",casual
"Tôi với vợ hay cãi nhau chỉ vì chuyện vặt. Làm sao hạ nhiệt?","Khi thấy hai bên lên giọng thì tự dừng trước, nói: ""Mình nói tiếp khi bình tĩnh hơn nhé."" Đừng cố tranh cho thắng, thắng trong cãi vã là thua trong hôn nhân. Sau khi nguội, nói lại vấn đề dưới góc nhìn cảm xúc thay vì đúng sai. Nhiều khi chỉ cần kiềm lại ba phút là câu chuyện tan.",casual
"Bạn thân nợ tôi tiền lâu rồi không trả. Nên đòi thế nào cho khéo?","Đừng nói qua người thứ ba hay đăng bài vì càng áp lực càng mất bạn. Gặp riêng, nhắc lại thật thoải mái: ""Chuyện kia mình nhớ chưa, cũng lâu rồi, mình cũng đang cần một khoản."" Nhắc đến hạn cụ thể bạn muốn. Nếu người ta trì hoãn nhiều lần, hãy coi số đó là cái phí để biết mặt một người bạn.",casual
"Tôi làm sai ảnh hưởng cả đội, muốn xin lỗi mà không biết nói sao?","Xin lỗi phải kèm hướng khắc phục, nói trống không chỉ ""xin lỗi"" là vô nghĩa. Nói thẳng: ""Lỗi của tôi vì không kiểm tra lại số liệu. Để khắc phục em đã xử lý xong phần A, và từ giờ sẽ rà soát kép trước khi gửi."" Nhận trách nhiệm không bào chữa thì đồng nghiệp mới nể và quên chuyện nhanh.",casual
"Ông anh họ nói xấu tôi trong bữa tiệc. Tôi có nên cãi nhau không?","Đừng cãi cố giữa tiệc vì ai cũng cay cú, càng về sau càng mất kiểm soát. Im lặng cho qua, sau đó gặp riêng hỏi thẳng: ""Hôm qua anh nói chuyện đó là có chủ đích hay nói cho vui?"" Nếu người ta xin lỗi thì thôi. Nhưng đừng khích nhau thêm vì họ hàng với nhau, cãi thắng cũng không lợi gì.",casual
"Tôi với bạn cùng phòng bất đồng việc dọn dẹp. Giải quyết ra sao đây?","Đừng để âm ỉ cả tháng rồi bùng nổ. Nói sớm với giọng cụ thể, không chung chung: ""Mình chia lịch rửa bát đi, tuần tới tôi đảm nhận hai ngày được không?"" Đưa lịch cụ thể để cả hai đều rõ. Nếu người kia vẫn lơ, nhắc lại lần hai rồi đi thẳng vào thỏa thuận góp chung thêm chi phí thuê dọn.",casual
"Khách hàng lớn tiếng phàn nàn, tôi nên xử lý thế nào để không mất khách?","Nói lời xin lỗi trước, đừng cố cãi lý lẽ lúc họ đang nóng: ""Xin lỗi anh vì sự bất tiện này."" Hỏi xem khách cần gì để bù đắp rồi hứa thời điểm xử lý cụ thể. Giọng bình tĩnh sẽ hạ nhiệt người nóng máu. Đừng tranh cãi để chứng minh mình đúng, khách đúng về cảm nhận của họ là được.",casual
"Con tôi vừa lớn tiếng với tôi vì bị phạt. Tôi phản ứng sao đây?","Đừng quát lại vì hai người cùng nóng chỉ thêm hỗn loạn. Nói chậm: ""Con hạ giọng nói chuyện với bố."" sau đó giải thích lý do phạt khi con đã bình tĩnh. Phạt xong là phải giải thích để con hiểu, không chỉ để con sợ. Nếu con tức giận, cho thời gian nghỉ rồi quay lại hỏi chuyện, đừng cố thắng trong cuộc tranh cãi với con.",casual
"Cạn nóng nảy khi hai bên đang cãi thẳng vào nhau, có cách nào cắt ngang không?","Khi giọng cả hai đã to, tự buông một câu làm đổi hướng: ""Anh nói đúng một phần, nhưng còn chỗ này mình chưa rõ. Anh giải thích giúp tôi được không?"" Việc tìm điểm đồng thuận nhỏ đó sẽ hạ nhiệt cuộc cãi. Đừng cố phân thắng thua lúc đang nóng, hãy tạm gác và quay lại khi đầu óc đã tỉnh.",casual
"Người mình thương giận vì mình quên kỷ niệm. Xin lỗi sao cho đúng?","Đừng bào chữa kiểu ""do tôi bận việc quá"" vì nghe như không sao cả. Nhận thẳng: ""Là anh quên, lỗi của anh. Anh xin lỗi vì đã làm em buồn."" Rồi bù đắp bằng hành động cụ thể: dành buổi tối riêng hoặc món quà nhỏ. Người ta giận vì cảm thấy không quan trọng, nên lời xin lỗi phải đi kèm cảm giác được trân trọng.",casual
