prompt,response,domain
List comprehension trong Python là gì và khi nào nên dùng?,"List comprehension là cách viết gọn vòng lặp để tạo danh sách mới trong một dòng, ví dụ [x*x for x in range(5)] cho ra [0, 1, 4, 9, 16]. Dùng khi biến đổi hoặc lọc phần tử theo quy tắc đơn giản, giúp code ngắn và dễ đọc. Nếu logic phức tạp nhiều vòng lặp thì hãy viết vòng for thông thường cho rõ ràng.",tech
"Phân biệt Docker và máy ảo truyền thống, nên dùng cái nào?","Máy ảo chạy cả hệ điều hành riêng trên phần cứng ảo hóa nên nặng và khởi động chậm. Docker dùng chung kernel của máy chủ, chỉ đóng gói ứng dụng và thư viện cần thiết nên nhẹ, khởi động nhanh. Dùng Docker để chạy nhiều dịch vụ web, microservice; dùng máy ảo khi cần tách biệt hệ điều hành hoặc cô lập bảo mật chặt.",tech
React và Vue nên chọn framework nào cho dự án web nhỏ?,"Cả hai đều mạnh, chọn theo đội ngũ và yêu cầu. React phổ biến hơn, hệ sinh thái lớn, dễ tuyển nhân sự, phù hợp dự án cần mở rộng lâu dài. Vue có cú pháp gần HTML hơn, học dễ và nhẹ, rất hợp dự án nhỏ muốn triển khai nhanh. Nếu đội mới bắt đầu chưa quen, Vue dễ tiếp thu; nếu muốn cơ hội việc làm và cộng đồng lớn thì React.",tech
Sao máy mình mới khởi động mở ít app mà RAM đã gần đầy?,"Điều này bình thường vì Windows tự cache dữ liệu vào RAM để tăng tốc, RAM trống không có nghĩa là tốt. Mở Task Manager xem cột Memory ở tab Performance để kiểm tra tổng dung lượng thực dùng. Nếu mở ít app mà RAM liên tục trên 90% kèm máy chậm, khả năng do phần mềm tự khởi động hoặc cache rò rỉ, thử tắt bớt ứng dụng khởi động cùng Windows.",tech
Cách chống tấn công brute force vào form đăng nhập website như thế nào?,"Hạn chế số lần nhập sai theo thời gian, ví dụ 5 lần sai thì khóa 15 phút, và thêm captcha sau vài lần thất bại. Bắt buộc mật khẩu mạnh và dùng thư viện băm mật khẩu chuẩn như bcrypt hoặc argon2. Ngoài ra thêm xác thực hai lớp và theo dõi log đăng nhập để phát hiện IP tấn công lặp lại, chặn tự động.",tech
"LLM là gì, vì sao ChatGPT trả lời được tiếng Việt tự nhiên?","LLM viết tắt Large Language Model, là mô hình học trên lượng văn bản khổng lồ để dự đoán từ tiếp theo, từ đó sinh ra câu hoàn chỉnh. Model được huấn luyện trên nhiều ngôn ngữ, trong đó có tiếng Việt, nên nắm được ngữ pháp và ngữ nghĩa. Khi bạn hỏi, mô hình dựa vào ngữ cảnh để sinh câu trả lời khớp thay vì tra cứu câu có sẵn.",tech
Nguyên tắc backup 3-2-1 nghĩa là gì?,"Nguyên tắc 3-2-1 khuyên giữ 3 bản sao dữ liệu, lưu trên 2 loại phương tiện khác nhau, và 1 bản đặt ở nơi khác với máy chính. Ví dụ bản gốc trên máy, bản sao thứ hai trên ổ cứng gắn ngoài, bản thứ ba trên dịch vụ đám mây hoặc nhà khác. Nhờ vậy nếu mất máy, mất ổ cứng hoặc cháy nhà vẫn còn ít nhất một bản an toàn.",tech
Thread và process khác nhau thế nào trong lập trình?,"Process là tiến trình có bộ nhớ riêng biệt hoàn toàn, chạy độc lập, nên crash process này không ảnh hưởng process kia. Thread là luồng bên trong một process, dùng chung bộ nhớ nên nhẹ và giao tiếp nhanh, nhưng cần đồng bộ cẩn thận để tránh xung đột dữ liệu. Dùng thread cho tác vụ song song nhẹ trong cùng ứng dụng, dùng process khi cần cách ly mạnh.",tech
"Nên học kiểm thử phần mềm, nói rõ unit test và integration test khác gì?","Unit test kiểm tra từng hàm hoặc từng module nhỏ riêng lẻ, chạy nhanh và cô lập. Integration test kiểm tra các module phối hợp với nhau, ví dụ hàm ghi dữ liệu có đúng khi kết nối database thật. Thực tế viết cả hai: unit test bao phủ logic từng phần, integration test đảm bảo chúng làm việc cùng nhau đúng, như kim tự tháp với nhiều unit test ở đáy.",tech
"Giải thích IPv4 và IPv6, tại sao cần chuyển sang IPv6?","IPv4 dùng 32 bit tạo ra khoảng 4,3 tỷ địa chỉ, đã gần cạn kiệt do số thiết bị kết nối internet tăng rất nhanh. IPv6 dùng 128 bit nên có lượng địa chỉ gần như vô hạn, thêm cải tiến bảo mật và định tuyến. Việc chuyển sang IPv6 giúp mỗi thiết bị có địa chỉ riêng, giảm dùng NAT và chuẩn bị cho internet vạn vật phát triển.",tech
