prompt,response,domain
RAM 8GB có đủ cho lập trình không?,"Với lập trình web nhẹ, Python, viết script thì 8GB tạm đủ nếu bạn không mở quá nhiều ứng dụng cùng lúc. Với VS Code, trình duyệt nhiều tab, Docker và chạy database song song, 16GB thoải mái hơn hẳn. Nếu làm việc với Android Studio, máy ảo, video hay dữ liệu lớn, nên 32GB. Nguyên tắc: mở Task Manager xem mức RAM sử dụng thực tế trong ngày làm việc để quyết định.",tech
SSD NVMe và SATA khác nhau thế nào?,"NVMe kết nối qua khe M.2 sử dụng PCIe, tốc độ đọc ghi vài nghìn MB/s, trong khi SATA giới hạn khoảng 550 MB/s. Với nhu cầu thường ngày như khởi động Windows, mở phần mềm, sự khác biệt dễ nhận thấy. NVMe đắt hơn nhưng đáng giá cho máy chính và công việc xử lý file lớn. Kiểm tra bo mạch chủ của bạn có hỗ trợ khe M.2 NVMe trước khi mua.",tech
Tại sao máy tính của tôi chậm dù mới cài Windows?,"Nguyên nhân thường gặp: thiếu driver chính xác khiến phần cứng chạy chưa tối ưu, nhiều phần mềm khởi động cùng lúc, chưa bật chế độ hiệu năng trong nguồn điện. Kiểm tra Driver trong Device Manager xem có dấu chấm vàng không, tắt ứng dụng khởi động không cần thiết trong Task Manager. Cập nhật Windows và driver mới nhất từ trang hãng. Nếu vẫn chậm, kiểm tra nhiệt độ CPU và ổ cứng có bị lỗi.",tech
Làm sao kiểm tra ổ cứng sắp hỏng trước khi mất dữ liệu?,"Dùng công cụ SMART: trên Windows chạy `wmic diskdrive get status` hoặc dùng CrystalDiskInfo để xem trạng thái sức khỏe ổ đĩa. Chú ý các cảnh báo Reallocated Sectors, Pending Sectors. Trên Linux dùng `smartctl -a /dev/sda`. Nếu ổ có cảnh báo hoặc nghe tiếng lạ, sao lưu dữ liệu ngay và thay ổ mới. Luôn duy trì backup định kỳ để không phụ thuộc vào dự đoán.",tech
Làm sao giảm dung lượng file PDF trước khi gửi qua email?,"Dùng trình duyệt hoặc công cụ trực tuyến nén PDF, hoặc trên Windows chọn in ra PDF với cài đặt chất lượng thấp hơn. Adobe Acrobat có tính năng Optimize. Nếu PDF toàn ảnh scan, nén ảnh hoặc chuyển sang đen trắng giảm dung lượng đáng kể. Với file nhiều trang, cân nhắc chia nhỏ hoặc chuyển phần văn bản sang định dạng khác. Kiểm tra dung lượng sau khi nén trước khi gửi.",tech
"Tôi muốn chuyển dữ liệu từ MySQL sang PostgreSQL, cần lưu ý gì?","Khác biệt chính về kiểu dữ liệu, cú pháp và tự động tăng khóa. Dùng công cụ pgloader để chuyển tự động, hoặc xuất dữ liệu thành SQL và chỉnh sửa cho tương thích. Chú ý: AUTO_INCREMENT thành SERIAL hoặc GENERATED, DATETIME thành TIMESTAMP, cách escape chuỗi. Kiểm tra kiểu dữ liệu và index sau khi chuyển, chạy test trên dữ liệu thật trước khi cắt sang hệ thống mới.",tech
Tôi nên sao lưu dữ liệu công việc như thế nào cho an toàn?,"Áp dụng quy tắc 3-2-1: giữ 3 bản sao, trên 2 loại thiết bị khác nhau, 1 bản đặt ngoài vị trí hiện tại. Ví dụ bản làm việc trên máy, bản sao trên ổ cứng ngoài, và bản trên đám mây. Tự động sao lưu theo lịch thay vì nhớ thủ công. Kiểm tra phục hồi định kỳ vì bản sao hỏng cũng vô dụng. Với dữ liệu nhạy cảm, mã hóa bản sao lưu.",tech
Làm sao theo dõi lượng dữ liệu sử dụng trên máy tính Windows?,"Vào Settings, Network & Internet, Data usage, chọn loại kết nối để xem chi tiết theo ứng dụng trong 30 ngày. Nếu muốn giới hạn, bật Set a data limit và đặt mức phù hợp để Windows cảnh báo khi sắp vượt. Kiểm tra các ứng dụng chạy nền ngốn mạng như update tự động, đồng bộ cloud, và tắt nếu không cần thiết khi dùng dữ liệu di động.",tech
"Tôi quên mật khẩu đăng nhập máy tính Windows, có cách nào lấy lại không?","Nếu là tài khoản Microsoft, vào trang đặt lại mật khẩu dùng điện thoại hoặc email dự phòng để lấy lại, rồi đăng nhập. Nếu tài khoản local, dùng câu hỏi bảo mật đã đặt hoặc đĩa reset. Các phần mềm hack mật khẩu ngoài đó thường vi phạm và dễ dính mã độc, đừng dùng. Khi lấy lại được, đổi sang tài khoản Microsoft hoặc bật Windows Hello cho tiện.",tech
Làm sao khóa máy tính tự động khi rời bàn làm việc?,"Trên Windows bật Dynamic Lock: Settings, Accounts, Sign-in options, Dynamic lock rồi tick Allow Windows to lock automatically. Khi điện thoại qua Bluetooth rời xa máy, Windows tự khóa sau khoảng 30 giây. Đồng thời giảm thời gian tự khóa trong Screen saver. Có thể dùng phím Windows + L để khóa tay khi cần. Kết hợp bật Windows Hello để đăng nhập lại nhanh bằng vân tay hoặc khuôn mặt.",tech
