prompt,response,domain
Làm thế nào để tạo một API với FastAPI trong Python?,"Bạn khởi tạo bằng pip install fastapi uvicorn, sau đó viết app = FastAPI(). Mỗi endpoint dùng decorator @app.get(""/""). Cuối cùng chạy uvicorn main:app --reload để mở server tại localhost:8000 và kiểm tra bằng trình duyệt.",tech
Runtime error và compile error khác nhau như thế nào?,"Compile error xảy ra khi trình biên dịch bắt được lỗi cú pháp trước khi chạy, còn runtime error chỉ xuất hiện khi chương trình đang chạy, ví dụ chia cho 0 hay truy cập phần tử ngoài mảng. Compile error dễ sửa vì có thông báo rõ ràng ngay lúc biên dịch.",tech
Vì sao nên dùng Docker thay vì cài đặt môi trường trực tiếp?,"Docker đóng gói toàn bộ môi trường vào image, giúp bạn chạy ứng dụng giống hệt trên máy của đồng nghiệp hay máy chủ sản xuất. Nhờ vậy tránh được tình trạng chạy ổn định trên máy mình nhưng lỗi trên máy khác do khác phiên bản thư viện.",tech
Kiểm thử TDD là gì và bắt đầu từ đâu?,"TDD nghĩa là viết test trước rồi mới viết code để test đó đi qua. Bạn bắt đầu bằng cách xác định một hành vi nhỏ, viết test fail, rồi viết code tối thiểu cho test pass, sau đó refactor. Cách này giúp code ít bug và dễ thay đổi về sau.",tech
Khi nào nên dùng độc lập với REST và khi nào nên dùng GraphQL?,"REST phù hợp khi API đơn giản, tài nguyên rõ ràng và bạn cần cache dễ dàng qua HTTP. GraphQL hợp lý khi client cần lấy đúng dữ liệu họ muốn hoặc có nhiều kiểu dữ liệu liên kết, tránh overfetch và tránh phải tạo nhiều endpoint riêng lẻ.",tech
Cách phòng tránh lỗ hổng SQL injection cơ bản?,"Nguyên tắc chính là không bao giờ ghép chuỗi dữ liệu người dùng trực tiếp vào câu lệnh SQL. Hãy dùng câu lệnh tham số hoá (parameterized query) hoặc ORM, và hạn chế quyền của tài khoản kết nối database để giảm thiểu thiệt hại nếu bị khai thác.",tech
Vì sao máy tính chậm dần theo thời gian dù phần cứng không đổi?,"Do tích tụ phần mềm khởi động cùng hệ thống, file rác, quá nhiều tab trình duyệt và các bản cập nhật nền. Bạn có thể kiểm tra phần Startup và Task Manager để tắt bớt tiến trình không cần thiết, thêm RAM hoặc chuyển hệ điều hành sang SSD nếu đang dùng ổ cứng cơ.",tech
Mạng LAN và WAN khác nhau ở điểm nào?,"LAN là mạng cục bộ trong phạm vi nhỏ như nhà, văn phòng, kết nối bằng cáp hoặc wifi với độ trễ thấp và tốc độ cao. WAN kết nối các mạng LAN xa nhau qua hạ tầng của nhà cung cấp dịch vụ, như internet, với độ trễ cao hơn và chi phí lớn hơn.",tech
Cách học lập trình hiệu quả cho người mới bắt đầu?,"Bạn nên chọn một ngôn ngữ phổ biến như Python, học cú pháp cơ bản rồi làm ngay các bài tập nhỏ. Đừng chỉ xem video, hãy tự viết code và đọc lỗi để hiểu nguyên nhân. Sau đó làm đồ án nhỏ như calculator hay quản lý danh bạ để tổng hợp kiến thức thực tế.",tech
Vì sao nên dùng version control kể cả khi làm việc một mình?,"Git giúp bạn lưu lại lịch sử thay đổi, quay lại phiên bản cũ khi làm hỏng và ghi lại lý do chỉnh sửa từng bước. Kể cả làm một mình, bạn vẫn có lợi khi thử nghiệm nhánh mới, sao lưu lên remote và giải quyết xung đột khi nhập code cũ.",tech
