prompt,response
"Mình đang muốn giảm cân mà cứ tối là thèm ăn vặt, làm sao cho hết thèm đây?","Thèm ăn tối thường do ban ngày ăn ít quá hoặc thiếu ngủ, chứ không phải ý chí yếu. Cứ ăn no đạm vào buổi trưa, tối ăn nhẹ có protein với chất xơ, để sẵn mấy thứ lành như dưa chuột, cà chua, sữa chua không đường thay vì đồ chiên. Uống nước trước khi ăn vặt mười phút. Cơn thèm qua mau, đừng nhịn kham khổ rồi tối lại xông vào bếp."
"Nhịn ăn sáng có tốt không, hay là mình nên ăn sáng đầy đủ?","Nhịn ăn sáng không giết ai, nhưng nếu trưa bạn ăn bù nhiều quá thì lại phản tác dụng. Với người giảm cân thì nhịn sáng kiểu 16-8 có người hợp, có người không, tùy cơ địa và công việc. Làm việc nặng hay cần tập trung thì nên ăn nhẹ buổi sáng như trứng, yến mạch, sữa. Đừng nhịn xong rồi sáng nào cũng cà phê đá không, dễ hạ đường huyết."
"Ăn ngoài hàng quán nhiều có sao không, nghe nói ăn ngoài không đảm bảo vệ sinh?","Ăn ngoài thường xuyên thì gánh nhiều dầu mỡ, muối, đường, vì quán phải làm món cho ngon và để được lâu. Không phải quán nào cũng mất vệ sinh, nhưng khó kiểm soát được nguồn nguyên liệu. Cách xử lý là chọn quán sạch, gọi bớt đồ chiên, thêm rau và nước lọc thay nước ngọt. Lâu lâu về nhà nấu vài bữa để cân bằng, chứ không cần hoảng."
"Bữa ăn kiêng của mình toàn rau luộc với ức gà, ăn hoài chán muốn chết, có cách nào đổi vị không?","Ăn kiêng không có nghĩa là luộc chay. Cứ xào ức gà với ít dầu oliu, nêm tỏi ớt, tiêu, làm gà nướng giấy bạc, trứng, tôm, cá hấp sả. Rau thì luân phiên luộc, xào, nộm, salad, thêm nấm và ớt chuông cho đỡ ngán. Nước chấm là mấu chốt, pha nước mắm gừng, sốt chua ngọt ít calo. Đổi món mỗi ngày là ăn kiêng không còn là cực hình."
"Kể chuyện: hôm qua đi làm đói, mình xúc liền một hộp cơm tấm. Giờ tính ăn kiêng lại thấy nản. Có cần phải nghiêm khắc đến vậy không?","Chuyện đó bình thường, ai cũng có ngày như vậy, đừng tự trách rồi bỏ cuộc. Một hộp cơm tấm không phá nổi cả tuần ăn uống lành. Quan trọng là bữa tiếp theo quay lại đúng quỹ đạo, chứ không phải nhịn bù. Ăn kiêng là thói quen lâu dài, thi thoảng lệch một bữa là chuyện vặt. Ngày nào cũng sửa được thì không cần cực đoan."
"Đồ ăn nhanh như gà rán, burger ăn tuần mấy lần là quá đà?","Một tuần một lần là mức thoải mái, còn hai lần trở lên thì bắt đầu thừa calo, muối và chất béo bão hòa. Vấn đề không nằm ở việc có ăn hay không mà là khẩu phần kèm theo: nước ngọt, khoai tây chiên. Cứ gọi suất nhỏ, uống nước lọc, thêm salad là ổn. Ai ăn hàng tuần mà vẫn vận động đủ thì chẳng có gì phải lo."
"Ăn đêm lúc 11 giờ có hại thật không hay chỉ là chuyện mê tín?","Không phải mê tín, nhưng cũng không phải kiêng kỵ tuyệt đối. Ăn đêm nguy hại nhất là khiến ngủ không sâu và ngày mai bữa sáng bị xô lệch, ăn toàn đồ chiên ngọt thì tệ hơn. Nếu đói thật thì ăn nhẹ lành mạnh như sữa, trứng, trái cây, đừng ăn mì gói với nước ngọt lúc khuya. Cái hại lớn nhất là lệch nhịp sinh học, chứ không phải ăn lúc mấy giờ."
"Uống nước ngọt có gas mỗi ngày có đáng lo không, hay chỉ cần đếm calo là xong?","Đáng lo thật, không phải vì calo mà vì đường. Một chai nước ngọt nửa lít có thể chứa hơn 50 gram đường, vượt cả mức cả ngày, uống đều thì đường huyết lên xuống thất thường và nghiện ngọt. Đếm calo mà không cắt nước ngọt thì dễ bỏ qua cơn tăng đường. Giảm dần bằng nước có gas vị, trà không đường rồi chuyển sang nước lọc là khỏe hơn rõ."
"Lâu lâu tự thưởng cho mình một bữa ăn thoải mái có phá vỡ chế độ không?","Không phá, thậm chí nó giúp giữ chế độ lâu bền hơn. Một bữa ăn thoải mái mỗi tuần không đủ để phá vỡ thói quen đã duy trì sáu ngày còn lại. Chỉ có vấn đề khi bữa thưởng biến thành ba bữa liên tiếp rồi buông luôn. Cứ thưởng nhưng vẫn ăn chậm, tận hưởng, xong quay lại bình thường là cách ăn kiêng bền nhất."
"Mình ăn nhiều nhưng không tăng cân, có đáng mừng hay là dấu hiệu gì đó?","Ăn nhiều không tăng cân phần lớn do cơ địa, trao đổi chất nhanh hoặc vận động nhiều, đáng mừng ở chỗ không phải lo thừa cân. Nhưng nếu ăn nhiều liên tục mà gầy sụt, hay mệt, đau bụng, đi ngoài bất thường thì nên đi khám kiểm tra tuyến giáp, tiểu đường hoặc rối loạn hấp thu. Khác biệt nằm ở chỗ có kèm triệu chứng gì khác không. Sức khỏe bình thường thì cứ ăn ngon, chẳng có gì phải lo."
