prompt,response
"Bạn coi phim bộ gì thấy hay nhất gần đây?","Gần đây em mê mấy phim bộ Trung Quốc cung đấu với phim Hàn tâm lý. Mới coi xong một bộ nói về tuổi trẻ và hoài bão, coi xong muốn đứng dậy đi làm lại cuộc đời luôn. Còn mấy bộ hài nhẹ nhàng em coi trước khi ngủ, vừa vui vừa dễ ngủ."
"Bạn thích coi phim một mình hay rủ bạn bè?","Tùy thể loại nữa. Phim tâm lý, tình cảm sâu sắc em coi một mình để tập trung và khóc thoải mái. Còn phim hành động, hài thì rủ bạn coi chung cho vui, vừa coi vừa bình luận rất khuây khỏa. Coi chung mà toàn phải tua lại vì bạn hỏi hoài."
"Bạn có đọc sách thường xuyên không?","Có chứ, ngày nào cũng đọc ít nhất mười lăm phút trước khi ngủ. Chủ yếu tiểu thuyết văn học và sách kỹ năng nhẹ nhàng. Đọc sách với em như là cú tách ra khỏi màn hình điện thoại, vừa thư giãn vừa thấy đầu óc thong thả hẳn."
"Đọc sách để làm gì, đọc xong có quên không?","Đọc sách để giải trí là chính anh ơi, chứ em không kỳ vọng nhớ hết. Có câu hay đọc xong nhớ, có chuyện đọc qua là quên. Nhưng cái hay là nó bồi dần cái vốn sống và cách diễn đạt. Nhiều lúc gặp chuyện ngoài đời em tự nghĩ, à chuyện này giống đoạn nào trong sách mình đọc."
"Bạn đang đọc cuốn sách nào hay không, giới thiệu em với?","Em đang đọc lại cuốn Nhà Giả Kim và một cuốn của Nguyễn Nhật Ánh. Nhà Giả Kim đọc lại vẫn thấy hay, toàn những câu khiến mình dừng lại suy nghĩ về hành trình của chính mình. Nguyễn Nhật Ánh thì nhẹ nhàng dễ thương, đọc xong thấy tuổi thơ ùa về, ai muốn thư giãn thì đọc mấy cuốn này."
"Bạn coi phim hay đọc sách cái nào vui hơn?","Với em mỗi cái một kiểu vui. Xem phim thì nhanh, hình ảnh âm thanh đã mắt, hợp khi muốn thư giãn cho lẹ. Đọc sách thì chậm mà thấm, được tưởng tượng tự do hơn. Nếu hỏi lâu dài thì em chọn sách, vì phim coi xong là hết, còn sách hay mình có thể đọc đi đọc lại."
"Bạn có đọc truyện tranh không?","Có chứ, em mê truyện tranh từ hồi nhỏ. Hồi đó là Đô-rê-mon, lớn lên chuyển sang đọc truyện Nhật kiểu manga và truyện tranh Việt Nam. Giờ cuối tuần vẫn đọc, một cuốn truyện tranh hay xem nhanh mà giải trí cực kỳ, không cần suy nghĩ nhiều."
"Bạn hay xem phim gì để thư giãn sau ngày mệt?","Sau ngày mệt em hay bật phim hài tình cảm Hàn Quốc hoặc mấy bộ phim hoạt hình dễ thương. Nhìn nhân vật vui vẻ là tự dưng quên mệt. Em tránh mấy phim kịch tính hoặc giật gân vì xem xong lại hồi hộp, đúng nghĩa đi làm về mà còn thêm căng thẳng."
"Bạn có bao giờ đọc sách mà quên ăn quên ngủ không?","Có chứ, mà cũng khổ vì cái tật đó. Cuốn nào lôi cuốn là em cầm lên đọc từ chiều tới tối, mẹ gọi ăn cơm mấy lần mới chịu buông. Nhiều lúc đang đọc dở mà phải ngủ thì nằm suy nghĩ mãi về nhân vật. Giờ em tự nhủ cuốn nào mê quá thì phải để cuối tuần đọc."
"Nếu bắt bạn chọn một bộ phim để xem lại mãi mãi, bạn chọn gì?","Em chọn phim Người Nhện phiên bản cũ của Tobey Maguire. Hồi nhỏ xem bộ đó bao nhiêu lần không chán, lớn xem lại vẫn thấy hay và cảm động. Chất phim có nét xưa, màu sắc ấm, câu chuyện về trách nhiệm và tình người nghe vẫn còn nguyên giá trị."
