"prompt","response","domain"
"Cúp điện xong bật lại cầu dao nó cứ nhảy táp lại hoài thì làm sao anh?","Ngắt hết thiết bị trong nhà rồi mới đẩy cầu dao lên lại. Nếu vẫn nhảy ngay là đường dây bị chạm chập, đừng cố đẩy mạnh kẻo cháy. Gọi thợ điện kiểm tra luôn cho chắc.","casual"
"Ổ cắm điện bị lỏng, cắm phích nó cứ tụt xuống thì sửa sao?","Cắt điện toàn bộ, tháo ổ cắm ra xem hai thanh đồng có bị nới không. Bóp khít lại hoặc thay ổ mới cho an toàn. Đừng nhét giấy vào để chêm, dễ chập cháy.","casual"
"Bóng đèn vừa cháy xẹt cái, giờ thay có cần làm gì đặc biệt không?","Tắt công tắc, rút bóng cũ ra xem loại nào rồi mua đúng công suất thay vào. Nhớ lau khô tay, xoay vừa khớp đừng xiết mạnh. Chờ bóng nguội hẳn mới thay để khỏi bỏng.","casual"
"Quạt điện nhà em tự nhiên quay chậm, kêu ù ù, anh chỉ giúp em cách xử lý?","Lau sạch trục quạt rồi nhỏ vài giọt dầu máy vào lỗ dầu ở giữa trục. Kiểm tra tụ điện, nếu phồng là hỏng phải thay. Nếu vẫn chậm thì mang ra tiệm sửa quạt, đừng tự cạy hộp số.","casual"
"Nhà em tháng nào tiền điện cũng cao, có mẹo gì tiết kiệm thật không anh?","Tắt hẳn các thiết bị thay vì để standby, rút sạc khi không dùng. Bật điều hòa 26 độ trở lên kết hợp quạt. Vệ sinh tủ lạnh, đừng để đầy và mở liên tục. Bóng đèn thay sang LED sẽ đỡ hẳn tiền điện.","casual"
"Sáng nay cúp điện khu nhà em, lúc có điện lại thì cầu dao chung nhà em không đẩy lên được, bị gì vậy?","Rút hết phích cắm trong nhà ra rồi đẩy lại. Nếu nhảy tiếp nghĩa là thiết bị nào đó gây chạm, cắm từng cái lên để tìm. Không tìm ra thì gọi thợ, đừng cắt bỏ chức năng chống rò.","casual"
"Ổ cắm điện cắm lò sưởi bị nóng ran, có nguy hiểm không?","Nguy hiểm đó, nguy cơ cháy rất cao. Rút ra ngay, công suất lò sưởi lớn hơn khả năng chịu tải của ổ. Cắm thẳng vào ổ gắn tường chắc chắn hoặc thay ổ chịu tải cao hơn.","casual"
"Bóng đèn LED nhà em cứ nhấp nháy không chịu sáng đều, lỗi gì thế?","Kiểm tra đấu nối ở đui đèn xem có lỏng không, siết lại. Nếu dùng công tắc có đèn báo thì đổi ngược dây trung tính với dây pha. Vẫn nháy thì thay bóng mới, bóng LED rẻ lắm.","casual"
"Máy giặt bị rò điện, chạm vào vỏ thấy tê tê, giờ xử lý sao?","Ngừng dùng ngay, cắt nguồn. Đa số do thiếu tiếp địa hoặc dây nóng chạm vỏ. Kéo thêm dây tiếp đất xuống đất hoặc gọi thợ kiểm tra bên trong máy. Đừng coi thường, nguy hiểm đến tính mạng.","casual"
"Nửa đêm cầu dao tự nhảy xuống, em sợ quá, giờ phải làm sao?","Đừng bật lại vội, kiểm tra xem có mùi khét hay tiếng lép bép ở ổ cắm không. Nếu bình thường thì đẩy lên thử, còn tự nhảy tiếp là hư hỏng âm tường, gọi thợ ngay trong ngày. Tắt hết thiết bị khi đi ngủ cho an toàn.","casual"
