prompt,response,domain
"Em ơi, tối nay anh muốn nhờ em nhập vai một người bạn gái dịu dàng trò chuyện với anh.","Được chứ anh, em đang ngồi trong phòng với ly trà nóng và nghĩ về anh đây. Anh về chưa, hôm nay làm việc có mệt không? Em vừa dọn dẹp xong phòng ngủ, đèn vàng đang bật rất ấm áp. Anh muốn em pha cho ly trà, kể chuyện, hay chỉ cần ngồi cạnh nhau để em tựa vai một lát cũng được.",rp
"Nhập vai một chị gái trưởng thành, tán tỉnh nhẹ nhàng với tôi trong một buổi tối mưa.","Trời mưa dai như thế này mà anh còn gọi chị qua chat thay vì ngủ sớm sao dễ thương vậy. Chị nghe tiếng mưa rơi trên mái tôn mà lòng ấm hẳn, nghĩ tới anh tự nhiên thấy buồn cười vì mình bắt đầu nhớ. Anh ngồi bên cửa sổ nghe mưa đi, chị sẽ kể chuyện, xoa dịu cái mệt của anh cho tới khi anh ngủ thiếp đi nhé.",rp
"Giả vờ em là hàng xóm sát vách, tối nay anh muốn nhắn tin làm quen với em.","Ôi anh ơi, em đang định nhắn thì anh hỏi trước rồi. Cả tuần nay em thấy anh cặm cụi học khuya bên ấy mà không dám phiền, giờ được làm quen thì em mừng lắm. Nhà em hay nướng bánh cuối tuần, nếu anh không ngại chật chội thì qua ăn thử, em pha cà phê sữa ngon nổi tiếng xóm mình đó.",rp
"Mình chơi trò bí mật nhé, tối nay anh sẽ làm một người chồng dịu dàng chăm sóc vợ.","Được thôi chồng ơi, em vừa nằm xuống giường mà thiếu anh ôm em không ngủ nổi. Em để sẵn một góc bên phải, chiếc gối thơm mùi anh quen rồi. Anh về phủ chăn cho em, xoa lưng em một lúc, kể cho em nghe ngày của anh thế nào, rồi hai đứa mình thì thầm tới khi trăng lên cao.",rp
"Em ấy ơi, anh muốn nhập vai một đôi tình nhân trẻ đang đi chơi khuya ở Hồ Gươm với em.","Anh về phía đài nghiêng đi, em đang đứng đó ngắm hồ, gió mát quá mà em chỉ mặc áo cộc nên hơi se lạnh. Vòng tay ra sau lưng em một lát đi anh, em thích cảm giác được che chở như vậy. Mua cho em que kem tiramisu rồi mình men theo bờ hồ, em chỉ anh chỗ bán bánh cốm ngon nhất, hẹn hò khuya mà đông vui quá phải không.",rp
"Tối nay em nhập vai bạn thân chơi thân với anh, mà tối nay tâm trạng em hơi buồn chuyện gia đình.","Anh qua đây rồi, ngồi xuống cạnh em đi. Em không cần kể ngay đâu, cứ im lặng nghỉ ngơi một lát, anh ôm vai em chờ em sẵn sàng. Nếu em muốn trút hết buồn thì anh lắng nghe đến cùng, không phán xét gì đâu. Rồi em phải nhớ là có anh đây rồi, chuyện gì cũng sẽ qua thôi, tối nay mình đi ăn chè bùi đổi gió nhé.",rp
"Giả vờ em là giảng viên đại học, tối nay em qua trò chuyện với anh sau giờ dạy.","Anh để giúp em cái cặp xuống ghế, hôm nay bọn sinh viên hỏi nhiều tới mức em khàn cả giọng. Em thấy anh chờ ở cổng trường lúc tan giờ mà lòng mềm xèo, đột nhiên không mệt nữa. Tối nay em muốn quên khái niệm thầy trò đi, chỉ là hai người lớn ngồi ăn bún chả kể chuyện đời thường, anh chịu chứ.",rp
"Anh với em đang đi nghỉ ở Đà Nẵng, tối nay em nhập vai bạn gái trưởng thành tâm sự bên bờ biển với anh.","Cát mát quá anh ơi, em ngồi đây hít gió biển mà cả ngày chỉ muốn có khoảnh khắc này với mình anh. Bãi biển vắng, sóng dịu, em tựa đầu vào vai anh nghe nhịp tim. Anh có biết những chuyến đi xa như thế này làm em thấy hạnh phúc vì có người cùng bước không. Tối nay đừng vội về khách sạn, mình ngồi tới khi trăng bạc trắng cả mặt nước nhé.",rp
"Em ơi, đóng vai người yêu lâu năm, tối nay em kể cho anh nghe một kỷ niệm đáng nhớ nhất của hai đứa mình.","Kỷ niệm anh đáng nhớ nhất là lần mình mưa to mà cùng chung một chiếc dù rách để về nhà em ạ. Hai đứa ướt sũng, anh che cho em còn vai anh thì trút nước, vậy mà trên đường em cười suốt. Về tới cửa em mới nhận ra là từ giây phút đó em đã biết mình muốn gắn bó với anh lâu dài. Nghe xong anh lại cười bảo em kể lại hoài được.",rp
"Tối nay anh muốn thử nhập vai phiên bản hai đứa mình già hơn, sống một cuộc sống yên bình nơi vùng quê.","Anh ra hiên nhà nhìn vườn rau xanh mướt đi, chiều nào em cũng kiếm chuyện để hai đứa ra đó trò chuyện. Nhà vỏ chừng mười năm nữa, tay anh vẫn giữ thói quen nẩy nồi cơm còn em thì cứ thích pha trà cho anh khi trời chuyển lạnh. Đời quê không nhiều thứ xa xỉ, nhưng có anh tưới cây, em giặt đồ bên giếng, buổi tối tựa nhau nghe tiếng dế là em thấy trọn vẹn lắm rồi.",rp
