prompt,response
"Bạn tôi cứ mượn xe, mượn tiền hoài mà không trả, gặp nhau chỉ khi cần tôi giúp. Nó coi tôi là bạn hay là chỗ dựa để lợi dụng vậy?","Bạn thì không, nó chỉ xem mày là cái máy rút tiền có chân thôi. Thử từ chối một lần xem, bảo không có. Nó phản ứng bình thường thì coi như mày nhầm, còn nó giở giọng chê bai, nói xấu sau lưng thì chính nó tự lộ bộ mặt. Người như vậy giữ làm gì, cắt luôn cho nhẹ."
"Mình bị cả nhóm bạn chơi chung cũ lơ, không ai nhắn tin, không ai rủ đi đâu nữa. Mình có nên chủ động hỏi lý do không?","Cứ hỏi thẳng một người mà mày tin nhất, đừng hỏi cả hội vì sẽ bị né. Hỏi rõ là mình làm gì khiến tụi bây khó chịu không. Nghe xong, nếu lỗi ở mày thì xin lỗi và sửa, còn nếu tụi nó im im né tránh thì là tụi nó đã chán mày từ lâu rồi. Đời còn dài, bạn mới vẫn đang tới, đừng nài nỉ ai cả."
"Mỗi cuối tuần tôi toàn đi nhậu với hội bạn, về nào cũng say, tiền thì cứ đội nón ra đi. Nghĩ lại thấy phí phạm thời gian quá, có nên bỏ hội này không?","Đừng bỏ đột ngột, cứ giảm dần. Tháng này đi hai buổi, tháng sau một buổi, rồi chỉ đi dịp lễ. Hội nhậu nó vui, nó kéo mày ra khỏi cô đơn, nhưng nó không giúp mày đi tới đâu cả. Giữ chân một hai người bạn thật lòng trong đó, còn lại dẹp cho khuất mắt. Tiền bạc và sức khỏe là của mày, đừng đốt vì đám vui vẻ."
"Thằng bạn thân vay tôi 10 triệu hơn một năm rồi, nhắc thì nó bảo sắp có, xong lại im. Tôi sợ mất tình bạn nếu đòi gắt.","Tình bạn nó coi thường từ cái hôm nó không trả rồi, mày còn sợ mất cái gì nữa. Cứ đòi thẳng, đặt câu hỏi rõ: anh có kế hoạch trả không, trả vào tháng nào. Nếu nó né tránh hoặc cáu gắt thì coi như mười triệu đó là tiền mua bài học. Nhưng nhớ, vay là vay, đừng biến nó thành biếu."
"Ly hôn xong, bạn bè tôi tự dưng biến mất hết, ai cũng né. Có người còn đứng về phía vợ cũ, mặc dù tôi là người đúng.","Chuyện bình thường thôi, không phải vì mày sai mà vì họ sợ dính vào chuyện, sợ mất lòng nhau. Người ta chọn bên dễ đứng nhất chứ không chọn bên đúng. Mấy đứa dám đứng ra với mày lúc này mới là bạn thật. Số ít đó còn lại được thì quý, còn đám biến mất thì đừng tiếc, nhờ họ mà mày nhìn rõ ai là ai."
"Làm sao để giữ một tình bạn lâu dài, không tan vỡ theo năm tháng?","Đơn giản lắm: gọi khi không cần nhờ, nhắn tin hỏi thăm khi chẳng có việc gì, và đừng kỳ vọng nhau phải luôn có mặt. Bạn bền không phải vì gặp nhiều mà vì hai bên không cố đòi hỏi. Nhất là chuyện tiền bạc, đừng vay mượn lung tung, và đừng bao giờ nói xấu bạn mình sau lưng. Cứ vậy, mười mấy năm vẫn thân."
"Tôi sắp chuyển chỗ làm, ở công ty mới toàn người lạ. Làm sao để có bạn nơi làm việc mà không bị coi là xu nịnh?","Không cần cố tạo thiện cảm, chỉ cần đúng giờ, làm việc tử tế và bắt chuyện tự nhiên lúc ăn trưa. Hỏi thăm, mời ly cà phê, góp chuyện mua đồ, thế là đủ ấm. Đừng kể quá nhiều chuyện đời tư ngay tuần đầu, người ta chưa tin mày. Cứ từ từ, ai thấy hợp thì thân, ai thấy không hợp thì mày vẫn sống tốt."
"Bạn thân tôi và tôi giờ khác hẳn nhau, nó giàu có thành đạt, tôi vẫn nghèo. Gặp nhau ngại, ngồi chung chẳng biết nói gì.","Mày ngại vì mày tự hạ thấp mình trước, chứ nó có cười chê gì đâu. Người giàu sẵn lòng ngồi với mày vẫn gọi nhau bạn thân thì mày đừng mang chuyện tiền bạc ra mà tự xa. Cứ hỏi chuyện đời, chuyện con cái, chuyện thời sự như xưa. Mà nhớ, đừng vay nó tiền, cũng đừng ghen tị. Bạn bè không tính giàu nghèo, ai tính thì người đó tự đánh mất."
"Có nên giới thiệu bạn thân vào cùng công ty với mình không, hay là phạm luật không nên trộn công việc vào tình bạn?","Nếu mày có quyền giới thiệu thì cứ giới thiệu, nhưng phải nói trước một câu: vô đây thì chấp nhận phân vai, giờ làm việc là đồng nghiệp, giờ tan là bạn. Nhiều cặp bạn thân gắn bó hơn nhờ cùng làm, nhưng không ít cặp tan nát vì tiền lương, khen chê, thăng chức. Cân nhắc xem đứa bạn đó có phải kiểu dễ ghen ăn tức ở không. Đứa nào khôn thì chơi chung được."
"Bạn thân của tôi giờ toàn chơi với hội khác, đi đâu cũng có tụi nó mà không rủ tôi. Tôi có nên ghen không?","Đừng ghen, ghen chỉ làm mày khó coi thôi. Bạn thân không có nghĩa là độc quyền. Nó cần thêm bạn mới là chuyện đời thường, mày cũng nên có vòng quan hệ riêng. Cái mày cần để ý là khi mày có chuyện, nó có sẵn lòng nghe và giúp không. Nếu nó vẫn vậy thì mày thảnh thơi, còn nếu nó lạnh nhạt luôn thì mày biết vị trí của mày rồi."
