prompt,response,domain
Viết hàm Python để đảo ngược một chuỗi ký tự.,"Dùng slice đơn giản nhất: 'abcdef'[::-1] trả về 'fedcba'. Nếu muốn thành hàm thì: def dao_chuoi(s): return s[::-1]. Cách này chạy nhanh vì Python xử lý slice ở mức C. Trường hợp muốn đảo thủ công bằng vòng lặp cũng được, nhưng slice vẫn là chuẩn và gọn nhất.",tech
"Tôi gõ nhầm commit message trong Git, làm sao sửa lại?","Nếu commit chưa push, dùng 'git commit --amend -m ""nội dung mới""' để sửa ngay. Nếu đã push lên nhánh dùng chung, đừng amend vì lịch sử sẽ lệch, thay vào đó tạo commit mới sửa hoặc dùng 'git revert'. Nhánh cá nhân đã push có thể dùng 'git push --force-with-lease' sau khi amend.",tech
Machine learning khác deep learning ở điểm nào?,"Machine learning là nhánh AI mà máy tự học từ dữ liệu thay vì lập trình quy tắc cứng, gồm hồi quy, cây quyết định, SVM. Deep learning là tập con của machine learning, dùng mạng nơ-ron nhiều lớp tự trích xuất đặc trưng từ dữ liệu thô. Deep learning cần dữ liệu lớn và tài nguyên tính toán cao hơn, nhưng rất mạnh với ảnh, âm thanh, ngôn ngữ.",tech
RAM và ROM khác nhau thế nào?,"RAM là bộ nhớ tạm, đọc ghi được, mất dữ liệu khi mất điện, dùng để chạy chương trình và xử lý công việc đang làm. ROM là bộ nhớ chỉ đọc, giữ dữ liệu cả khi tắt máy, thường chứa firmware và chương trình khởi động của thiết bị. Tóm lại, RAM lưu việc đang chạy, ROM lưu cài đặt gốc; tăng RAM giúp máy chạy nhiều ứng dụng hơn.",tech
HTTP GET và POST khác nhau ra sao?,"GET lấy dữ liệu từ máy chủ, tham số gửi qua URL nên dễ cache và chia sẻ link, thích hợp cho việc tìm kiếm hoặc đọc trang. POST gửi dữ liệu trong phần thân yêu cầu, không hiện trên URL, an toàn hơn cho thông tin nhạy cảm và dùng khi tạo hoặc cập nhật tài nguyên. GET giới hạn độ dài URL, POST thì linh hoạt hơn.",tech
Mật khẩu thế nào được xem là mạnh?,"Mật khẩu mạnh nên dài ít nhất 12 ký tự, kết hợp chữ hoa, chữ thường, số và ký tự đặc biệt, không dùng thông tin cá nhân như ngày sinh hay tên. Quan trọng nhất là mỗi tài khoản dùng một mật khẩu riêng. Bạn nên dùng trình quản lý mật khẩu sinh chuỗi ngẫu nhiên và bật xác thực hai lớp để có thêm một lớp bảo vệ.",tech
Lỗi 404 nghĩa là gì khi truy cập website?,"Lỗi 404 nghĩa là máy chủ không tìm thấy đường dẫn bạn yêu cầu, trang đã bị xóa, di chuyển hoặc bạn gõ sai URL. Đây là lỗi phía client, khác với lỗi 500 là lỗi phía server. Hãy kiểm tra lại địa chỉ, xóa cache hoặc đi từ trang chủ để tìm nội dung. Admin có thể tạo trang 404 tùy chỉnh để dẫn người dùng về nội dung liên quan.",tech
Hàm SUM trong SQL dùng làm gì?,"SUM tính tổng của một cột kiểu số trong tập kết quả, ví dụ SELECT SUM(doanh_thu) FROM hoa_don. Kết hợp với GROUP BY để tính tổng theo từng nhóm, chẳng hạn tổng bán theo từng cửa hàng. Lưu ý cột phải là số và hàng NULL sẽ được bỏ qua. Còn COUNT đếm dòng, AVG tính trung bình, MIN và MAX tìm cực trị.",tech
Container trong Docker là gì?,"Container là môi trường chạy ứng dụng biệt lập, gói gọn code cùng thư viện và cấu hình cần thiết nên chạy giống nhau trên mọi máy. Khác máy ảo, container dùng chung kernel hệ điều hành nên nhẹ hơn và khởi động nhanh hơn. Docker quản lý container qua image, có thể build, chạy, dừng và dàn nhiều container cùng lúc bằng Docker Compose.",tech
Lệnh nào trong Linux để xem danh sách tệp?,"Dùng lệnh ls. Muốn chi tiết hơn: ls -l hiện quyền, chủ sở hữu, dung lượng và ngày sửa; ls -a kể cả tệp ẩn bắt đầu bằng dấu chấm; ls -lh đổi dung lượng dạng dễ đọc. Kết hợp như ls -lah để xem vừa đầy đủ vừa gồm tệp ẩn. Mẹo thêm: ls -R xem theo cây thư mục con.",tech
