prompt,response
"Nêm nếm sao cho chuẩn vị mà không bị mặn hay nhạt?","Nêm từ từ, mỗi lần một ít rồi nếm thử, đừng đổ cả chai một lúc. Nguyên tắc là bắt đầu nhạt rồi thêm dần, vì nêm thêm dễ hơn cứu món bị mặn. Món khô cần mặn hơn món nhiều nước, canh thì cho mắm muối sau khi đã sôi. Nhớ nếm khi món còn nóng vì vị lúc nguội khác hẳn."
"Chọn thịt heo tươi làm sao để phân biệt với thịt để lâu?","Thịt tươi có màu đỏ hồng tự nhiên, mỡ trắng trong, không tái xanh. Ấn tay vào thấy đàn hồi, chỗ lõm phồng lại nhanh. Mùi thơm đặc trưng, không hôi hám, bề mặt hơi ẩm chứ không nhớt. Thịt để lâu hay nhớt, mùi nồng, màu sẫm. Chọn người quen và mua lúc sáng thì yên tâm nhất."
"Bảo quản đồ ăn trong tủ lạnh sao cho tươi lâu và không ám mùi?","Đồ chín cho nguội hẳn rồi mới đậy kín, để ngăn riêng với đồ sống. Thịt cá sống gói kín đặt ngăn đá hoặc ngăn dưới cùng, tránh nhỏ giọt nước. Rau rửa sạch để ráo, cho vào túi hoặc hộp có lót giấy. Nguyên tắc đồ nào ăn trước để trước, dọn tủ mỗi tuần, đồ thừa không để quá ba ngày."
"Người bận rộn muốn nấu nhanh thì nên làm món gì trong hai mươi phút?","Ưu tiên món xào và canh nhanh: thịt băm xào đậu, trứng chiên, rau xào tỏi, canh trứng cà chua. Chuẩn bị sẵn nguyên liệu tối hôm trước, xắt thịt rau rồi để ngăn mát. Nấu cơm điện trước, trong lúc chờ thì xào canh song song. Chỉ hai món đơn giản là đủ bữa, ngon mà không tốn thời gian."
"Muối dùng sao cho đúng trong từng món nấu?","Muối i ốt dùng cho nước luộc, nước canh và món hấp vì tan nhanh, thêm vị đậm. Muối biển hạt to thì xay nhỏ hoặc dùng khi muối dưa, ướp thịt cá cho săn. Muối nêm sau cùng khi nước đã sôi để đúng liều lượng. Đừng thay muối bằng nước mắm hoàn toàn vì vị khác nhau, món xào nên kết hợp cả hai."
"Gia vị cơ bản nào nhất định phải có trong bếp Việt?","Phải có mắm, muối, đường, bột ngọt, hạt nêm, nước tương và tiêu xay. Tiếp đến là hành tỏi khô, sả, ớt, gừng và nước màu tự thắng để kho thịt cá. Dầu ăn và dầu phi hành cũng nên sẵn sàng. Đủ bộ này là nấu được gần như mọi món Việt cơ bản, mua dần cho đầy tủ."
"Chọn rau tươi ngon nhìn vào đâu để biết?","Rau tươi có lá xanh mướt, cọng chắc, không héo úa hay dập nát. Gốc và thân còn cứng, cắt nhẹ thấy chảy nhựa là mới hái. Tránh rau đã rũ, lá vàng hoặc có đốm lạ. Rau thủy canh và rau nhà trồng thường tươi hơn rau để tủ mát lâu. Mua lượng vừa đủ, ăn trong ngày thì ngon và an toàn nhất."
"Khử mùi tủ lạnh sau khi để nhiều đồ tanh thì làm sao?","Lau sạch vỏ trứng đập, nước thịt rớt ngay khi thấy. Đặt một chén muối hạt, bã cà phê khô hoặc vài lát chanh vào ngăn để hút mùi. Dùng hộp đậy kín cho đồ tanh thay vì để hở. Kiểm tra và vứt đồ quá hạn mỗi tuần. Làm đều đặn thì tủ luôn thơm, thực phẩm không ám mùi chéo nhau."
"Chọn nước mắm sao cho chuẩn, không mua nhầm hàng kém chất lượng?","Đọc nhãn tìm chữ độ đạm, càng cao càng ngon, tối thiểu hai mươi lăm. Ưu tiên loại ghi rõ ủ chượp từ cá cơm nguyên chất, không thêm chất phụ gia. Màu cánh gián trong, mùi thơm đậm đà, không hôi chua. Giá rẻ bất thường thường là nước mắm pha nhanh. Chọn thương hiệu quen, mua ở nơi uy tín, đọc kỹ hạn dùng."
"Nấu gần hết nước mắm thì thay bằng gì cho gần vị nhất?","Nước tương kết hợp muối và chút đường là phương án gần nhất khi món cần vị mặn thơm. Với món kho, dùng nước tương thêm ít mật đường hoặc nước dừa để có vị ngọt và màu đẹp. Nước mắm cốt pha loãng với nước cũng tạm được. Nhưng nhớ vị mắm đặc trưng không thể thay hoàn toàn, tranh thủ mua bù ngay."
