prompt,response
"Trồng rau cải trong sân nhà thì nên gieo hạt thế nào cho tốt?","Gieo hạt cải mùa này cứ gieo theo hàng cách nhau chừng 20 cm, hạt cách hạt 1-2 cm, phủ một lớp đất mỏng lên rồi tưới đẫm. Hạt nhỏ nên pha cát khô rồi mới rắc cho đều, không thì gieo dày cây chen nhau, nhổ tỉa mệt lắm."
"Tại sao cây ớt của tôi ra hoa rồi lại rụng hết, có cách nào cứu không?","Ớt rụng hoa là do thiếu nước hoặc thiếu phân đạm lân, đặc biệt lúc đang xoắn nõn. Tưới đều hai buổi sáng chiều, bón thêm phân lân và kali loãng mỗi tuần một lần. Chỗ đó lộng gió quá cũng làm hoa rụng, che chắn bớt lại. Hoa rụng thì đừng có mà phun thuốc chừng dại."
"Muốn làm vườn trên sân thượng thì cần chuẩn bị những gì đầu tiên?","Trước tiên phải tính sức chịu của cái mái, sân thượng chịu nổi chừng 300 kg mỗi mét vuông thôi. Chọn chậu nhựa nhẹ, đáy có lỗ thoát nước, đất trộn xơ dừa và trấu hun cho tơi. Chống thấm mái kỹ rồi mới chất đất, kê chậu cao lên khỏi mặt sàn cho nước không đọng."
"Rau muống của tôi cứ vàng lá và mọc xoắn, bệnh gì đây?","Rau muống vàng lá là do rệp bám dưới mặt lá hút nhựa, nhìn kỹ sẽ thấy những con nhỏ màu nâu xám. Cứ pha nước xà phòng loãng phun đều hai mặt lá vào lúc chiều mát, tuần ba bận là sạch. Đồng thời ngắt bỏ chỗ non bị quăn quắt đi cho cây dóc nước."
"Phân bón tự nhiên ủ từ rau cỏ trong nhà thì cách làm sao để không hôi?","Ủ bằng thùng kín có vòi xả nước rỉ, rác hữu cơ cắt nhỏ, trộn thêm xơ dừa và chút đất cũ cho đủ độ ẩm nắm lại nước chảy nhẹ. Đảo luôn cho thoáng khí thì không hôi nhiều, phủ thêm lớp đất mỏng lên mặt mùi cũng đỡ. Ủ ba tháng ra phân đen thơm bón gì cũng tốt."
"Giờ là đầu tháng mười, tôi ở miền Bắc thì nên trồng rau gì cho hợp mùa?","Miền Bắc tháng mười mưa gió lạnh dần, cứ trồng cải bẹ xanh, cải ngọt, su hào và súp lơ cho khỏi lỡ vụ. Bắp cải gieo tháng mười vẫn kịp cấy Tết. Rau ăn lá ít công ít bệnh, tháng này mau lớn vì đất còn ẩm. Chừa chỗ trống cho cây họ cải đừng trồng sát hàng rào che nắng."
"Cây cam mới trồng được một năm mà héo đọt, có phải do nấm không?","Héo đọt cây cam thường do sâu đục thân đã chui vào bên trong chứ chẳng phải nấm. Ngắt đoạn đọt héo, bổ ra xem có con sâu màu trắng ngà không, nếu có thì tìm lỗ đầu đọt bơm thuốc vào. Cắt sâu xuống phần còn tươi rồi phun boóc-đô phòng lây sang cành khác."
"Trồng cà chua trong thùng xốp thì mỗi thùng nên đặt mấy cây cho vừa?","Thùng xốp cỡ trung bình chỉ nên 1-2 cây thôi, trồng rậm quá cây còi, ít quả lại dễ bệnh mốc vì không thông gió. Cây đậu quả nặng phải cắm cọc chống cho khỏi đổ, tỉa lá già dưới gốc cho thoáng. Tưới đều, cà chua thiếu nước lúc ra quả là quả xoăn co cứng ăn không ngon."
"Làm sao để trồng cây sả trong chậu vừa lấy lá vừa đuổi muỗi cho vui nhà?","Sả rất dễ sống, mua vài nhánh còn rễ trồng sâu xuống đất ẩm, chậu để nơi nắng nhiều. Cây cao 30 cm thì nhổ lên chẻ tách thành nhiều khóm nhỏ trồng lại, cứ thế là cả chậu đầy. Lá sả giã nát xoa quanh nhà muỗi tránh xa thật. Đừng tưới nhiều quá, sả ngập úng là thối gốc."
"Bón phân chuồng tươi cho rau thì có được không, hay phải xử lý gì trước?","Phân tươi tuyệt đối không bón trực tiếp, trong đó có giun sán với vi khuẩn, bón vào rau ăn sống nguy hiểm lắm. Phải ủ hoai với men vi sinh chừng hai tháng, hoặc phơi khô rồi trộn vào đất trước khi trồng hai tuần. Bón phân ủ này vào lúc trời mát rồi lấp đất lên, gốc cây không dính ngay."
