prompt,response,domain
"Trình bày báo cáo tuần cho sếp thì nên nói thế nào cho gọn?","Mở đầu bằng kết quả chính trước, đừng kể lại quy trình làm. Nói theo ba phần: cái đã xong, con số nổi bật, cái cần hỗ trợ. ""Tuần này đội xong A, đạt một trăm mười phần trăm kế hoạch. Tồn động là B, cần thêm một người hỗ trợ."" Sếp chỉ có vài phút, đưa thông tin dạng tóm tắt để họ hỏi sâu chỗ nào cần.",casual
"Viết email nhắc việc cho đồng nghiệp nhưng không muốn gây khó chịu?","Đừng mở đầu bằng từ ""nhắc anh"" vì nghe như quở trách. Gõ: ""Chào anh, tiện hỏi thêm để em chốt số cho tuần này, báo cáo đó anh gửi giúp em nhé."" Đặt câu hỏi như cần thông tin hơn là đòi báo cáo. Kèm hạn thời gian rõ ràng và lời cảm ơn trước, người nhận sẽ dễ chịu hơn nhiều.",casual
"Họp mà bị sếp hỏi bất ngờ chuyện mình chưa chuẩn bị thì xử lý sao?","Đừng ú ớ hay bịa số liệu vì giở nói dối rất khó chống đỡ. Nói thẳng: ""Văn phòng em chưa kiểm tra xong phần này, em xin trả lời cụ thể trong chiều nay sau khi rà số liệu."" Đề xuất hạn trả lời ngay, kèm việc ghi lại lời hứa. Sếp tôn trọng người thật thà và bám deadline hơn là người nói cho có chuyện.",casual
"Góp ý sếp mà không bị nghĩ là chống đối thì phải nói sao?","Đừng góp ý công khai giữa cuộc họp đông người vì dễ thành mang tiếng thách thức. Đưa ý kiến theo dạng trao đổi: ""Em thấy cách này hiệu quả, nếu áp dụng thêm hướng kia thì tối ưu hơn. Anh xem giúp em nhé."" Nêu ý như một đề xuất bổ sung chứ không phải phán xét khuyết điểm. Chọn thời điểm riêng, giọng khiêm tốn là sếp tiếp thu dễ.",casual
"Cách đóng góp ý kiến trong cuộc họp mà không bị gạt đi?","Không đợi đến cuối rồi mới lên tiếng một tràng. Nói ngắn gọn đúng lúc ý phù hợp, mở đầu đón vào ý chung: ""Đồng ý với hướng này, em muốn bổ sung một điểm về chi phí."" Bám vào bằng số liệu hoặc ví dụ thực tế của phòng mình. Nếu bị gạt, đừng lên tiếng tranh cãi luôn, ghi lại rồi sau họp nói riêng với người quyết định.",casual
"Khi làm việc nhóm mà có người trốn việc thì xử lý sao?","Đừng lập tức báo cáo sếp vì dễ thành mất đoàn kết. Nhắc khéo qua tin nhắn riêng: ""Phần của bạn đang dừng ở bước nào, cần mình hỗ trợ không?"" Nhiều khi người trốn việc đang mắc kẹt chứ không lười. Nếu đã nhắc hai lần mà vẫn thế, lúc phân công hãy nói rõ trách nhiệm từng người trước khi khởi động. Cuối cùng mới là nhờ quản lý can thiệp.",casual
"Tôi phải gửi email từ chối lời mời hợp tác, viết sao cho đúng mực?","Mở đầu bằng lời cảm ơn vì được liên hệ, rồi từ chối rõ ràng nhưng không cần giải thích dài: ""Cảm ơn anh đã nghĩ đến bên em. Hiện tại đội em chưa thể tham gia vì nguồn lực năm nay đã kín, mong sau này có dịp hợp tác."" Giữ cánh cửa mở bằng lời hứa hẹn nhẹ. Từ chối sớm, rõ ràng còn hơn kéo dài khiến đối tác hy vọng.",casual
"Trong họp tôi muốn tổng kết lại ý kiến nhưng sợ nói sai ý mọi người?","Nói theo dạng phản hồi để mọi người sửa cho: ""Để em chốt lại xem mình có hiểu đúng không nhé: hai việc là A và B, mỗi việc giao cho một phòng, xong trong tuần này."" Đưa vào câu hỏi cuối: ""Có chỗ nào em hiểu chưa đúng thì mọi người góp ý."" Tổng kết đó cho bạn hình ảnh người có tổ chức, và có sai người ta sẽ sửa chứ không trách.",casual
"Gửi tin nhắn nhắc sếp duyệt hợp đồng mà không bị phiền phức?","Đừng gửi ""Sếp duyệt giúp em cái hợp đồng ạ"" nhiều lần vì gây phản cảm. Ghi thêm bối cảnh giúp sếp tiện quyết định: ""Dạ, hợp đồng với công ty X đang chờ anh ký, tuần sau là đến hạn chốt số, anh xem sớm giúp em ạ. Đính kèm lại file."" Nhắc kèm hạn và kèm file sẵn thì sếp xử lý một lượt, ít phiền hơn là nhắc suông.",casual
"Cách trình bày ý tưởng của mình trong lúc tranh luận nhóm?","Đừng át tiếng để giành quyền nói. Chờ người kia dứt ý rồi lên tiếng: ""Ý của bạn là X, nếu bổ sung thêm Y thì mình hoàn thiện hơn nên thử xem sao nhé."" Nêu điểm mạnh của ý người khác trước rồi mới chèn ý mình vào, như vậy người ta khó phản đối. Giọng đề xuất chứ không phải khẳng định mình đúng mới giành được thiện cảm.",casual
