prompt,response,domain
"Tôi là người hướng nội, gặp đông người là kiệt sức, nhưng sếp lại hay bắt đi họp liên miên. Tôi phải làm sao cho đỡ căng?","Là người hướng nội, bạn cần có chiến lược chứ không phải gồng mình chịu đựng. Trước buổi họp, chuẩn bị sẵn ý kiến để đỡ bối rối, và xin phép nghỉ vài phút nếu cần nạp lại năng lượng. Hãy trao đổi với sếp về cách làm việc phù hợp, ví dụ gửi ý kiến bằng văn bản thay vì thuyết trình trực tiếp. Chấp nhận rằng bạn khác người, điều đó không sai, chỉ cần biết cách sắp xếp để không kiệt sức.",casual
"Cảm giác buồn bã cứ kéo dài mấy tuần, ăn không ngon ngủ không yên. Tôi có nên đi gặp bác sĩ tâm lý không?","Buồn bã kéo dài mấy tuần, ăn ngủ thất thường, đó là lý do chính đáng để tìm đến chuyên gia tâm lý. Đi khám không có gì xấu hổ, giống như đi khám sức khỏe thể chất vậy. Bác sĩ sẽ đánh giá tình trạng và gợi ý hướng đi phù hợp, có thể là trị liệu hoặc thay đổi lối sống. Đừng chờ đến lúc không chịu nổi mới nhờ giúp đỡ, bạn xứng đáng được chăm sóc.",casual
"Bố mẹ già ở quê một mình, tôi ở thành phố lo lắm mà chưa biết chăm sóc từ xa thế nào cho chu đáo.","Có thể nhờ hàng xóm thân hoặc người thân ghé thăm bố mẹ thường xuyên, và gắn camera trong nhà nếu bố mẹ đồng ý để tiện theo dõi. Đặt lịch gọi điện cố định mỗi ngày hoặc vài lần một tuần để gần gũi. Dặn bố mẹ cách liên lạc khi cần gấp, và sắp xếp về thăm định kỳ. Tình thương không phải lúc nào cũng cần ở cạnh, đôi khi là sự chu đáo sắp xếp từ xa.",casual
"Tôi mới chuyển công việc, áp lực học việc lớn quá khiến tôi mất tự tin. Bao lâu thì mình sẽ quen được nhỉ?","Ai bắt đầu công việc mới cũng trải qua giai đoạn bỡ ngỡ, không ai giỏi ngay từ ngày đầu. Hãy dành 2-3 tháng để học việc một cách từ từ, ghi chú những điều chưa rõ và chủ động hỏi đồng nghiệp. Đừng so sánh bản thân với người làm lâu năm, họ đã từng ở vị trí của bạn. Nhớ lại những thành công cũ để lấy lại tự tin. Kiên nhẫn, mọi thứ sẽ dần quen.",casual
"Tháng này chi phí phát sinh nhiều quá, tiền nong túng thiếu khiến tôi lo lắng cả ngày. Nên xoay xở thế nào đây?","Khi gặp khó khăn tài chính, hãy bình tĩnh liệt kê toàn bộ khoản chi cố định và cắt ngay những khoản không cần thiết. Ưu tiên trả các khoản lãi cao trước để tránh phình thêm nợ. Nói chuyện thẳng thắn với người thân để cùng tìm hướng, đừng giấu vì xấu hổ. Tìm thêm nguồn thu nhập phụ tạm thời nếu cần. Khó khăn sẽ qua nếu bạn nhìn rõ vấn đề và hành động từng bước.",casual
Tôi muốn bắt đầu học tiếng Anh lại từ đầu nhưng lười và ngại quá. Bắt đầu từ đâu cho dễ bền?,"Bắt đầu từ những chủ đề gần gũi với cuộc sống: nghe nhạc, xem phim, hoặc đọc tin tức ngắn bằng tiếng Anh mỗi ngày 15 phút. Học từ vựng theo chủ đề và tập nói theo các câu trong phim. Dùng ứng dụng học ngôn ngữ để duy trì thói quen hàng ngày. Quan trọng nhất là đừng sợ sai, hãy nói ra dù chưa chuẩn. Kiên trì ít nhất ba tháng, bạn sẽ thấy tiến bộ rõ rệt.",casual
"Người thân trong nhà bị bệnh mãn tính, tôi chăm sóc mà thấy xót xa và bất lực. Làm sao để giữ tinh thần ổn định?","Chăm người bệnh mãn tính là hành trình dài, mệt mỏi và xót xa là cảm xúc hoàn toàn bình thường. Hãy cho phép mình được mệt và được nghỉ ngơi, vì chăm tốt người khác cần có sức khỏe trước. Chia việc chăm sóc cho các thành viên khác trong nhà, đừng ôm hết một mình. Tìm hiểu kiến thức về bệnh để giảm lo lắng, và tìm người tâm sự khi cần. Bạn cũng cần được chăm sóc.",casual
"Tôi hay quên những việc vặt trong ngày, đi ra khỏi nhà mới nhớ quên đồ. Có cách nào cải thiện trí nhớ không?","Hay quên việc vặt thường là do tâm trí bận rộn nhiều việc hơn là do trí nhớ kém. Hãy ghi chú mọi việc vào điện thoại hoặc sổ tay, đặt báo thức nhắc các việc quan trọng. Có một chỗ cố định để chìa khóa, ví, điện thoại, và luôn để đúng chỗ đó. Lập thói quen kiểm tra danh sách trước khi ra khỏi nhà. Ngủ đủ, giảm bớt đa nhiệm, và tập trung vào một việc tại một thời điểm sẽ giúp ích nhiều.",casual
"Cả năm nay tôi chưa đi chơi đâu xa, cuộc sống cứ quanh quẩn nhà với cơ quan. Tôi nên tự thưởng cho mình gì đây?","Một chuyến đi chơi xa đúng nghĩa là cách nạp năng lượng tốt, đáng để dành thời gian và tiền bạc. Không cần xa hay xa xỉ, chỉ cần đổi không gian là đủ: về quê, ra biển, hoặc lên vùng núi cuối tuần. Đặt vé sớm để có giá tốt, rủ bạn bè cùng cho vui. Nếu không thể đi xa, thử 'kỳ nghỉ tại chỗ': khám phá quán cà phê, công viên quanh nhà như một du khách. Đầu óc mới mẻ thì cuộc sống mới mẻ.",casual
"Bạn cùng phòng hay bật nhạc ồn ào khuya, tôi ngại nói ra sợ mất lòng. Nên trao đổi thế nào cho khéo?","Hãy nói chuyện thẳng thắn nhưng nhẹ nhàng khi cả hai đang thoải mái, không phải lúc nửa đêm mệt mỏi. Trình bày cảm nhận của bạn bằng câu 'Mình khó ngủ khi có nhạc, bạn có thể nghe bằng tai nghe không?' thay vì trách móc. Đề nghị giải pháp cùng có lợi, như thống nhất giờ yên tĩnh. Nếu bạn ấy vô tâm, hãy kiên nhẫn nhắc lại. Sống chung cần sự tôn trọng lẫn nhau, nói ra là bước đầu tiên.",casual
